frame, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU25_r, AU26_r, AU04_c, AU12_c, AU15_c, AU23_c, AU28_c, AU45_c
16, 0.5, 0.981945, 1, 0.589876, 0, 0.834583, 0.542721, 0, 0.826762, 0, 0, 0, 0, 0.841396, 0.710189, 1.58092, 0, 1, 1, 0, 1, 0, 0
17, 0.533333, 0.982396, 1, 0.588708, 0, 0, 0.551663, 0, 0.703054, 0, 0, 0, 0, 1.04816, 0, 0.838632, 0, 1, 1, 0, 1, 0, 0
18, 0.566667, 0.981629, 1, 0.685148, 0, 0.733129, 0.622101, 0, 0.99537, 0, 0, 0, 0, 0.93682, 0, 0.642578, 0, 0, 0, 0, 1, 0, 0
19, 0.6, 0.980999, 1, 0, 0, 0.577102, 0.645837, 0, 1.14892, 0, 0, 0, 0, 1.00392, 0, 1.03198, 0, 1, 1, 0, 1, 0, 0
20, 0.633333, 0.979767, 1, 0.56923, 0, 0, 0.540075, 0, 1.25159, 0, 0, 0, 0, 1.04743, 0, 0.992084, 0, 0, 0, 0, 1, 0, 0
21, 0.666667, 0.98079, 1, 0.798606, 0, 0, 0, 0, 0.879587, 0, 0, 0, 0, 0.886455, 0.651142, 1.28501, 0, 0, 1, 0, 1, 0, 0
22, 0.7, 0.979392, 1, 0.959054, 0, 0.501641, 0.716975, 0, 0.670482, 0, 0, 0, 0.539237, 0.878805, 0, 1.84064, 0, 0, 1, 0, 1, 0, 1
23, 0.733333, 0.981328, 1, 0.923844, 0, 0, 0, 0, 0.573811, 0, 0, 0, 0, 0.946471, 0, 1.0936, 0, 0, 0, 0, 1, 0, 1
24, 0.766667, 0.981135, 1, 0.534252, 0, 0, 0.636086, 0, 1.33437, 0, 0, 0, 0, 0.901287, 0.517911, 1.01418, 0, 0, 0, 0, 0, 0, 0
25, 0.8, 0.979732, 1, 0.550093, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.894975, 0, 0.956839, 0, 1, 1, 0, 1, 0, 1
26, 0.833333, 0.982838, 1, 0.842844, 0, 0.635507, 0, 0, 0.717042, 0, 0, 0, 0, 0.772577, 0, 1.53579, 0, 0, 1, 0, 1, 0, 0
27, 0.866667, 0.981068, 1, 0, 0, 0.720028, 0, 0, 0, 0, 0, 0, 0, 0.934647, 0.55, 1.46182, 0, 0, 0, 0, 1, 0, 1
28, 0.9, 0.981667, 1, 0, 0, 0.575715, 0, 0, 0.619732, 0, 0, 0, 0, 0.911213, 0, 1.49457, 0, 0, 0, 0, 0, 0, 1
29, 0.933333, 0.982305, 1, 0.637939, 0, 0, 0.83641, 0, 0.784335, 0, 0, 0, 0, 0.999819, 0, 1.34539, 0, 0, 0, 0, 1, 0, 0
30, 0.966667, 0.983981, 1, 0.536887, 0, 0, 0.673785, 0, 0.887377, 0, 0, 0, 0, 0.869369, 0, 0, 0, 0, 0, 0, 1, 0, 0
31, 1, 0.981956, 1, 0.525342, 0, 0, 0.543149, 0, 0.954207, 0, 0, 0, 0, 0.912835, 0, 0, 0, 0, 0, 0, 1, 0, 0
32, 1.03333, 0.981052, 1, 0.62763, 0, 0, 0, 0, 1.02633, 0, 0, 0, 0, 0.959229, 0.577076, 0.84843, 0, 0, 0, 0, 1, 0, 1
33, 1.06667, 0.98147, 1, 0.629962, 0, 0, 0.507549, 0, 1.08844, 0, 0, 0, 0, 0.90237, 0, 0.554631, 0, 0, 0, 0, 1, 0, 0
34, 1.1, 0.982371, 1, 0.539823, 0, 0.581069, 0.596567, 0, 0.72523, 0, 0, 0, 0, 0.834335, 0.512859, 1.44036, 0, 0, 0, 0, 0, 0, 0
35, 1.13333, 0.980468, 1, 0, 0, 0, 0.782253, 0, 1.2554, 0, 0, 0, 0, 0.94925, 0, 0, 0, 0, 0, 0, 1, 0, 0
36, 1.16667, 0.980424, 1, 0, 0, 0.886806, 0.65987, 0, 0.986485, 0, 0, 0, 0, 0.767687, 0, 0.747464, 0, 1, 1, 0, 1, 0, 0
37, 1.2, 0.982321, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.817059, 0, 1.40542, 0, 0, 0, 0, 1, 0, 0
38, 1.23333, 0.980779, 1, 0.650298, 0, 0, 0, 0, 0.532069, 0, 0, 0, 0, 0.706163, 0, 0, 0, 0, 0, 0, 1, 0, 0
39, 1.26667, 0.984142, 1, 0.666099, 0.622021, 0, 0.589133, 0, 0.820933, 0, 0, 0, 0, 0.855078, 0, 0, 0, 0, 0, 0, 0, 0, 0
40, 1.3, 0.98343, 1, 0.550016, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.18844, 0.76637, 0, 0, 0, 0, 0, 1, 0, 1
41, 1.33333, 0.984173, 1, 0, 0.505435, 0.520728, 0, 0, 0, 0, 0, 0, 0, 1.06985, 0.567038, 0.640348, 0, 1, 0, 0, 0, 0, 1
42, 1.36667, 0.981747, 1, 0.735164, 0.752652, 0.944836, 0, 0, 0, 0, 0, 0, 0, 1.01359, 1.30897, 1.355, 0, 1, 0, 0, 1, 0, 0
43, 1.4, 0.982686, 1, 0.544047, 0.715901, 0, 0.552121, 0, 0, 0, 0, 0, 0, 1.15572, 1.51178, 1.94711, 0, 0, 0, 1, 1, 0, 0
44, 1.43333, 0.98208, 1, 0.546765, 0, 0, 0, 0, 0.72189, 0, 0, 0.587052, 0, 1.1654, 2.08442, 1.58958, 0, 0, 0, 0, 1, 0, 0
45, 1.46667, 0.983797, 1, 0.646635, 0.644918, 0, 0.597714, 0, 0.835482, 0, 0, 0, 0, 0.913861, 1.0892, 1.44573, 0, 0, 1, 0, 0, 0, 0
46, 1.5, 0.982677, 1, 0.793902, 0.539576, 0, 0.805413, 0, 0.761045, 0, 0, 0, 0, 0.895896, 1.06682, 1.17439, 0, 0, 0, 0, 1, 0, 0
47, 1.53333, 0.982432, 1, 0.798406, 0, 0, 0.792087, 0, 0.927066, 0, 0, 0, 0, 0.905596, 1.07771, 1.53779, 0, 0, 0, 0, 1, 0, 0
48, 1.56667, 0.981455, 1, 0.704924, 0, 0, 0.952678, 0, 0.943139, 0, 0, 0, 0, 0.587345, 0, 0.913888, 0, 0, 1, 0, 1, 0, 0
49, 1.6, 0.981601, 1, 0.809773, 0, 0, 1.08455, 0, 0.769193, 0, 0, 0, 0, 0.538784, 0, 0.887006, 0, 0, 1, 0, 1, 0, 0
50, 1.63333, 0.979944, 1, 0.577118, 0, 0, 1.18747, 0, 0, 0, 0, 0, 0, 0.850625, 0, 0.890494, 0, 0, 1, 0, 0, 0, 0
51, 1.66667, 0.978099, 1, 0.511186, 0, 0, 0.752761, 0, 1.0081, 0, 0, 0, 0, 0.831497, 0.571266, 0, 0, 0, 1, 1, 0, 0, 1
52, 1.7, 0.978681, 1, 0.593058, 0, 0, 0, 0, 1.09017, 0, 0.64473, 0, 0, 0.634224, 0, 1.48093, 0, 0, 1, 0, 0, 0, 0
53, 1.73333, 0.98163, 1, 0.699779, 0, 0, 0, 0, 1.47131, 0, 0, 0, 0, 0.746716, 0, 1.35811, 0, 0, 1, 0, 0, 0, 0
54, 1.76667, 0.98145, 1, 1.15656, 0, 0, 0, 0, 0.715307, 0, 0, 0, 0, 0.673542, 0.717205, 1.57563, 0.549305, 0, 1, 0, 0, 0, 0
55, 1.8, 0.980556, 1, 1.14016, 0, 0, 0, 0, 1.42602, 0, 0, 0, 0, 0.575718, 0, 1.60691, 0.50424, 0, 1, 0, 0, 0, 0
56, 1.83333, 0.979577, 1, 1.18805, 0, 0, 0, 0, 1.26714, 0, 0, 0, 0, 0.587326, 0.528304, 2.30229, 0.516413, 0, 1, 0, 0, 1, 0
57, 1.86667, 0.976425, 1, 1.21462, 0, 0, 0, 0, 1.21895, 0, 0, 0, 0, 0.66694, 0.779659, 1.45765, 0, 0, 1, 0, 0, 1, 0
58, 1.9, 0.977151, 1, 1.47834, 0, 0, 0, 0, 1.69371, 0, 0, 0, 0, 0.60181, 1.22666, 3.84465, 0, 0, 1, 0, 0, 1, 0
59, 1.93333, 0.977046, 1, 1.54694, 0, 0, 0, 0, 1.10253, 0, 0.552888, 0, 0, 0.666135, 1.02522, 3.37421, 0, 0, 1, 0, 0, 1, 0
60, 1.96667, 0.975545, 1, 1.77553, 0, 0, 0, 0, 1.24334, 0, 0.6223, 0, 0, 0.577209, 0.896351, 1.35364, 0, 0, 1, 0, 0, 1, 0
61, 2, 0.970158, 1, 1.52644, 0, 0, 0, 0, 1.56825, 0, 0, 0.615706, 0, 0.738946, 0.766473, 3.13677, 0, 0, 1, 0, 0, 1, 0
62, 2.03333, 0.974855, 1, 1.34214, 0, 0, 0, 0, 1.70163, 0, 0, 0.738295, 0, 0.67852, 1.03519, 2.7813, 0.534319, 0, 1, 0, 0, 1, 0
63, 2.06667, 0.97315, 1, 1.18592, 0, 0, 0, 0, 0.954633, 0, 0.570557, 0.564319, 0, 0, 0.58671, 2.84142, 0, 0, 1, 0, 0, 0, 0
64, 2.1, 0.971534, 1, 1.49283, 0, 0, 0, 0, 1.65864, 0, 0, 0, 0, 0.553117, 0, 2.04697, 0, 0, 1, 0, 0, 0, 0
65, 2.13333, 0.975363, 1, 1.88805, 0, 0, 0, 0, 0.867822, 0, 0, 0, 0, 0.939967, 0.725244, 2.1854, 0.514088, 0, 1, 0, 0, 0, 0
66, 2.16667, 0.964849, 1, 1.95493, 0, 0, 0, 0, 0.948447, 0, 0, 0, 0, 0.943462, 1.03584, 2.07127, 0.625883, 0, 1, 1, 0, 0, 0
67, 2.2, 0.955717, 1, 1.87819, 0, 0, 0, 0, 0.848791, 0, 0, 0, 0, 1.06577, 0.731091, 0.61028, 0.610797, 0, 1, 1, 0, 0, 1
68, 2.23333, 0.960697, 1, 2.31665, 0, 0, 0.667018, 0, 0, 0, 0, 0, 0, 0.595325, 0.619954, 0.88038, 0.629422, 0, 1, 1, 0, 0, 1
69, 2.26667, 0.966885, 1, 2.26655, 0.530497, 0, 0, 0, 0.836112, 0, 0.810225, 0, 0, 0, 0.771382, 3.01991, 0.666728, 0, 1, 1, 0, 1, 0
70, 2.3, 0.97346, 1, 1.70877, 0.857664, 0, 0.643689, 0, 1.12546, 0, 0.637382, 0, 0, 0, 0, 4.08456, 0.719083, 0, 1, 1, 0, 1, 1
71, 2.33333, 0.975683, 1, 1.76362, 0.705894, 0, 0.570093, 0, 0.629004, 0, 0.704176, 0, 0, 0, 0, 4.19579, 0.679148, 0, 1, 1, 0, 1, 1
72, 2.36667, 0.977726, 1, 1.49637, 0, 0, 0.912597, 0, 0.820219, 0, 0.879028, 0, 0, 0, 0, 3.58285, 0.625295, 0, 1, 0, 0, 1, 1
73, 2.4, 0.977694, 1, 1.05283, 0, 0, 0.793065, 0, 0, 0, 1.11638, 0, 0.706854, 0, 0, 3.42046, 0, 0, 1, 0, 0, 0, 0
74, 2.43333, 0.974934, 1, 1.12584, 0, 0, 0.727616, 0, 0.635543, 0, 0.929535, 0, 0, 0, 0, 1.92887, 0, 0, 1, 0, 1, 1, 1
75, 2.46667, 0.971572, 1, 1.04251, 0, 0.611302, 0.724142, 0, 0, 0, 1.13653, 0, 0, 0, 0, 0.644248, 0, 0, 1, 1, 1, 0, 1
76, 2.5, 0.970217, 1, 0.953561, 0, 0.581433, 0.902453, 0, 0.527949, 0, 1.14613, 0, 0, 0.630381, 0, 0, 0, 0, 1, 1, 1, 0, 0
77, 2.53333, 0.96868, 1, 0.960945, 0.534535, 0, 0.88098, 0, 0.521153, 0, 1.16288, 0.794941, 0.87087, 1.01392, 0, 0, 0, 0, 1, 1, 1, 0, 0
78, 2.56667, 0.965922, 1, 0.846182, 0, 0, 0.669151, 0, 0.553832, 0.510403, 0.86004, 0.818091, 0.517234, 1.00594, 0, 0.966255, 0, 0, 1, 1, 1, 0, 0
79, 2.6, 0.964455, 1, 0.512075, 0, 0, 0.689133, 0, 0.694742, 0.577494, 0.937417, 1.16121, 0, 0.845242, 0, 0.89755, 0, 0, 1, 1, 1, 0, 0
80, 2.63333, 0.96679, 1, 0.666124, 0, 0, 0.555737, 0.52669, 0.747122, 0.500577, 1.27331, 1.28193, 0, 0.715378, 0, 1.58085, 0, 0, 1, 0, 1, 0, 0
81, 2.66667, 0.966048, 1, 0, 0, 0, 0.691397, 1.04886, 0.705354, 0.908758, 1.47771, 0.856897, 0.799795, 0, 0, 2.13061, 0, 0, 1, 0, 0, 0, 1
82, 2.7, 0.960366, 1, 0.63131, 0, 0, 0.735022, 0.782125, 0.573851, 0.716822, 1.41838, 0.526158, 0, 0, 0, 1.17685, 0, 0, 1, 0, 0, 0, 1
83, 2.73333, 0.961931, 1, 0, 0, 0, 0.536225, 0.762209, 0, 0.760348, 1.31825, 0, 0, 0, 0, 1.22727, 0, 0, 1, 0, 0, 0, 1
84, 2.76667, 0.956291, 1, 0, 0, 0, 0, 0.93095, 0, 1.03449, 1.67934, 0, 0, 0, 0, 2.21105, 0, 0, 1, 0, 0, 1, 1
85, 2.8, 0.951694, 1, 0.732475, 0, 0, 0, 1.1528, 0, 1.26168, 1.72033, 1.06217, 0, 0, 0, 1.97984, 0, 0, 1, 0, 0, 0, 0
86, 2.83333, 0.942144, 1, 0, 0, 0, 0.582768, 1.3898, 0, 1.67003, 1.94479, 1.76705, 0, 0, 0, 1.35991, 0, 0, 1, 0, 0, 1, 0
87, 2.86667, 0.938244, 1, 0, 0, 0, 1.06932, 1.61044, 0, 1.93391, 2.25187, 1.94197, 0, 0, 0, 1.42623, 0, 0, 1, 0, 0, 0, 0
88, 2.9, 0.924456, 1, 0, 0, 1.02589, 1.11126, 1.65313, 0, 2.05842, 2.23011, 2.76257, 0, 0, 0, 1.15733, 0, 1, 1, 0, 1, 0, 0
89, 2.93333, 0.96499, 1, 0, 0, 0, 1.5997, 1.84042, 0, 2.13357, 2.34241, 3.2211, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0
90, 2.96667, 0.962122, 1, 0, 0, 0.609562, 1.52125, 1.85796, 0, 2.14543, 2.29366, 3.30146, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0
91, 3, 0.9619, 1, 0, 0, 0, 1.06048, 2.12678, 0, 2.42729, 2.09661, 3.28422, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0
92, 3.03333, 0.961039, 1, 0, 0, 0, 0.813276, 2.23115, 0, 2.56877, 2.26924, 4.0821, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0
93, 3.06667, 0.951884, 1, 0, 0, 0, 0.565162, 2.32369, 0, 2.75541, 2.30894, 3.55577, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0
94, 3.1, 0.949144, 1, 0.521902, 0, 0, 0.712249, 2.15767, 0, 2.52884, 2.19915, 2.76862, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0
95, 3.13333, 0.958652, 1, 0, 0, 0, 0.800928, 2.21876, 0, 2.54312, 2.20312, 3.2731, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0
96, 3.16667, 0.954644, 1, 0.509701, 0, 0, 0.793693, 2.32403, 0, 2.68334, 2.30407, 3.55813, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0
97, 3.2, 0.96854, 1, 0, 0, 0, 0.731129, 2.05397, 0, 2.47812, 2.3072, 2.70515, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0
98, 3.23333, 0.973621, 1, 0, 0, 0, 0.953692, 1.86152, 0, 2.41027, 2.61565, 2.37027, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0
99, 3.26667, 0.974935, 1, 1.01687, 0, 0, 0.659511, 1.62942, 0, 2.16092, 2.53724, 2.28685, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0
100, 3.3, 0.910823, 1, 1.15076, 0, 0, 0, 1.42671, 0, 1.8384, 2.33701, 2.12824, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0
101, 3.33333, 0.906478, 1, 0, 0, 0.728927, 1.11719, 1.66971, 0, 1.91196, 2.80757, 2.09782, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0
102, 3.36667, 0.939047, 1, 0, 0, 1.03555, 1.00131, 1.84294, 0, 2.03998, 2.64504, 1.99231, 0, 0, 0, 1.83907, 0, 1, 1, 0, 0, 1, 0
103, 3.4, 0.958573, 1, 0, 0, 0, 0, 1.89297, 0, 2.21468, 2.49536, 2.29194, 0, 0, 0, 2.64718, 0, 0, 1, 0, 0, 1, 0
104, 3.43333, 0.956489, 1, 0, 0, 0, 0, 1.70345, 0.718796, 2.02436, 2.21693, 1.91012, 0, 0, 0, 1.58704, 0, 0, 1, 0, 0, 1, 0
105, 3.46667, 0.95298, 1, 0, 0.647708, 0, 0, 1.60805, 0.610514, 1.8116, 2.06344, 1.75743, 0, 0, 0, 1.84263, 0, 0, 1, 0, 0, 1, 0
106, 3.5, 0.95314, 1, 0, 0.968777, 0, 0, 1.71364, 1.0849, 1.74991, 2.66328, 1.82102, 0, 0, 0, 0.695678, 0, 0, 1, 0, 0, 0, 0
107, 3.53333, 0.943165, 1, 0, 0.524781, 0, 0, 1.70197, 0.736477, 1.69339, 2.51057, 2.14998, 0.526642, 0, 0, 1.08951, 0, 0, 1, 0, 0, 0, 0
108, 3.56667, 0.950777, 1, 0, 0, 0, 0, 1.72962, 0.871663, 1.73271, 2.41172, 1.91327, 0, 0, 0, 1.15144, 0, 0, 1, 0, 0, 0, 1
109, 3.6, 0.951278, 1, 0, 0, 0, 0, 1.62715, 0.557054, 1.44639, 2.59185, 1.24862, 0, 0, 0, 2.26784, 0, 0, 1, 0, 0, 0, 0
110, 3.63333, 0.950115, 1, 0, 0, 0, 0, 1.63648, 0.69554, 1.50926, 2.48516, 1.41997, 0, 0, 0, 3.10091, 0, 0, 1, 0, 0, 0, 0
111, 3.66667, 0.957248, 1, 0, 0, 0, 0, 1.65663, 0, 1.62663, 2.19518, 1.81291, 0, 0, 0, 2.92094, 0, 0, 1, 0, 0, 0, 0
112, 3.7, 0.952898, 1, 0, 0, 0, 0, 1.53639, 0, 1.44363, 2.10707, 1.3955, 0, 0, 0, 1.88098, 0, 0, 1, 0, 0, 0, 0
113, 3.73333, 0.956122, 1, 0, 0, 0, 0, 1.7212, 0, 1.59886, 2.27575, 1.52707, 0, 0, 0, 1.96771, 0, 0, 1, 0, 0, 0, 0
114, 3.76667, 0.955706, 1, 0, 0, 0, 0, 1.74427, 0, 1.65195, 2.20659, 1.57302, 0, 0, 0, 2.27542, 0, 0, 1, 0, 0, 0, 0
115, 3.8, 0.955007, 1, 0, 0, 0, 0, 1.71325, 0, 1.6523, 2.11745, 1.52182, 0, 0, 0, 3.29499, 0, 0, 1, 0, 0, 0, 1
116, 3.83333, 0.954689, 1, 0, 0, 0, 0, 1.59019, 0.619484, 1.62621, 1.80643, 1.64482, 0, 0, 0, 2.33594, 0, 0, 1, 0, 0, 0, 0
117, 3.86667, 0.94939, 1, 0, 0, 0, 0, 1.58103, 0, 1.5781, 1.99855, 1.33078, 0, 0, 0, 2.72502, 0, 0, 1, 0, 0, 0, 0
118, 3.9, 0.953341, 1, 0, 0, 0, 0, 1.52491, 0, 1.51776, 1.8941, 1.25868, 0, 0, 0, 2.44775, 0, 0, 1, 0, 0, 0, 0
119, 3.93333, 0.955681, 1, 0, 0, 0, 0, 1.56614, 0, 1.54387, 2.03563, 1.11239, 0, 0, 0, 2.64879, 0, 0, 1, 0, 0, 0, 1
120, 3.96667, 0.953201, 1, 0, 0, 0, 0, 1.52154, 0, 1.49546, 1.69121, 1.27856, 0, 0, 0, 2.62604, 0, 0, 1, 0, 0, 0, 0
121, 4, 0.951606, 1, 0, 0, 0, 0, 1.47961, 0, 1.31597, 1.67772, 1.38565, 0, 0, 0, 2.97413, 0, 0, 1, 0, 0, 0, 1
122, 4.03333, 0.94998, 1, 0, 0, 0, 0, 1.46771, 0, 1.34413, 1.44275, 1.06355, 0, 0, 0, 3.11754, 0, 0, 1, 0, 0, 0, 1
123, 4.06667, 0.954222, 1, 0, 0, 0, 0.560866, 1.2793, 0.654356, 1.13184, 1.42195, 1.17111, 0, 0, 0, 2.81618, 0, 0, 1, 0, 0, 0, 0
124, 4.1, 0.962644, 1, 0, 0, 0, 0, 1.27053, 0, 1.17547, 1.23759, 1.25633, 0, 0, 0, 2.88925, 0, 0, 1, 0, 0, 0, 0
125, 4.13333, 0.961606, 1, 0, 0, 0, 0.533707, 1.22356, 1.26285, 1.03229, 1.18914, 0.87178, 0, 0, 0, 2.84894, 0, 0, 1, 0, 0, 0, 1
126, 4.16667, 0.964155, 1, 0, 0, 0, 0.582867, 1.12406, 1.34126, 0.940548, 1.13909, 0.908685, 0, 0, 0, 2.76077, 0, 0, 1, 0, 0, 0, 1
127, 4.2, 0.966179, 1, 0, 0, 0, 0, 1.28801, 1.25943, 1.05709, 0.900032, 0.922846, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1
128, 4.23333, 0.959405, 1, 0, 0, 0, 0, 1.31493, 0.993667, 1.12809, 0.706698, 0.59001, 0, 0, 0, 2.34456, 0, 0, 1, 0, 0, 0, 0
129, 4.26667, 0.959819, 1, 0, 0, 0, 0, 1.14931, 0.93716, 0.947273, 0.617296, 0, 0, 0, 0, 2.30409, 0, 1, 1, 0, 0, 0, 0
130, 4.3, 0.959855, 1, 0, 0, 0, 0, 1.24405, 0.968245, 1.03477, 0.912437, 0.675864, 0, 0, 0, 2.95462, 0, 0, 1, 0, 1, 0, 0
131, 4.33333, 0.959855, 1, 0, 0, 0, 0, 1.18945, 0.875626, 0.911814, 0.739568, 1.29192, 0, 0, 0, 2.83843, 0, 0, 1, 0, 0, 0, 1
132, 4.36667, 0.965082, 1, 0.835646, 0, 0, 0, 1.36395, 0.736027, 1.11919, 1.54321, 1.07037, 0, 0, 0, 2.93531, 0, 0, 1, 0, 0, 0, 1
133, 4.4, 0.961457, 1, 0, 0, 0, 0, 1.32265, 0, 1.16853, 1.49004, 1.36485, 0, 0, 0, 3.96163, 0, 0, 1, 0, 0, 0, 1
134, 4.43333, 0.958733, 1, 0, 0, 0, 0, 1.34841, 0.880191, 1.24051, 1.51866, 1.30733, 0, 0, 0, 3.19104, 0, 0, 1, 0, 0, 0, 1
135, 4.46667, 0.96233, 1, 0, 0, 0, 0, 1.48503, 0.651942, 1.33829, 1.92472, 1.53851, 0, 0, 0, 2.80407, 0, 0, 1, 0, 0, 0, 0
136, 4.5, 0.96161, 1, 0, 0, 0, 0, 1.53088, 0, 1.38924, 1.90006, 1.49626, 0, 0, 0, 3.3077, 0, 0, 1, 0, 0, 0, 0
137, 4.53333, 0.954649, 1, 0, 0, 0, 0, 1.4776, 0, 1.41799, 1.93454, 1.22204, 0, 0, 0, 3.79199, 0, 0, 1, 0, 0, 0, 0
138, 4.56667, 0.954126, 1, 0, 0, 0, 0, 1.48839, 0, 1.39432, 1.8736, 1.34983, 0, 0, 0, 3.76347, 0, 0, 1, 0, 0, 0, 0
139, 4.6, 0.950928, 1, 0, 0, 0, 0, 1.47088, 0, 1.35957, 1.99054, 1.53661, 0, 0, 0, 3.86608, 0, 0, 1, 0, 0, 0, 1
140, 4.63333, 0.953956, 1, 0, 0, 0, 0, 1.56082, 0, 1.47621, 2.0857, 1.33215, 0, 0, 0, 3.59493, 0, 0, 1, 0, 0, 0, 0
141, 4.66667, 0.953334, 1, 0, 0, 0, 0, 1.52583, 0, 1.51165, 2.134, 1.53017, 0, 0, 0, 3.587, 0, 0, 1, 0, 0, 0, 1
142, 4.7, 0.953302, 1, 0, 0, 0, 0, 1.49657, 0, 1.47951, 2.06355, 1.34625, 0, 0, 0, 3.04813, 0, 0, 1, 0, 0, 0, 0
143, 4.73333, 0.958277, 1, 0, 0, 0, 0, 1.49548, 0, 1.43937, 2.31925, 1.20548, 0, 0, 0, 3.07798, 0, 0, 1, 0, 0, 0, 1
144, 4.76667, 0.957912, 1, 0, 0, 0.652921, 0.543438, 1.5609, 0, 1.4885, 2.38561, 1.33443, 0, 0, 0, 3.28554, 0, 0, 1, 0, 0, 0, 0
145, 4.8, 0.957561, 1, 0, 0, 0.692556, 0, 1.39911, 0.817302, 1.35559, 1.87553, 1.22533, 0, 0, 0, 2.64714, 0, 0, 1, 0, 0, 0, 1
146, 4.83333, 0.958994, 1, 0, 0, 0.648974, 0, 1.31715, 0.56532, 1.31511, 1.76971, 0.878433, 0, 0, 0, 2.00866, 0, 0, 1, 0, 0, 0, 1
147, 4.86667, 0.95647, 1, 0, 0, 0, 0.710185, 1.3477, 0, 1.37073, 1.93231, 0.907463, 0, 0, 0, 2.54466, 0, 0, 1, 0, 1, 0, 1
