frame, timestamp, confidence, success, Tx, Ty, Tz, Rx, Ry, Rz
39, 1.26667, 0.984142, 1, 39.865, 60.9513, 753.621, -0.0392198, 0.0626891, -0.0676412
40, 1.3, 0.98343, 1, 40.3293, 63.3955, 753.516, -0.0426989, 0.054982, -0.0683386
41, 1.33333, 0.984173, 1, 40.5605, 61.0293, 762.686, -0.0635216, 0.0533742, -0.0643251
42, 1.36667, 0.981747, 1, 41.6894, 54.8127, 755.444, -0.0933313, 0.0384776, -0.0628121
43, 1.4, 0.982686, 1, 43.8697, 57.0669, 753.9, -0.063154, 0.0214025, -0.0673532
44, 1.43333, 0.98208, 1, 46.6833, 59.4309, 750.359, -0.0542037, 0.00131177, -0.0632293
45, 1.46667, 0.983797, 1, 49.8729, 58.891, 757.357, -0.0531086, -0.0168241, -0.0608727
46, 1.5, 0.982677, 1, 53.6628, 60.2613, 763.934, -0.0426137, -0.0452849, -0.0555069
47, 1.53333, 0.982432, 1, 53.7077, 60.418, 764.219, -0.0470188, -0.0449275, -0.0567158
48, 1.56667, 0.981455, 1, 56.7828, 59.8955, 765.471, -0.0530808, -0.0715054, -0.0497734
49, 1.6, 0.981601, 1, 62.7233, 57.2872, 768.869, -0.0770712, -0.11726, -0.0394977
50, 1.63333, 0.979944, 1, 65.9417, 57.1738, 766.278, -0.0687394, -0.139724, -0.0328502
51, 1.66667, 0.978099, 1, 69.2603, 58.0702, 764.782, -0.0666931, -0.162439, -0.0312055
52, 1.7, 0.978681, 1, 73.2639, 56.8699, 762.788, -0.072622, -0.194078, -0.065161
53, 1.73333, 0.98163, 1, 76.1358, 55.4197, 763.73, -0.0805585, -0.206687, -0.0854887
54, 1.76667, 0.98145, 1, 78.5392, 53.8005, 764.115, -0.084823, -0.213967, -0.0966798
55, 1.8, 0.980556, 1, 79.4557, 51.0517, 763.818, -0.102516, -0.218832, -0.108874
56, 1.83333, 0.979577, 1, 80.4952, 50.7564, 765.402, -0.104713, -0.215378, -0.123672
57, 1.86667, 0.976425, 1, 80.4528, 51.327, 764.87, -0.103145, -0.210356, -0.131779
58, 1.9, 0.977151, 1, 80.8, 52.099, 767.753, -0.110714, -0.210896, -0.139463
59, 1.93333, 0.977046, 1, 80.9506, 52.1675, 768.727, -0.113733, -0.209879, -0.141784
60, 1.96667, 0.975545, 1, 80.1648, 52.0762, 768.407, -0.111686, -0.207532, -0.14308
61, 2, 0.970158, 1, 79.3421, 50.7756, 766.998, -0.110929, -0.207056, -0.144832
62, 2.03333, 0.974855, 1, 78.2775, 49.9218, 764.888, -0.109153, -0.20177, -0.146475
63, 2.06667, 0.97315, 1, 76.824, 49.8971, 764.158, -0.102095, -0.187657, -0.149222
64, 2.1, 0.971534, 1, 74.9113, 50.1259, 758.622, -0.0990154, -0.160963, -0.144274
65, 2.13333, 0.975363, 1, 72.174, 51.6877, 761.647, -0.0738716, -0.151752, -0.123664
66, 2.16667, 0.964849, 1, 70.0824, 51.3381, 761.321, -0.0597336, -0.167695, -0.101353
67, 2.2, 0.955717, 1, 68.0894, 52.0528, 761.535, -0.111489, -0.185773, -0.114189
68, 2.23333, 0.960697, 1, 65.6946, 52.9667, 759.903, -0.118988, -0.168059, -0.122601
69, 2.26667, 0.966885, 1, 63.3971, 53.7536, 754.722, -0.10214, -0.124377, -0.118971
70, 2.3, 0.97346, 1, 60.9586, 54.9697, 747.77, -0.052029, -0.101898, -0.106158
71, 2.33333, 0.975683, 1, 60.5753, 54.9216, 745.601, -0.0416562, -0.109775, -0.0970006
72, 2.36667, 0.977726, 1, 58.2967, 55.431, 741.46, -0.0133453, -0.107307, -0.0845151
73, 2.4, 0.977694, 1, 56.2674, 55.4582, 739.341, -0.00702652, -0.0939109, -0.0808708
74, 2.43333, 0.974934, 1, 54.7558, 55.2355, 740.417, 0.00048412, -0.0854478, -0.0798566
75, 2.46667, 0.971572, 1, 53.1242, 55.3862, 741.52, -0.0125856, -0.0651457, -0.0792451
76, 2.5, 0.970217, 1, 51.2735, 55.8134, 740.85, -0.0137928, -0.0455814, -0.0793404
77, 2.53333, 0.96868, 1, 49.4624, 56.1924, 739.311, -0.0161267, -0.0264378, -0.0798725
78, 2.56667, 0.965922, 1, 47.9562, 57.0336, 741.138, -0.0122382, -0.00820099, -0.080664
79, 2.6, 0.964455, 1, 46.4364, 56.9204, 736.57, -0.0146541, -0.00339577, -0.0763094
80, 2.63333, 0.96679, 1, 45.5549, 56.5683, 736.044, -0.0112702, -0.00233911, -0.0698752
81, 2.66667, 0.966048, 1, 44.8487, 58.168, 748.878, 0.0172253, -0.00468144, -0.0680817
82, 2.7, 0.960366, 1, 43.1416, 61.0881, 752.317, 0.0364141, -0.00166513, -0.0734661
83, 2.73333, 0.961931, 1, 43.0152, 61.0697, 752.06, 0.0394875, -0.00410346, -0.0711174
84, 2.76667, 0.956291, 1, 40.3757, 64.003, 747.699, 0.0596671, 0.0141334, -0.0763962
85, 2.8, 0.951694, 1, 37.1777, 67.5808, 745.812, 0.0873529, 0.0450788, -0.0862984
86, 2.83333, 0.942144, 1, 33.3648, 71.5479, 743.943, 0.116766, 0.0708649, -0.0948862
87, 2.86667, 0.938244, 1, 28.8465, 75.1138, 736.78, 0.146825, 0.108103, -0.104587
88, 2.9, 0.924456, 1, 24.7258, 78.2567, 730.734, 0.171307, 0.148432, -0.118042
89, 2.93333, 0.96499, 1, 20.3372, 82.6234, 742.643, 0.218257, 0.234231, -0.125008
90, 2.96667, 0.962122, 1, 16.8897, 84.676, 744.836, 0.239568, 0.26236, -0.113143
91, 3, 0.9619, 1, 14.0943, 86.0626, 744.766, 0.244991, 0.28407, -0.10417
92, 3.03333, 0.961039, 1, 12.2852, 87.2532, 746.553, 0.219235, 0.278733, -0.0942925
93, 3.06667, 0.951884, 1, 11.5148, 88.6033, 749.955, 0.198865, 0.25712, -0.0815238
94, 3.1, 0.949144, 1, 11.1995, 89.2287, 751.192, 0.185702, 0.255069, -0.0733085
95, 3.13333, 0.958652, 1, 11.1937, 89.7167, 749.623, 0.187811, 0.253597, -0.0722961
96, 3.16667, 0.954644, 1, 11.3746, 90.6644, 754.377, 0.1963, 0.257613, -0.0744985
97, 3.2, 0.96854, 1, 12.5661, 90.4207, 753.792, 0.167244, 0.238726, -0.0636027
98, 3.23333, 0.973621, 1, 13.9976, 91.1379, 762.332, 0.117505, 0.207388, -0.0490162
99, 3.26667, 0.974935, 1, 16.2159, 89.158, 762.562, 0.0890895, 0.184825, -0.0334386
100, 3.3, 0.910823, 1, 19.6938, 86.1703, 762.65, 0.0651929, 0.112423, -0.0221114
101, 3.33333, 0.906478, 1, 25.0059, 81.3373, 754.228, 0.0928229, 0.119879, -0.0329898
102, 3.36667, 0.939047, 1, 29.7693, 75.3907, 736.852, 0.118374, 0.0882195, -0.0241851
103, 3.4, 0.958573, 1, 35.0182, 72.3965, 734.052, 0.113443, 0.0700889, -0.0208628
104, 3.43333, 0.956489, 1, 40.2079, 70.5609, 736.72, 0.100992, 0.0357999, -0.0103306
105, 3.46667, 0.95298, 1, 44.2628, 68.7087, 739.281, 0.097675, -0.00827951, 0.000761943
106, 3.5, 0.95314, 1, 47.9319, 67.271, 743.303, 0.0960062, -0.038929, 0.00961632
107, 3.53333, 0.943165, 1, 50.3242, 65.6274, 743.381, 0.0943854, -0.0567464, 0.0142066
108, 3.56667, 0.950777, 1, 51.7421, 64.1793, 740.425, 0.0858829, -0.0627165, 0.0139886
109, 3.6, 0.951278, 1, 52.8463, 63.1688, 742.548, 0.0834217, -0.0564255, 0.0103665
110, 3.63333, 0.950115, 1, 53.3411, 61.5481, 741.02, 0.0775686, -0.0577652, 0.00899313
111, 3.66667, 0.957248, 1, 53.7947, 59.9792, 738.918, 0.074595, -0.0537799, 0.00931733
112, 3.7, 0.952898, 1, 53.9961, 57.9374, 735.292, 0.067649, -0.0544903, 0.00756365
113, 3.73333, 0.956122, 1, 54.4252, 56.5538, 733.683, 0.066345, -0.0502325, 0.00637238
114, 3.76667, 0.955706, 1, 54.9444, 55.2049, 733.891, 0.0571093, -0.0533317, 0.00690108
115, 3.8, 0.955007, 1, 55.4487, 54.1926, 734.636, 0.0527938, -0.0509905, 0.00899389
116, 3.83333, 0.954689, 1, 55.8212, 52.9499, 734.579, 0.0488173, -0.049385, 0.0102145
117, 3.86667, 0.94939, 1, 55.8484, 51.3936, 730.828, 0.0400934, -0.0518084, 0.00889287
118, 3.9, 0.953341, 1, 56.1433, 50.2072, 731.308, 0.0315996, -0.0500248, 0.00825113
119, 3.93333, 0.955681, 1, 56.1587, 49.1786, 731.329, 0.0243036, -0.0472549, 0.00628888
120, 3.96667, 0.953201, 1, 56.2712, 48.432, 730.941, 0.023498, -0.050258, 0.00607769
121, 4, 0.951606, 1, 56.6277, 47.8923, 733.604, 0.0239749, -0.0452312, 0.00446663
122, 4.03333, 0.94998, 1, 56.6309, 47.4097, 731.399, 0.0185346, -0.0446658, 0.00451259
123, 4.06667, 0.954222, 1, 56.5064, 46.4743, 728.751, 0.0161028, -0.0438466, 0.00266121
124, 4.1, 0.962644, 1, 56.8006, 45.3002, 730.413, -0.0252259, -0.0411699, 0.00815044
125, 4.13333, 0.961606, 1, 56.8995, 44.3462, 730.597, -0.0406553, -0.0452567, 0.0060284
126, 4.16667, 0.964155, 1, 57.1593, 43.4931, 730.222, -0.0440832, -0.044991, 0.0081395
127, 4.2, 0.966179, 1, 57.4511, 43.0173, 732.872, -0.0531939, -0.0455211, 0.00980392
128, 4.23333, 0.959405, 1, 57.5178, 42.3281, 731.747, -0.0527914, -0.0508996, 0.0130522
129, 4.26667, 0.959819, 1, 57.7574, 41.7944, 730.255, -0.0451776, -0.0529149, 0.012979
130, 4.3, 0.959855, 1, 57.8785, 41.3549, 727.889, -0.0508624, -0.0572692, 0.0177075
131, 4.33333, 0.959855, 1, 58.1503, 41.1241, 726.451, -0.0509979, -0.0603261, 0.0224492
132, 4.36667, 0.965082, 1, 58.1584, 40.8325, 724.427, -0.0607901, -0.0572083, 0.0261021
133, 4.4, 0.961457, 1, 58.5781, 40.9508, 725.308, -0.0529247, -0.0555243, 0.0289348
134, 4.43333, 0.958733, 1, 58.6043, 41.0923, 722.85, -0.0399565, -0.0533661, 0.0324943
135, 4.46667, 0.96233, 1, 58.2444, 41.4549, 720.479, -0.0337076, -0.0508124, 0.0305569
136, 4.5, 0.96161, 1, 58.4531, 42.6229, 723.501, -0.0260837, -0.0505143, 0.0289515
137, 4.53333, 0.954649, 1, 58.1603, 44.4593, 723.284, 0.00566835, -0.0506923, 0.0264368
138, 4.56667, 0.954126, 1, 58.0369, 45.6278, 723.645, 0.0182542, -0.0457547, 0.0274669
139, 4.6, 0.950928, 1, 57.6227, 47.0303, 722.589, 0.0166124, -0.0439065, 0.0251664
140, 4.63333, 0.953956, 1, 57.5323, 48.2562, 724.476, 0.0251456, -0.0471579, 0.0246721
141, 4.66667, 0.953334, 1, 57.4959, 49.4239, 728.018, 0.0301346, -0.0481971, 0.0248429
142, 4.7, 0.953302, 1, 57.1663, 50.3685, 728.722, 0.0359227, -0.0502626, 0.0232254
143, 4.73333, 0.958277, 1, 57.1842, 51.0255, 730.592, 0.0411066, -0.0530495, 0.0215652
144, 4.76667, 0.957912, 1, 57.1857, 51.0572, 730.33, 0.0397799, -0.0516081, 0.0204907
145, 4.8, 0.957561, 1, 55.4905, 52.8237, 740.809, 0.0297061, -0.0556368, 0.0132902
146, 4.83333, 0.958994, 1, 55.4142, 52.935, 744.022, 0.017761, -0.0497897, 0.00869813
147, 4.86667, 0.95647, 1, 55.0597, 52.2296, 744.284, 0.0061395, -0.0497292, 0.00653394
148, 4.9, 0.955929, 1, 54.2761, 50.8942, 739.484, -0.000213275, -0.0485204, 0.00339693
149, 4.93333, 0.959229, 1, 53.6396, 49.639, 736.544, -0.0101522, -0.0451312, 0.00191146
150, 4.96667, 0.958341, 1, 53.1093, 48.763, 734.738, -0.0159574, -0.0416845, -0.00360912
151, 5, 0.958933, 1, 53.0894, 48.7104, 734.095, -0.0146995, -0.0418051, -0.00436553
152, 5.03333, 0.960579, 1, 52.7698, 47.8791, 734.547, -0.0224311, -0.0388371, -0.0100877
153, 5.06667, 0.959387, 1, 52.3856, 47.4365, 734.904, -0.0211259, -0.0394103, -0.0170728
154, 5.1, 0.953746, 1, 51.9801, 47.2011, 735.224, -0.0142497, -0.0462424, -0.0217365
155, 5.13333, 0.954487, 1, 51.5962, 47.1549, 735.177, -0.0117047, -0.0434459, -0.0279106
156, 5.16667, 0.958383, 1, 50.8436, 47.7563, 734.254, -0.00483828, -0.042833, -0.0360992
157, 5.2, 0.960051, 1, 50.9, 48.8059, 737.116, -0.0100648, -0.0420801, -0.0395992
158, 5.23333, 0.957769, 1, 51.6203, 51.3211, 752.257, -0.0109751, -0.0522281, -0.0447697
159, 5.26667, 0.89848, 1, 51.1422, 52.9376, 767.131, -0.00116762, -0.0406677, -0.0433543
160, 5.3, 0.935654, 1, 50.1086, 52.7119, 758.924, 0.00475361, -0.0534448, -0.0518134
161, 5.33333, 0.971016, 1, 49.3666, 51.2749, 738.862, -0.018182, -0.0440024, -0.037346
162, 5.36667, 0.975717, 1, 48.3433, 50.1801, 733.793, -0.00813399, -0.0489265, -0.0364538
163, 5.4, 0.975288, 1, 48.3065, 50.151, 734.901, -0.00669692, -0.0529075, -0.0322898
164, 5.43333, 0.961841, 1, 47.9611, 50.1528, 735.31, -0.00302241, -0.0446658, -0.0345496
165, 5.46667, 0.96047, 1, 47.5179, 50.0718, 735.062, -0.000335151, -0.0424619, -0.0358447
166, 5.5, 0.961723, 1, 47.4952, 50.1156, 737.02, -0.000622689, -0.0452349, -0.0377179
167, 5.53333, 0.959541, 1, 47.3911, 50.2916, 737.645, -0.0047544, -0.0440861, -0.0412924
168, 5.56667, 0.964476, 1, 47.1545, 50.3374, 740.382, -0.00807083, -0.0385687, -0.0385997
169, 5.6, 0.969528, 1, 46.5762, 50.226, 736.697, -0.0175949, -0.0380382, -0.0388311
170, 5.63333, 0.965488, 1, 46.4137, 50.3195, 737.834, -0.0189887, -0.0338229, -0.0401852
171, 5.66667, 0.963555, 1, 46.2774, 50.6324, 737.666, -0.0218416, -0.0323144, -0.044616
172, 5.7, 0.607679, 0, 47.5726, 55.0582, 762.621, -0.0476851, -0.0241257, -0.0509153
173, 5.73333, 0.064235, 0, 51.6259, 68.2069, 867.579, -0.508239, -0.157508, -0.162427
174, 5.76667, 0.897802, 1, 51.2089, 54.4851, 779.965, -0.0371887, -0.0314685, -0.0991478
175, 5.8, 0.887745, 1, 51.0069, 52.8602, 772.887, -0.0176307, -0.0101454, -0.094274
176, 5.83333, 0.967472, 1, 47.2908, 51.2539, 741.83, -0.0262122, -0.00487567, -0.0934659
177, 5.86667, 0.962946, 1, 47.0021, 51.4383, 738.095, -0.0198146, -0.0130508, -0.0810678
178, 5.9, 0.962214, 1, 46.8746, 51.878, 738.759, -0.0121298, -0.0222708, -0.071403
179, 5.93333, 0.959895, 1, 46.5616, 51.8207, 736.226, -0.0116693, -0.0170587, -0.0651751
180, 5.96667, 0.961464, 1, 46.6136, 52.3297, 737.597, -0.00637275, -0.0146628, -0.063388
181, 6, 0.96145, 1, 46.6796, 52.476, 738.621, -0.0053136, -0.0186941, -0.0594763
182, 6.03333, 0.966529, 1, 46.5378, 52.5251, 735.639, -0.0106209, -0.0221856, -0.0563829
183, 6.06667, 0.968887, 1, 46.5254, 52.6688, 734.179, -0.011303, -0.0260729, -0.0538707
184, 6.1, 0.967901, 1, 46.7488, 52.6853, 735.512, -0.00860196, -0.0224182, -0.0576317
185, 6.13333, 0.968067, 1, 47.0273, 52.726, 736.34, -0.00756556, -0.0248471, -0.0595951
186, 6.16667, 0.679014, 0, 48.0773, 56.1707, 752.004, -0.054597, -0.0490331, -0.0590168
187, 6.2, 0.357649, 0, 47.3138, 58.3007, 823.113, 0.0388604, -0.0779628, -0.0171531
188, 6.23333, 0.79511, 1, 48.375, 53.0847, 744.239, -0.060005, -0.0705722, -0.0515533
189, 6.26667, 0.973386, 1, 47.6449, 52.3893, 736.04, -0.0263655, -0.0365368, -0.060439
190, 6.3, 0.972597, 1, 47.8562, 52.1286, 736.699, -0.016556, -0.0396104, -0.0573566
191, 6.33333, 0.973175, 1, 47.792, 51.9306, 734.408, -0.0162818, -0.0387392, -0.0539567
192, 6.36667, 0.97117, 1, 47.7472, 51.7504, 733.773, -0.0132524, -0.0404672, -0.0519082
193, 6.4, 0.958934, 1, 48.3483, 51.8278, 740.075, -0.00794864, -0.0344071, -0.0547187
194, 6.43333, 0.397619, 0, 46.2269, 51.9742, 742.479, 0.0252598, -0.0403877, -0.0277338
195, 6.46667, 0.242968, 0, 45.6254, 55.0405, 779.215, 0.0497716, -0.113233, -0.146491
196, 6.5, 0.970779, 1, 47.3888, 51.9269, 730.525, -0.00367772, -0.0368736, -0.0518966
197, 6.53333, 0.97233, 1, 47.1989, 51.8702, 731.132, -0.00509119, -0.0410489, -0.0530523
198, 6.56667, 0.972763, 1, 47.0955, 52.0043, 732.929, -0.00331736, -0.0427019, -0.0498124
199, 6.6, 0.970929, 1, 46.9135, 51.9487, 731.796, -0.00319401, -0.0457109, -0.0473808
200, 6.63333, 0.966937, 1, 46.7844, 52.2656, 735.294, 0.00102391, -0.0438723, -0.0474868
201, 6.66667, 0.154195, 0, 47.2956, 53.2, 736.553, -0.0171444, -0.0754182, -0.0640787
202, 6.7, 0.390158, 0, 29.3167, 56.4739, 677.732, -0.369224, 0.0562569, -0.0649499
203, 6.73333, 0.787921, 1, 43.2725, 50.214, 692.98, -0.031577, -0.198333, -0.09008
204, 6.76667, 0.914616, 1, 42.9593, 50.2484, 694.051, -0.0324331, -0.147113, -0.0986594
205, 6.8, 0.927059, 1, 43.167, 50.8916, 697.623, -0.0348616, -0.135137, -0.093468
206, 6.83333, 0.924756, 1, 43.4453, 51.1618, 700.591, -0.039602, -0.131914, -0.0930914
207, 6.86667, 0.920117, 1, 43.5032, 51.3392, 700.729, -0.0386925, -0.1303, -0.0933776
208, 6.9, 0.920873, 1, 43.354, 51.1752, 699.182, -0.0407335, -0.129371, -0.0952794
209, 6.93333, 0.922941, 1, 43.3953, 51.4373, 700.971, -0.0420658, -0.12971, -0.0969263
210, 6.96667, 0.924435, 1, 43.3313, 51.3789, 699.446, -0.0457582, -0.129618, -0.0955206
211, 7, 0.921046, 1, 43.2273, 51.5259, 699.65, -0.0479883, -0.128073, -0.0951207
212, 7.03333, 0.916358, 1, 43.2591, 51.318, 699.923, -0.0447698, -0.128813, -0.0949656
213, 7.06667, 0.913316, 1, 43.458, 51.5627, 701.696, -0.0409917, -0.131179, -0.0946873
214, 7.1, 0.919903, 1, 43.3855, 51.5036, 701.277, -0.046783, -0.126962, -0.094925
215, 7.13333, 0.915731, 1, 43.477, 51.6189, 702.38, -0.0478672, -0.128176, -0.0960128
216, 7.16667, 0.920571, 1, 43.4295, 51.4713, 701.349, -0.0498347, -0.124733, -0.0968013
217, 7.2, 0.925208, 1, 43.365, 51.4043, 700.378, -0.0491873, -0.127818, -0.0967585
218, 7.23333, 0.928283, 1, 43.4679, 51.7696, 702.742, -0.0505158, -0.1212, -0.0963012
219, 7.26667, 0.925482, 1, 43.6317, 52.2015, 705.235, -0.0534296, -0.120745, -0.094816
220, 7.3, 0.919925, 1, 43.3675, 52.2697, 702.846, -0.0497829, -0.126426, -0.0962838
221, 7.33333, 0.924875, 1, 43.2121, 52.0639, 702.564, -0.0513291, -0.125806, -0.0961733
222, 7.36667, 0.922747, 1, 43.2805, 52.1678, 703.339, -0.0490625, -0.124165, -0.0959104
223, 7.4, 0.927185, 1, 43.4279, 52.4211, 705.919, -0.0514487, -0.117959, -0.0985559
224, 7.43333, 0.917465, 1, 43.4755, 52.4069, 705.851, -0.0520165, -0.119017, -0.0972559
225, 7.46667, 0.918068, 1, 43.3606, 52.5086, 705.297, -0.0490785, -0.122115, -0.0993638
226, 7.5, 0.930918, 1, 43.5989, 52.6084, 706.872, -0.0592574, -0.115709, -0.0973536
227, 7.53333, 0.937796, 1, 44.2022, 52.9206, 712.774, -0.0665911, -0.0988531, -0.0991515
228, 7.56667, 0.940198, 1, 44.7633, 53.2266, 717.669, -0.0653502, -0.083316, -0.096687
229, 7.6, 0.947507, 1, 46.4097, 54.4325, 734.6, -0.0569234, -0.0365799, -0.0924921
230, 7.63333, 0.963291, 1, 47.2263, 54.4292, 741.363, -0.0212406, -0.0137926, -0.0790818
231, 7.66667, 0.966587, 1, 46.8473, 53.9669, 737.631, -0.0121063, -0.0161162, -0.0687223
232, 7.7, 0.966446, 1, 47.057, 53.9876, 738.912, -0.00408161, -0.0215868, -0.0641588
233, 7.73333, 0.965654, 1, 46.9083, 53.7538, 737.324, -0.00347853, -0.0268239, -0.0615561
234, 7.76667, 0.970415, 1, 46.9148, 53.4804, 736.228, -0.0014692, -0.0271696, -0.0584747
235, 7.8, 0.970968, 1, 47.1897, 53.8319, 738.815, -0.00286634, -0.0266565, -0.0569461
236, 7.83333, 0.970967, 1, 47.1526, 53.768, 738.46, -0.00352548, -0.0262471, -0.0577987
237, 7.86667, 0.967871, 1, 47.5953, 54.1567, 740.026, 0.00499238, -0.0295737, -0.0543283
238, 7.9, 0.967053, 1, 47.7261, 54.4321, 742.123, 0.0100122, -0.0289869, -0.0531847
239, 7.93333, 0.967688, 1, 47.6606, 54.3866, 739.907, 0.00910002, -0.0261098, -0.0536272
240, 7.96667, 0.965541, 1, 47.7849, 54.6596, 740.012, 0.00618851, -0.0234885, -0.0555266
241, 8, 0.96993, 1, 47.5945, 54.4159, 737.585, 0.00776407, -0.0289149, -0.0525345
242, 8.03333, 0.972292, 1, 47.5271, 54.2879, 733.583, 0.00856339, -0.0343498, -0.051892
243, 8.06667, 0.969635, 1, 47.8169, 54.3164, 735.55, 0.0174161, -0.0346789, -0.0532455
244, 8.1, 0.969574, 1, 47.9313, 54.4103, 734.645, 0.0197925, -0.0378313, -0.0543324
245, 8.13333, 0.9713, 1, 47.852, 54.5498, 733.282, 0.0216513, -0.038267, -0.0530685
246, 8.16667, 0.97058, 1, 48.0947, 54.885, 735.118, 0.0253923, -0.0340421, -0.0535593
247, 8.2, 0.968604, 1, 48.0007, 55.0364, 733.623, 0.0251588, -0.035462, -0.0546695
248, 8.23333, 0.968823, 1, 47.9922, 55.0419, 733.829, 0.0242127, -0.0345297, -0.0553369
249, 8.26667, 0.970126, 1, 48.2033, 55.5126, 737.504, 0.0275928, -0.0352904, -0.0548962
250, 8.3, 0.971131, 1, 47.9298, 55.595, 734.555, 0.0292932, -0.0349848, -0.0567389
251, 8.33333, 0.969133, 1, 47.6318, 55.552, 733.245, 0.0312782, -0.0356962, -0.0629032
252, 8.36667, 0.972164, 1, 47.1285, 55.702, 731.844, 0.0341218, -0.0319737, -0.0686367
253, 8.4, 0.972842, 1, 46.686, 55.8491, 730.868, 0.0405992, -0.0235302, -0.0703046
254, 8.43333, 0.973686, 1, 46.4656, 56.0473, 732.536, 0.0427511, -0.01778, -0.072129
255, 8.46667, 0.972353, 1, 46.0854, 56.0662, 730.856, 0.0450755, -0.014465, -0.0741366
256, 8.5, 0.971142, 1, 45.9604, 56.2917, 732.978, 0.0439398, -0.0100266, -0.0752157
257, 8.53333, 0.969722, 1, 45.2703, 56.061, 729.906, 0.0397316, -0.0069217, -0.0764536
258, 8.56667, 0.971241, 1, 44.799, 56.2726, 729.697, 0.0368376, -0.00532796, -0.0729156
259, 8.6, 0.970188, 1, 44.453, 56.076, 729.226, 0.0363293, -0.0085889, -0.0732479
