frame, timestamp, confidence, success, Tx, Ty, Tz, Rx, Ry, Rz
30, 0.966667, 0.952188, 1, 120.394, -66.9397, 454.007, 0.019208, -0.242992, -0.0257881
31, 1, 0.956471, 1, 120.327, -66.6743, 454.587, 0.0157941, -0.237862, -0.0267856
32, 1.03333, 0.955124, 1, 119.882, -66.234, 452.904, 0.0034538, -0.223863, -0.0320404
33, 1.06667, 0.95723, 1, 119.685, -66.256, 454.219, 0.0161663, -0.237664, -0.0250777
34, 1.1, 0.953907, 1, 119.607, -66.1706, 454.361, 0.0125348, -0.237055, -0.0263725
35, 1.13333, 0.957633, 1, 119.381, -65.9235, 452.639, 0.00134573, -0.222331, -0.0320172
36, 1.16667, 0.956835, 1, 119.134, -65.8063, 452.194, 0.00593296, -0.222771, -0.0319444
37, 1.2, 0.955247, 1, 118.972, -66.0116, 453.569, 0.0133133, -0.238407, -0.0250317
38, 1.23333, 0.958705, 1, 118.788, -65.9729, 453.786, 0.0131642, -0.239559, -0.0251565
39, 1.26667, 0.953413, 1, 118.478, -65.7413, 452.355, 0.000214418, -0.222009, -0.0324931
40, 1.3, 0.961093, 1, 118.213, -65.9284, 453.528, 0.0162392, -0.235781, -0.0264617
41, 1.33333, 0.958488, 1, 118.319, -65.9588, 454.223, 0.0108168, -0.232578, -0.0284037
42, 1.36667, 0.960888, 1, 118.195, -65.9914, 454.048, 0.0146367, -0.231407, -0.0269266
43, 1.4, 0.960061, 1, 118.227, -65.987, 454.178, 0.0133931, -0.229504, -0.0266085
44, 1.43333, 0.961605, 1, 118.077, -65.8073, 453.253, 0.0151531, -0.23425, -0.024581
45, 1.46667, 0.961458, 1, 118.37, -65.7902, 453.784, 0.00781787, -0.231117, -0.0274949
46, 1.5, 0.960122, 1, 118.302, -65.7481, 453.299, 0.00912012, -0.234019, -0.0255899
47, 1.53333, 0.960551, 1, 118.469, -65.6234, 452.178, -0.00470305, -0.222366, -0.032602
48, 1.56667, 0.960754, 1, 118.6, -66.03, 453.548, 0.00803835, -0.235789, -0.0271979
49, 1.6, 0.960078, 1, 118.843, -66.1002, 454.183, 0.0106349, -0.231769, -0.0271247
50, 1.63333, 0.961238, 1, 118.838, -66.1158, 453.931, 0.011538, -0.234084, -0.0260314
51, 1.66667, 0.959043, 1, 118.899, -65.8683, 452.459, -0.00381136, -0.222338, -0.031888
52, 1.7, 0.960302, 1, 118.94, -65.888, 451.973, -0.00399279, -0.221324, -0.0330421
53, 1.73333, 0.95914, 1, 119.098, -65.8778, 451.917, -0.000212573, -0.22165, -0.0315061
54, 1.76667, 0.959288, 1, 119.163, -65.7804, 451.803, -0.000261328, -0.222102, -0.0310317
55, 1.8, 0.959069, 1, 119.373, -65.7818, 452.107, 0.000366691, -0.223201, -0.0299731
56, 1.83333, 0.955364, 1, 119.376, -65.6422, 451.923, 0.00147646, -0.223727, -0.0298439
57, 1.86667, 0.958802, 1, 119.523, -65.6164, 452.16, 0.00335272, -0.223868, -0.02947
58, 1.9, 0.958432, 1, 119.437, -65.5525, 451.752, 0.00107353, -0.22441, -0.0297583
59, 1.93333, 0.958805, 1, 119.614, -65.6874, 452.13, 0.0069299, -0.224129, -0.0289249
60, 1.96667, 0.959225, 1, 119.474, -65.6489, 451.939, 0.00601306, -0.223801, -0.0295195
61, 2, 0.958841, 1, 119.394, -65.7198, 451.777, 0.00262647, -0.22344, -0.0293235
62, 2.03333, 0.95737, 1, 119.353, -65.7118, 451.762, 0.00470289, -0.22326, -0.0293268
63, 2.06667, 0.958679, 1, 119.528, -65.773, 452.061, 0.00203533, -0.224561, -0.029551
64, 2.1, 0.958888, 1, 119.564, -65.7333, 452.096, 0.00174133, -0.224099, -0.0291273
65, 2.13333, 0.959064, 1, 119.589, -65.7542, 451.795, 0.00460575, -0.224136, -0.0293682
66, 2.16667, 0.956921, 1, 119.569, -65.7703, 451.636, 0.00409237, -0.223796, -0.0283589
67, 2.2, 0.96091, 1, 119.559, -65.6879, 451.154, 0.00547863, -0.22686, -0.0273666
68, 2.23333, 0.959791, 1, 119.771, -65.6364, 451.334, 0.00757603, -0.226751, -0.0270593
69, 2.26667, 0.95821, 1, 119.932, -65.5922, 451.307, 0.00828702, -0.227093, -0.0275051
70, 2.3, 0.959241, 1, 120.158, -65.5658, 451.416, 0.00777681, -0.228163, -0.0270888
71, 2.33333, 0.961134, 1, 120.4, -65.6498, 451.754, 0.00762282, -0.227958, -0.0269306
72, 2.36667, 0.959618, 1, 120.513, -65.5969, 451.692, 0.00790074, -0.230216, -0.0256685
73, 2.4, 0.956162, 1, 120.492, -65.5363, 450.78, 0.00707427, -0.232704, -0.026033
74, 2.43333, 0.956487, 1, 120.725, -65.5283, 451.293, 0.0114239, -0.229625, -0.024958
75, 2.46667, 0.960277, 1, 120.788, -65.4565, 450.893, 0.0101841, -0.231777, -0.0234579
76, 2.5, 0.959567, 1, 120.912, -65.4037, 450.639, 0.0101569, -0.232302, -0.0244188
77, 2.53333, 0.961337, 1, 121.17, -65.4509, 450.943, 0.00769397, -0.232473, -0.0249603
78, 2.56667, 0.959922, 1, 121.321, -65.2999, 450.795, 0.0103417, -0.23257, -0.0251506
79, 2.6, 0.958396, 1, 121.58, -65.3597, 451.146, 0.00921911, -0.233406, -0.0240785
80, 2.63333, 0.960831, 1, 121.731, -65.2023, 450.927, 0.0123753, -0.233306, -0.0235208
81, 2.66667, 0.961373, 1, 121.833, -65.1312, 450.612, 0.0129812, -0.233873, -0.0234269
82, 2.7, 0.960847, 1, 122.051, -65.0321, 450.99, 0.0141985, -0.234601, -0.0217342
83, 2.73333, 0.960475, 1, 122.122, -64.9663, 450.793, 0.0109244, -0.238967, -0.0212946
84, 2.76667, 0.962156, 1, 122.218, -64.9167, 450.797, 0.0146875, -0.238614, -0.0211531
85, 2.8, 0.96126, 1, 122.473, -64.944, 451.487, 0.0142823, -0.238389, -0.0214417
86, 2.83333, 0.96289, 1, 122.238, -64.8245, 450.716, 0.0118427, -0.239238, -0.021722
87, 2.86667, 0.962092, 1, 122.316, -64.7843, 450.713, 0.0109523, -0.239619, -0.0221215
88, 2.9, 0.958175, 1, 122.114, -64.6289, 450.232, 0.0102067, -0.236904, -0.0233583
89, 2.93333, 0.960601, 1, 122.248, -64.4794, 450.26, 0.0123801, -0.237569, -0.0224599
90, 2.96667, 0.960723, 1, 122.446, -64.4047, 450.721, 0.0155634, -0.238101, -0.0216499
91, 3, 0.959929, 1, 122.495, -64.1502, 450.301, 0.0168517, -0.238575, -0.0209962
92, 3.03333, 0.963502, 1, 122.528, -63.8346, 449.746, 0.0182733, -0.237686, -0.0217804
93, 3.06667, 0.962766, 1, 122.647, -63.4516, 449.345, 0.0223369, -0.238477, -0.0209426
94, 3.1, 0.961307, 1, 122.935, -63.1104, 449.529, 0.0247728, -0.239753, -0.0210276
95, 3.13333, 0.95897, 1, 123.185, -62.6216, 449.395, 0.0287484, -0.240201, -0.0199976
96, 3.16667, 0.959002, 1, 123.321, -62.2631, 448.952, 0.0340275, -0.239656, -0.0187254
97, 3.2, 0.959093, 1, 123.601, -61.7242, 448.881, 0.039471, -0.242197, -0.0182031
98, 3.23333, 0.961276, 1, 123.622, -61.2073, 448.119, 0.0427562, -0.244372, -0.0165752
99, 3.26667, 0.962633, 1, 123.926, -60.7759, 447.944, 0.0454258, -0.246968, -0.0165835
100, 3.3, 0.961758, 1, 124.008, -60.2339, 446.945, 0.0527889, -0.246774, -0.0165976
101, 3.33333, 0.962591, 1, 124.07, -60.2816, 446.867, 0.0530706, -0.246644, -0.0185452
102, 3.36667, 0.967106, 1, 124.37, -59.8337, 446.969, 0.0672627, -0.245687, -0.0169274
103, 3.4, 0.96573, 1, 124.611, -59.6224, 446.822, 0.0669702, -0.247114, -0.017526
104, 3.43333, 0.960636, 1, 124.896, -59.284, 447.02, 0.076224, -0.243993, -0.0176729
105, 3.46667, 0.964259, 1, 125.207, -58.6957, 446.339, 0.0830817, -0.243543, -0.0188062
106, 3.5, 0.959148, 1, 125.525, -58.6391, 446.758, 0.0868778, -0.24351, -0.0181235
107, 3.53333, 0.960728, 1, 125.714, -58.6839, 447.11, 0.0903109, -0.241843, -0.0171674
108, 3.56667, 0.958758, 1, 125.976, -58.746, 446.916, 0.0848303, -0.245459, -0.0173513
109, 3.6, 0.959787, 1, 126.082, -58.7584, 446.749, 0.0874009, -0.247538, -0.016801
110, 3.63333, 0.957786, 1, 126.211, -58.7518, 446.492, 0.0874388, -0.245919, -0.016721
111, 3.66667, 0.958398, 1, 126.349, -58.7777, 446.874, 0.0858941, -0.246907, -0.0174675
112, 3.7, 0.958757, 1, 126.389, -58.6986, 446.486, 0.0849004, -0.247424, -0.0168759
113, 3.73333, 0.959622, 1, 126.451, -58.7018, 446.725, 0.0860974, -0.246538, -0.0173133
114, 3.76667, 0.95945, 1, 126.436, -58.7118, 446.875, 0.0858075, -0.245623, -0.0174225
115, 3.8, 0.960596, 1, 126.429, -58.5327, 446.704, 0.0880933, -0.2431, -0.0167619
116, 3.83333, 0.957261, 1, 126.388, -58.5287, 446.543, 0.0862398, -0.244815, -0.0174259
117, 3.86667, 0.957661, 1, 126.262, -58.3391, 446.258, 0.0883593, -0.24349, -0.0172794
118, 3.9, 0.959185, 1, 126.271, -58.2778, 446.535, 0.0911779, -0.243017, -0.0162448
119, 3.93333, 0.959008, 1, 126.177, -58.234, 446.334, 0.0874829, -0.243922, -0.0179444
120, 3.96667, 0.959567, 1, 125.973, -58.2423, 446.23, 0.0877258, -0.241483, -0.0180563
121, 4, 0.958492, 1, 126.099, -58.2828, 446.932, 0.0908355, -0.24076, -0.0179619
122, 4.03333, 0.957364, 1, 126.029, -58.3562, 446.717, 0.0882572, -0.243727, -0.0172329
123, 4.06667, 0.956596, 1, 126.099, -58.3213, 446.874, 0.0866535, -0.243628, -0.0171384
124, 4.1, 0.958782, 1, 125.975, -58.3268, 446.69, 0.0868648, -0.245149, -0.0168864
125, 4.13333, 0.958547, 1, 125.989, -58.3531, 446.791, 0.087636, -0.245105, -0.0160446
126, 4.16667, 0.957755, 1, 125.827, -58.1461, 446.262, 0.0887428, -0.240189, -0.0174579
127, 4.2, 0.959735, 1, 125.88, -58.2798, 446.78, 0.0895892, -0.242561, -0.0168519
128, 4.23333, 0.953718, 1, 126.004, -58.2829, 446.986, 0.0903905, -0.241548, -0.0174457
129, 4.26667, 0.955469, 1, 125.939, -58.4039, 446.975, 0.0890509, -0.242678, -0.017125
130, 4.3, 0.957042, 1, 125.905, -58.4814, 446.969, 0.0904904, -0.240772, -0.0161125
131, 4.33333, 0.957879, 1, 126.053, -59.0946, 447.524, 0.0928359, -0.244061, -0.0155391
132, 4.36667, 0.960208, 1, 126.041, -60.0915, 448.061, 0.0986625, -0.245222, -0.0128647
133, 4.4, 0.960773, 1, 125.849, -61.5618, 448.703, 0.0983241, -0.245964, -0.00914821
134, 4.43333, 0.959607, 1, 125.85, -62.733, 449.77, 0.114996, -0.242031, -0.00254752
135, 4.46667, 0.957068, 1, 126.147, -63.5886, 450.82, 0.132453, -0.241226, 0.00292814
136, 4.5, 0.956338, 1, 127.758, -64.1085, 452.659, 0.148616, -0.240656, 0.0103838
137, 4.53333, 0.956788, 1, 127.515, -64.1988, 451.832, 0.163059, -0.239315, 0.0153626
138, 4.56667, 0.960251, 1, 128.675, -63.9458, 452.986, 0.180582, -0.237072, 0.0208247
139, 4.6, 0.956095, 1, 130.102, -63.9117, 454.358, 0.196859, -0.235789, 0.0255677
140, 4.63333, 0.963248, 1, 130.352, -63.7838, 453.239, 0.198432, -0.23102, 0.0339837
141, 4.66667, 0.962764, 1, 131.774, -63.9246, 454.7, 0.211375, -0.222183, 0.0264036
142, 4.7, 0.9557, 1, 135.309, -65.2241, 464.307, 0.229983, -0.234074, 0.0164613
143, 4.73333, 0.954786, 1, 136.909, -66.5094, 468.513, 0.227763, -0.235531, 0.0101427
144, 4.76667, 0.955513, 1, 136.554, -66.7987, 467.503, 0.273081, -0.231942, 0.00970151
145, 4.8, 0.958778, 1, 136.236, -67.8736, 467.424, 0.283274, -0.227452, 0.00520797
146, 4.83333, 0.957078, 1, 136.547, -69.8569, 470.246, 0.283055, -0.22383, 0.00091257
147, 4.86667, 0.961356, 1, 136.159, -71.22, 471.109, 0.279893, -0.219794, -0.00229273
148, 4.9, 0.960993, 1, 136.173, -72.492, 473.971, 0.278379, -0.221461, -0.000829552
149, 4.93333, 0.962119, 1, 135.864, -73.1819, 475.726, 0.280485, -0.210452, -0.000127363
150, 4.96667, 0.956998, 1, 135.518, -73.4599, 477.315, 0.292534, -0.196342, -0.00031073
151, 5, 0.958193, 1, 135.674, -73.7897, 478.968, 0.300688, -0.19243, 0.00376976
152, 5.03333, 0.957291, 1, 135.88, -73.9443, 479.892, 0.303575, -0.192228, 0.0082246
153, 5.06667, 0.958229, 1, 136.299, -74.2889, 480.329, 0.300575, -0.195499, 0.0144709
154, 5.1, 0.956227, 1, 137.118, -74.5215, 481.01, 0.311766, -0.196967, 0.0212215
155, 5.13333, 0.952712, 1, 137.913, -74.7297, 480.914, 0.314187, -0.202642, 0.0279324
156, 5.16667, 0.957913, 1, 139.012, -74.9577, 481.702, 0.304888, -0.21167, 0.0367248
157, 5.2, 0.945035, 1, 139.279, -74.9702, 479.892, 0.309095, -0.208862, 0.0392938
158, 5.23333, 0.948823, 1, 139.78, -74.969, 479.232, 0.318392, -0.211071, 0.0417056
159, 5.26667, 0.94982, 1, 140.149, -75.1578, 478.609, 0.323643, -0.218764, 0.044501
160, 5.3, 0.951903, 1, 140.215, -75.0797, 477.841, 0.316408, -0.224296, 0.0457537
161, 5.33333, 0.951211, 1, 139.827, -74.9856, 477.078, 0.318179, -0.22927, 0.0498742
162, 5.36667, 0.949993, 1, 139.329, -74.6979, 476.373, 0.321732, -0.232578, 0.0527844
163, 5.4, 0.953345, 1, 138.629, -74.1805, 475.845, 0.322052, -0.233333, 0.0516587
164, 5.43333, 0.951665, 1, 137.72, -73.3848, 474.948, 0.324559, -0.23328, 0.0485311
165, 5.46667, 0.953471, 1, 136.559, -72.3262, 473.925, 0.333901, -0.226001, 0.0437913
166, 5.5, 0.952145, 1, 136.32, -71.7711, 475.483, 0.352059, -0.216708, 0.0392251
167, 5.53333, 0.949028, 1, 135.321, -70.5254, 474.523, 0.356379, -0.209595, 0.0356488
168, 5.56667, 0.944106, 1, 135.069, -69.8352, 474.779, 0.36008, -0.201847, 0.0307252
169, 5.6, 0.947902, 1, 134.081, -68.8818, 471.93, 0.349661, -0.195192, 0.0271342
170, 5.63333, 0.950716, 1, 134.031, -68.3086, 471.709, 0.348108, -0.194551, 0.0280819
171, 5.66667, 0.952459, 1, 134.636, -68.1655, 474.11, 0.339232, -0.200598, 0.0409752
172, 5.7, 0.955451, 1, 134.243, -67.4197, 472.291, 0.342637, -0.200582, 0.0505977
173, 5.73333, 0.953692, 1, 134.433, -66.6051, 471.846, 0.341769, -0.19941, 0.0565423
174, 5.76667, 0.952212, 1, 134.64, -65.6123, 471.501, 0.3418, -0.201091, 0.0635974
175, 5.8, 0.949841, 1, 135.131, -64.6354, 472.046, 0.349874, -0.201977, 0.0733726
176, 5.83333, 0.948752, 1, 136.08, -63.5489, 473.301, 0.385978, -0.204455, 0.0787307
177, 5.86667, 0.940557, 1, 136.687, -62.8837, 473.438, 0.388835, -0.202416, 0.0799944
178, 5.9, 0.942953, 1, 137.556, -62.6267, 474.581, 0.392804, -0.207118, 0.0850214
179, 5.93333, 0.946095, 1, 137.603, -62.6408, 471.963, 0.375186, -0.205576, 0.0822569
180, 5.96667, 0.94472, 1, 138.989, -63.1417, 473.795, 0.393096, -0.210955, 0.0852305
181, 6, 0.942971, 1, 140.084, -63.7542, 473.697, 0.389912, -0.215238, 0.0843414
182, 6.03333, 0.942151, 1, 141.23, -64.3678, 473.486, 0.387278, -0.219873, 0.0836601
183, 6.06667, 0.941435, 1, 141.95, -64.6809, 472.247, 0.38489, -0.223664, 0.0833328
184, 6.1, 0.936784, 1, 143.104, -65.1587, 472.2, 0.390293, -0.230613, 0.083662
185, 6.13333, 0.931142, 1, 144.227, -65.5041, 472.544, 0.398501, -0.232045, 0.0835605
186, 6.16667, 0.936357, 1, 145.029, -65.734, 472.238, 0.399163, -0.236366, 0.0847969
187, 6.2, 0.936479, 1, 145.55, -65.82, 471.569, 0.398517, -0.239838, 0.0859522
188, 6.23333, 0.936183, 1, 145.935, -65.8811, 471.047, 0.397875, -0.244533, 0.0886008
189, 6.26667, 0.941736, 1, 146.216, -65.7179, 470.387, 0.39734, -0.247229, 0.0882422
190, 6.3, 0.940392, 1, 146.404, -65.5991, 470.32, 0.39897, -0.248585, 0.0892503
191, 6.33333, 0.935305, 1, 146.318, -65.2697, 469.931, 0.402904, -0.251908, 0.0899282
192, 6.36667, 0.940555, 1, 146.092, -65.021, 469.656, 0.40089, -0.252222, 0.0887139
193, 6.4, 0.94161, 1, 145.691, -64.8051, 469.03, 0.397232, -0.251943, 0.0866367
194, 6.43333, 0.937434, 1, 145.491, -64.7082, 469.349, 0.393747, -0.248482, 0.0834392
195, 6.46667, 0.936736, 1, 145.173, -64.479, 469.085, 0.390233, -0.244942, 0.0807868
196, 6.5, 0.939733, 1, 144.947, -64.2438, 469.141, 0.385737, -0.240428, 0.078246
197, 6.53333, 0.940204, 1, 144.68, -63.9998, 468.815, 0.386746, -0.237819, 0.0795545
198, 6.56667, 0.939378, 1, 144.664, -63.988, 468.831, 0.384058, -0.238582, 0.0801
199, 6.6, 0.933341, 1, 144.625, -63.5656, 468.46, 0.38605, -0.236786, 0.080753
200, 6.63333, 0.935273, 1, 144.883, -63.2238, 468.767, 0.386111, -0.234287, 0.0809327
201, 6.66667, 0.940751, 1, 145.384, -62.5713, 468.507, 0.393575, -0.231051, 0.0837227
202, 6.7, 0.936235, 1, 145.64, -62.3336, 468.587, 0.393843, -0.231829, 0.0855224
203, 6.73333, 0.939283, 1, 146.094, -62.196, 468.897, 0.394771, -0.234517, 0.0879431
204, 6.76667, 0.937239, 1, 146.412, -62.259, 469.175, 0.391888, -0.234739, 0.0887524
205, 6.8, 0.935238, 1, 146.971, -62.4257, 470.007, 0.396093, -0.238873, 0.0903665
206, 6.83333, 0.941234, 1, 146.928, -62.7606, 469.285, 0.39081, -0.240479, 0.0924456
207, 6.86667, 0.936863, 1, 147.063, -63.2563, 469.556, 0.391056, -0.240384, 0.0934684
208, 6.9, 0.938694, 1, 147.032, -63.9109, 469.495, 0.385824, -0.243482, 0.0937811
209, 6.93333, 0.936949, 1, 147.043, -64.42, 469.55, 0.38413, -0.241642, 0.0911458
210, 6.96667, 0.937706, 1, 146.975, -64.3878, 469.337, 0.384402, -0.242069, 0.0914205
211, 7, 0.943265, 1, 147.219, -65.1468, 469.677, 0.376818, -0.246847, 0.0900509
212, 7.03333, 0.942184, 1, 147.527, -65.6273, 470.197, 0.377049, -0.246627, 0.0900075
213, 7.06667, 0.939771, 1, 147.804, -66.0337, 469.677, 0.374005, -0.249976, 0.0882367
214, 7.1, 0.938958, 1, 148.239, -66.2469, 469.814, 0.376125, -0.252813, 0.0882328
215, 7.13333, 0.940037, 1, 148.493, -66.4243, 469.006, 0.373716, -0.259413, 0.0896717
216, 7.16667, 0.94755, 1, 147.967, -66.4187, 466.783, 0.377292, -0.256988, 0.083682
217, 7.2, 0.9516, 1, 147.659, -66.4509, 465.905, 0.374324, -0.255163, 0.0826739
218, 7.23333, 0.945196, 1, 147.611, -66.4708, 466.145, 0.374614, -0.252695, 0.0799838
219, 7.26667, 0.945728, 1, 147.165, -66.5363, 465.712, 0.37054, -0.246476, 0.0783957
220, 7.3, 0.94337, 1, 146.842, -66.485, 465.876, 0.366274, -0.242637, 0.07629
221, 7.33333, 0.951049, 1, 146.38, -66.4484, 465.865, 0.361197, -0.238002, 0.0731045
222, 7.36667, 0.951314, 1, 146.399, -66.4688, 465.916, 0.362363, -0.237695, 0.073271
223, 7.4, 0.950435, 1, 146.153, -66.4396, 466.133, 0.362187, -0.230968, 0.0703328
224, 7.43333, 0.948346, 1, 146.078, -66.5153, 466.535, 0.358903, -0.228061, 0.0704282
225, 7.46667, 0.948798, 1, 146.078, -66.539, 466.773, 0.356051, -0.225031, 0.0690135
226, 7.5, 0.944397, 1, 146.195, -66.5817, 466.918, 0.356059, -0.219427, 0.0680945
227, 7.53333, 0.946919, 1, 146.514, -66.6006, 467.369, 0.35533, -0.217979, 0.0711752
228, 7.56667, 0.945153, 1, 147.412, -66.694, 469.13, 0.352931, -0.219158, 0.0781484
229, 7.6, 0.947477, 1, 147.775, -66.542, 469.786, 0.357661, -0.222175, 0.0830358
230, 7.63333, 0.94489, 1, 148.066, -66.3115, 470.27, 0.361373, -0.223334, 0.0867845
231, 7.66667, 0.939593, 1, 148.079, -66.0131, 470.091, 0.361872, -0.225309, 0.0888055
232, 7.7, 0.934439, 1, 148.107, -65.7495, 470.166, 0.363979, -0.224781, 0.0894625
233, 7.73333, 0.931696, 1, 148.074, -65.8939, 470.743, 0.368802, -0.222516, 0.0904481
234, 7.76667, 0.931142, 1, 148.034, -65.8978, 470.616, 0.369971, -0.222109, 0.0906404
235, 7.8, 0.935936, 1, 147.907, -66.1258, 470.289, 0.364818, -0.224812, 0.0892616
236, 7.83333, 0.936445, 1, 147.823, -66.2958, 469.881, 0.363174, -0.225235, 0.0873601
237, 7.86667, 0.940283, 1, 148.413, -66.7685, 470.805, 0.360374, -0.225493, 0.0833466
238, 7.9, 0.938477, 1, 148.942, -67.0127, 470.789, 0.359862, -0.228885, 0.0818193
239, 7.93333, 0.940178, 1, 149.131, -66.9513, 469.65, 0.358114, -0.231422, 0.0809196
240, 7.96667, 0.943163, 1, 149.822, -66.7408, 469.286, 0.361395, -0.232832, 0.0786378
241, 8, 0.946848, 1, 150.435, -66.4078, 468.673, 0.364231, -0.233358, 0.0764951
242, 8.03333, 0.947108, 1, 151.326, -66.0903, 468.614, 0.36928, -0.234559, 0.0770938
243, 8.06667, 0.945326, 1, 152.211, -65.7287, 468.78, 0.373884, -0.233638, 0.0768886
244, 8.1, 0.943175, 1, 153.391, -65.3306, 468.874, 0.375859, -0.229441, 0.073787
245, 8.13333, 0.941077, 1, 154.411, -64.794, 468.655, 0.382946, -0.224821, 0.0719598
246, 8.16667, 0.941755, 1, 155.553, -64.2037, 468.275, 0.390494, -0.220906, 0.0698887
247, 8.2, 0.939364, 1, 157.021, -63.4547, 468.045, 0.391493, -0.215997, 0.0632105
248, 8.23333, 0.941209, 1, 158.758, -62.6767, 467.938, 0.394036, -0.213416, 0.0568879
249, 8.26667, 0.942924, 1, 159.634, -61.3825, 464.344, 0.372571, -0.210414, 0.0472322
250, 8.3, 0.945388, 1, 161.763, -60.1725, 463.844, 0.377834, -0.208909, 0.0426669
251, 8.33333, 0.944824, 1, 164.368, -58.9839, 463.641, 0.384714, -0.209492, 0.0409937
252, 8.36667, 0.942996, 1, 166.94, -57.7584, 463.002, 0.386712, -0.209933, 0.0404876
253, 8.4, 0.947001, 1, 169.798, -56.4687, 462.764, 0.392359, -0.209366, 0.0410356
254, 8.43333, 0.942143, 1, 172.866, -55.2263, 462.702, 0.398602, -0.212808, 0.0463789
255, 8.46667, 0.939809, 1, 175.515, -53.6559, 460.891, 0.396469, -0.220011, 0.0495626
256, 8.5, 0.938776, 1, 178.182, -51.7978, 459.434, 0.404978, -0.21969, 0.0558179
257, 8.53333, 0.934893, 1, 182.641, -50.095, 462.03, 0.431866, -0.229849, 0.0663788
258, 8.56667, 0.93044, 1, 185.189, -48.373, 460.67, 0.428886, -0.235031, 0.0752559
259, 8.6, 0.933892, 1, 189.452, -47.5666, 463.328, 0.407527, -0.248538, 0.0807426
260, 8.63333, 0.932609, 1, 192.873, -46.7991, 465.202, 0.393821, -0.253288, 0.0847694
261, 8.66667, 0.921796, 1, 195.633, -45.982, 466.321, 0.387398, -0.255341, 0.0913977
262, 8.7, 0.931873, 1, 196.983, -44.9819, 465.202, 0.39274, -0.257407, 0.0993953
263, 8.73333, 0.926645, 1, 199.081, -44.3508, 466.318, 0.39277, -0.258563, 0.103488
264, 8.76667, 0.919477, 1, 200.869, -44.0606, 467.701, 0.393277, -0.256163, 0.106816
265, 8.8, 0.932118, 1, 202.851, -44.2337, 470.115, 0.37279, -0.250738, 0.106387
266, 8.83333, 0.927938, 1, 203.647, -43.9927, 470.278, 0.375443, -0.249919, 0.107788
267, 8.86667, 0.932835, 1, 204.253, -44.0685, 470.404, 0.374309, -0.253366, 0.112849
268, 8.9, 0.935355, 1, 204.669, -44.2189, 470.618, 0.369912, -0.251214, 0.112326
