frame, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU25_r, AU26_r, AU04_c, AU12_c, AU15_c, AU23_c, AU28_c, AU45_c
80, 2.63333, 0.960831, 1, 0, 0, 0, 0, 0, 0.844363, 0, 0, 0, 0.590872, 0, 0, 1.67137, 0, 0, 0, 0, 0, 1, 0
81, 2.66667, 0.961373, 1, 0.59232, 0, 0, 0, 0, 0, 0, 0, 0, 0.599455, 0, 0, 1.97651, 0, 0, 0, 0, 0, 1, 0
82, 2.7, 0.960847, 1, 0.656046, 0, 0, 0, 0, 0, 0, 0, 0, 0.595518, 0, 0, 1.60901, 0, 0, 0, 0, 0, 1, 0
83, 2.73333, 0.960475, 1, 0.6894, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.775825, 0, 0, 0, 0, 0, 1, 0
84, 2.76667, 0.962156, 1, 0.584889, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.18722, 0, 0, 0, 0, 0, 1, 0
85, 2.8, 0.96126, 1, 0.718561, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.83327, 0, 0, 0, 0, 0, 1, 0
86, 2.83333, 0.96289, 1, 0.607616, 0, 0, 0, 0, 0.54656, 0, 0, 0, 0, 0, 0, 1.76448, 0, 0, 0, 0, 0, 1, 0
87, 2.86667, 0.962092, 1, 0.67329, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.54914, 0, 0, 0, 0, 0, 1, 0
88, 2.9, 0.958175, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.34071, 0, 0, 0, 0, 0, 1, 0
89, 2.93333, 0.960601, 1, 0.822558, 0, 0, 0, 0, 0.53689, 0, 0, 0, 0, 0, 0, 1.39757, 0, 0, 0, 0, 0, 1, 0
90, 2.96667, 0.960723, 1, 0.544252, 0, 0, 0, 0, 0.52061, 0, 0, 0, 0, 0, 0.519418, 1.42632, 0, 0, 0, 0, 0, 1, 0
91, 3, 0.959929, 1, 0.60734, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.71234, 0, 0, 0, 0, 0, 1, 0
92, 3.03333, 0.963502, 1, 0.645012, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.69229, 0, 0, 0, 0, 0, 1, 0
93, 3.06667, 0.962766, 1, 0.873875, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.09233, 0, 0, 0, 0, 0, 1, 0
94, 3.1, 0.961307, 1, 0.519006, 0, 0, 0, 0, 0.548619, 0, 0, 0, 0, 0, 0, 1.03862, 0, 0, 0, 0, 0, 1, 0
95, 3.13333, 0.95897, 1, 0.554258, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.698255, 1.1709, 0, 0, 0, 0, 0, 1, 0
96, 3.16667, 0.959002, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.647693, 1.35441, 0, 0, 0, 0, 0, 1, 0
97, 3.2, 0.959093, 1, 0.792514, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.507903, 1.04601, 0, 0, 0, 0, 0, 1, 0
98, 3.23333, 0.961276, 1, 0.604143, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.35987, 0, 0, 0, 0, 1, 1, 0
99, 3.26667, 0.962633, 1, 0.603052, 0, 0, 0, 0, 0, 0, 0, 0, 0.611777, 0, 0.506953, 0.956433, 0, 0, 0, 0, 0, 1, 0
100, 3.3, 0.961758, 1, 0.641254, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.708621, 1.56822, 0, 0, 0, 0, 0, 1, 0
101, 3.33333, 0.962591, 1, 0.513748, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.622408, 1.31331, 0, 0, 0, 0, 0, 1, 0
102, 3.36667, 0.967106, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.28362, 0, 0, 0, 0, 0, 1, 0
103, 3.4, 0.96573, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.96562, 0, 0, 0, 0, 0, 1, 0
104, 3.43333, 0.960636, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.559922, 1.83334, 0, 1, 0, 0, 1, 1, 0
105, 3.46667, 0.964259, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.562676, 0, 0.922177, 1.57014, 0, 1, 0, 0, 0, 1, 0
106, 3.5, 0.959148, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.52149, 0, 0, 0, 0, 0, 1, 0
107, 3.53333, 0.960728, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.72293, 0, 1, 0, 0, 0, 1, 0
108, 3.56667, 0.958758, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.93994, 0, 0, 0, 0, 0, 1, 0
109, 3.6, 0.959787, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.08029, 0, 1, 0, 0, 0, 1, 0
110, 3.63333, 0.957786, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.664718, 0, 0, 2.17981, 0, 1, 0, 1, 0, 1, 0
111, 3.66667, 0.958398, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.518072, 0, 0, 1.48534, 0, 1, 0, 0, 1, 1, 0
112, 3.7, 0.958757, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.620453, 0, 0, 1.59803, 0, 1, 0, 0, 0, 1, 0
113, 3.73333, 0.959622, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.66732, 0, 1, 0, 0, 0, 1, 0
114, 3.76667, 0.95945, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.49199, 0, 1, 0, 0, 0, 1, 0
115, 3.8, 0.960596, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.17104, 0, 1, 0, 0, 0, 1, 0
116, 3.83333, 0.957261, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.53238, 0, 0.587536, 1.89038, 0, 1, 0, 0, 0, 1, 0
117, 3.86667, 0.957661, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.650857, 1.92931, 0, 1, 0, 0, 0, 1, 0
118, 3.9, 0.959185, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.00696, 0, 1, 0, 0, 0, 1, 0
119, 3.93333, 0.959008, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.515039, 0, 0.567705, 1.81227, 0, 1, 0, 0, 0, 1, 0
120, 3.96667, 0.959567, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.715419, 0, 0, 1.61765, 0, 1, 0, 0, 0, 1, 0
121, 4, 0.958492, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5791, 0, 0.640489, 2.0844, 0, 1, 0, 0, 0, 1, 0
122, 4.03333, 0.957364, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.743343, 0, 0.659619, 2.13944, 0, 1, 0, 0, 0, 1, 0
123, 4.06667, 0.956596, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.843934, 0, 0, 1.40678, 0, 1, 0, 0, 0, 1, 0
124, 4.1, 0.958782, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.22122, 0, 1, 0, 0, 0, 1, 0
125, 4.13333, 0.958547, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.03581, 0, 1, 0, 0, 0, 1, 0
126, 4.16667, 0.957755, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.685783, 0, 0, 1.94009, 0, 1, 0, 0, 0, 1, 0
127, 4.2, 0.959735, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.542911, 0, 0, 1.93958, 0, 1, 0, 0, 0, 1, 0
128, 4.23333, 0.953718, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.10447, 0, 1, 0, 0, 1, 1, 0
129, 4.26667, 0.955469, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.565022, 0, 0, 1.34148, 0, 1, 0, 0, 0, 1, 0
130, 4.3, 0.957042, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.549304, 1.69168, 0, 0, 0, 0, 0, 1, 0
131, 4.33333, 0.957879, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.94634, 0, 0, 0, 0, 0, 1, 0
132, 4.36667, 0.960208, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.790821, 0, 0, 1.5044, 0, 1, 0, 0, 0, 1, 0
133, 4.4, 0.960773, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.533424, 1.53596, 0, 1, 0, 0, 0, 1, 0
134, 4.43333, 0.959607, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.543865, 0, 0, 1.46557, 0, 1, 0, 0, 0, 1, 0
135, 4.46667, 0.957068, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.701352, 0, 0.683906, 1.52234, 0, 1, 0, 0, 1, 1, 0
136, 4.5, 0.956338, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.715963, 1.51244, 0, 1, 0, 0, 0, 0, 0
137, 4.53333, 0.956788, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.661269, 0, 0.781199, 1.82265, 0, 1, 0, 0, 1, 0, 0
138, 4.56667, 0.960251, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.575255, 0, 0, 1.41098, 0, 1, 0, 0, 0, 0, 0
139, 4.6, 0.956095, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.747481, 0, 0.694398, 1.36041, 0, 1, 0, 0, 0, 0, 0
140, 4.63333, 0.963248, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.52062, 1.24052, 0, 1, 0, 0, 0, 0, 0
141, 4.66667, 0.962764, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.624225, 0, 0, 1.05086, 0, 1, 0, 0, 0, 1, 0
142, 4.7, 0.9557, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.740423, 0, 1, 0, 0, 0, 1, 0
143, 4.73333, 0.954786, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.16942, 0, 1, 0, 0, 0, 1, 0
144, 4.76667, 0.955513, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.25688, 0, 1, 0, 0, 0, 1, 0
145, 4.8, 0.958778, 1, 0, 0, 0, 0.537142, 0, 0, 0, 0, 0, 0, 0, 0.739471, 0.689934, 0, 1, 0, 0, 0, 1, 0
146, 4.83333, 0.957078, 1, 0, 0, 0, 0.5356, 0, 0, 0, 0, 0, 0, 0, 0, 0.844564, 0, 1, 0, 0, 0, 1, 0
147, 4.86667, 0.961356, 1, 0, 0, 0, 0.586448, 0, 0, 0, 0, 0, 0, 0, 0, 1.10522, 0, 1, 0, 0, 0, 1, 0
148, 4.9, 0.960993, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.528646, 0, 1, 0, 0, 0, 1, 0
149, 4.93333, 0.962119, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0
150, 4.96667, 0.956998, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.738377, 1.18159, 0, 1, 0, 0, 0, 1, 0
151, 5, 0.958193, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.557735, 0.627561, 0, 1, 0, 0, 0, 1, 0
152, 5.03333, 0.957291, 1, 0, 0, 0, 0.591968, 0, 0, 0, 0, 0, 0, 0, 0, 1.11584, 0, 1, 0, 0, 0, 1, 0
153, 5.06667, 0.958229, 1, 0, 0, 0, 0.64327, 0, 0, 0, 0, 0, 0, 0, 0, 0.896084, 0, 1, 0, 0, 0, 1, 0
154, 5.1, 0.956227, 1, 0, 0, 0, 0.626904, 0, 0, 0, 0, 0, 0, 0, 0, 0.736761, 0, 1, 0, 0, 0, 1, 0
155, 5.13333, 0.952712, 1, 0, 0, 0, 0.646118, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0
156, 5.16667, 0.957913, 1, 0, 0, 0, 0.540059, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0
157, 5.2, 0.945035, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.501525, 0, 0, 1, 0, 0, 0, 1, 0
158, 5.23333, 0.948823, 1, 0, 0, 0, 0.627172, 0, 0, 0, 0, 0, 0, 0, 0.506853, 0, 0, 1, 0, 0, 0, 1, 0
159, 5.26667, 0.94982, 1, 0, 0, 0, 0.547364, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0
160, 5.3, 0.951903, 1, 0, 0, 0, 0.644003, 0, 0, 0, 0, 0, 0, 0, 0, 0.658406, 0, 1, 0, 0, 0, 1, 0
161, 5.33333, 0.951211, 1, 0, 0, 0, 0.662474, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0
162, 5.36667, 0.949993, 1, 0, 0, 0, 0.730381, 0, 0, 0, 0, 0, 0, 0, 0.555146, 0, 0, 1, 0, 0, 0, 1, 0
163, 5.4, 0.953345, 1, 0, 0, 0, 0.628098, 0, 0, 0, 0, 0, 0, 0, 0, 0.558601, 0, 1, 0, 0, 0, 1, 0
