frame, timestamp, confidence, success, x_0, y_0, z_0, x_1, y_1, z_1, x_h0, y_h0, z_h0, x_h1, y_h1, z_h1
31, 1, 0.927936, 1, 0.0603246, 0.285548, -0.956464, -0.182769, 0.223589, -0.957394, 0.197005, 0.475635, -0.857298, -0.03875, 0.409258, -0.911595
32, 1.03333, 0.92402, 1, 0.0464413, 0.26727, -0.962502, -0.183224, 0.217412, -0.958729, 0.181274, 0.457669, -0.870448, -0.042907, 0.402417, -0.91445
33, 1.06667, 0.925659, 1, 0.0264436, 0.248791, -0.968196, -0.213094, 0.215634, -0.952939, 0.162028, 0.437245, -0.884626, -0.0746374, 0.395422, -0.915462
34, 1.1, 0.926992, 1, 0.0446336, 0.238418, -0.970136, -0.218278, 0.197133, -0.955768, 0.179346, 0.429053, -0.885296, -0.0797705, 0.378671, -0.922087
35, 1.13333, 0.923412, 1, 0.040425, 0.242935, -0.9692, -0.209185, 0.187408, -0.95975, 0.176559, 0.43164, -0.884598, -0.067833, 0.368796, -0.927032
36, 1.16667, 0.927451, 1, 0.0343775, 0.234305, -0.971555, -0.220894, 0.229387, -0.947938, 0.174987, 0.416782, -0.892005, -0.0800435, 0.400353, -0.912858
37, 1.2, 0.919597, 1, 0.0603354, 0.246049, -0.967378, -0.21647, 0.25325, -0.942871, 0.199386, 0.426217, -0.882374, -0.0777233, 0.420958, -0.903744
38, 1.23333, 0.923996, 1, 0.0416127, 0.242918, -0.969154, -0.230706, 0.237317, -0.94364, 0.180166, 0.426195, -0.886509, -0.0919349, 0.408121, -0.908287
39, 1.26667, 0.919065, 1, 0.0358671, 0.277622, -0.960021, -0.196785, 0.242965, -0.949865, 0.174266, 0.464577, -0.868216, -0.0544127, 0.422217, -0.90486
40, 1.3, 0.919949, 1, 0.0355989, 0.279626, -0.959449, -0.196079, 0.245419, -0.94938, 0.173837, 0.462978, -0.869156, -0.0539655, 0.421235, -0.905345
41, 1.33333, 0.921408, 1, 0.046549, 0.269532, -0.961866, -0.185204, 0.228839, -0.955684, 0.192355, 0.462076, -0.865728, -0.033971, 0.414442, -0.909442
42, 1.36667, 0.958448, 1, 0.0285437, 0.250495, -0.967697, -0.18396, 0.217769, -0.958507, 0.180833, 0.447615, -0.875751, -0.0272085, 0.407059, -0.912997
43, 1.4, 0.926398, 1, 0.0367263, 0.277827, -0.959929, -0.185407, 0.212046, -0.959511, 0.163716, 0.452824, -0.87644, -0.05293, 0.384347, -0.92167
44, 1.43333, 0.921683, 1, 0.0370707, 0.28383, -0.958158, -0.183763, 0.236494, -0.954097, 0.176598, 0.479158, -0.85978, -0.0388157, 0.427023, -0.903407
45, 1.46667, 0.926283, 1, 0.0185339, 0.250932, -0.967827, -0.176067, 0.24915, -0.952326, 0.163775, 0.45753, -0.873982, -0.0301559, 0.447217, -0.893917
46, 1.5, 0.917989, 1, 0.00959702, 0.315318, -0.948938, -0.1849, 0.2232, -0.957076, 0.149869, 0.516755, -0.842913, -0.0340158, 0.423565, -0.905227
47, 1.53333, 0.918034, 1, 0.00253571, 0.296093, -0.955156, -0.181552, 0.240449, -0.953532, 0.146725, 0.499111, -0.854025, -0.0307751, 0.439387, -0.89777
48, 1.56667, 0.922034, 1, -0.0103182, 0.275389, -0.961278, -0.18936, 0.231605, -0.954202, 0.13591, 0.477436, -0.868092, -0.0383504, 0.428028, -0.902952
49, 1.6, 0.92673, 1, 0.0244394, 0.329841, -0.94372, -0.187292, 0.239935, -0.952551, 0.163759, 0.528233, -0.833158, -0.0368831, 0.436537, -0.89893
50, 1.63333, 0.918797, 1, -0.00736526, 0.279164, -0.960215, -0.191812, 0.231791, -0.953667, 0.137728, 0.47742, -0.867814, -0.0416551, 0.424604, -0.90442
51, 1.66667, 0.92528, 1, -0.000437381, 0.256931, -0.96643, -0.178161, 0.23154, -0.956372, 0.144755, 0.463396, -0.874248, -0.0300518, 0.431413, -0.901654
52, 1.7, 0.920864, 1, 0.0279928, 0.329387, -0.94378, -0.214843, 0.305793, -0.927541, 0.164921, 0.528209, -0.832944, -0.0750561, 0.494728, -0.865801
53, 1.73333, 0.912604, 1, 0.0299428, 0.405022, -0.913817, -0.249644, 0.377394, -0.891769, 0.157862, 0.598562, -0.785368, -0.118629, 0.557746, -0.821491
54, 1.76667, 0.910937, 1, 0.0246169, 0.432971, -0.901071, -0.363522, 0.397414, -0.842564, 0.147657, 0.618354, -0.771904, -0.241152, 0.557775, -0.794187
55, 1.8, 0.914752, 1, 0.0799963, 0.422634, -0.902763, -0.39996, 0.389307, -0.829742, 0.201346, 0.611445, -0.765241, -0.280502, 0.547513, -0.788383
56, 1.83333, 0.903746, 1, 0.0209882, 0.428153, -0.903463, -0.280097, 0.453434, -0.846135, 0.144263, 0.612073, -0.777532, -0.163225, 0.613724, -0.772464
57, 1.86667, 0.950829, 1, 0.0203164, 0.385748, -0.92238, -0.212989, 0.339518, -0.916168, 0.154777, 0.570499, -0.806582, -0.0721082, 0.516275, -0.853382
58, 1.9, 0.916947, 1, -0.00725911, 0.313686, -0.949499, -0.197844, 0.248106, -0.948315, 0.126102, 0.478922, -0.868753, -0.0593103, 0.41125, -0.909591
59, 1.93333, 0.918927, 1, -0.0053892, 0.301747, -0.953373, -0.172898, 0.205597, -0.963243, 0.140197, 0.467361, -0.872879, -0.0177176, 0.370624, -0.928614
60, 1.96667, 0.961404, 1, 0.0129321, 0.278914, -0.960229, -0.163683, 0.227051, -0.960029, 0.16545, 0.443681, -0.88078, -0.00541527, 0.388567, -0.921405
61, 2, 0.913401, 1, -0.000943138, 0.252216, -0.96767, -0.170495, 0.193896, -0.966093, 0.132281, 0.386224, -0.91287, -0.0335494, 0.325951, -0.944791
62, 2.03333, 0.928675, 1, 0.0167184, 0.317124, -0.948237, -0.167608, 0.210922, -0.963026, 0.153811, 0.450451, -0.879452, -0.0202807, 0.342767, -0.939202
63, 2.06667, 0.930414, 1, 0.0135788, 0.333819, -0.942539, -0.164508, 0.236302, -0.957653, 0.153719, 0.467151, -0.870713, -0.0135441, 0.36734, -0.929988
64, 2.1, 0.937334, 1, -0.0132927, 0.27041, -0.962653, -0.174642, 0.218984, -0.959972, 0.13358, 0.405179, -0.904426, -0.0225956, 0.348364, -0.937087
65, 2.13333, 0.937003, 1, -0.0107087, 0.25554, -0.966739, -0.181532, 0.214925, -0.959611, 0.139168, 0.390719, -0.909929, -0.027637, 0.343527, -0.938736
66, 2.16667, 0.938317, 1, -0.00820919, 0.270573, -0.962664, -0.166451, 0.231716, -0.958437, 0.134161, 0.398014, -0.907516, -0.0200822, 0.353243, -0.935316
67, 2.2, 0.939613, 1, -0.0230412, 0.269966, -0.962594, -0.171484, 0.225722, -0.95898, 0.118027, 0.390973, -0.912803, -0.0262924, 0.341358, -0.939565
68, 2.23333, 0.941634, 1, -0.0183906, 0.256316, -0.966418, -0.168056, 0.235376, -0.957264, 0.123797, 0.370042, -0.92073, -0.0239651, 0.342671, -0.93915
69, 2.26667, 0.576756, 0, 0, 0, -1, 0, 0, -1, 0, 0, -1, 0, 0, -1
70, 2.3, 0.0605642, 0, 0, 0, -1, 0, 0, -1, 0, 0, -1, 0, 0, -1
71, 2.33333, 0.342951, 0, 0, 0, -1, 0, 0, -1, 0, 0, -1, 0, 0, -1
72, 2.36667, 0.384544, 0, 0, 0, -1, 0, 0, -1, 0, 0, -1, 0, 0, -1
73, 2.4, 0.288753, 0, 0, 0, -1, 0, 0, -1, 0, 0, -1, 0, 0, -1
74, 2.43333, 0.376962, 0, 0, 0, -1, 0, 0, -1, 0, 0, -1, 0, 0, -1
75, 2.46667, 0.24521, 0, 0, 0, -1, 0, 0, -1, 0, 0, -1, 0, 0, -1
76, 2.5, 0.841774, 1, -0.0593507, 0.270465, -0.960899, -0.170371, 0.304294, -0.937219, 0.144407, 0.423412, -0.894354, 0.029128, 0.45056, -0.892271
77, 2.53333, 0.924208, 1, -0.0230568, 0.275581, -0.961001, -0.162014, 0.256216, -0.952945, 0.111317, 0.40005, -0.909708, -0.0263388, 0.376859, -0.925896
78, 2.56667, 0.929978, 1, -0.0228887, 0.28261, -0.958962, -0.164246, 0.260334, -0.951446, 0.121362, 0.401766, -0.907665, -0.0181433, 0.375165, -0.92678
79, 2.6, 0.930356, 1, 0.00664479, 0.272205, -0.962216, -0.156835, 0.259691, -0.952871, 0.154686, 0.37918, -0.912302, -0.00742476, 0.361984, -0.932155
80, 2.63333, 0.928422, 1, 0.012073, 0.305248, -0.952196, -0.196408, 0.286452, -0.937747, 0.164345, 0.419978, -0.892529, -0.0422123, 0.393601, -0.918312
81, 2.66667, 0.88497, 1, 0.148204, 0.371238, -0.916634, -0.209671, 0.267493, -0.940471, 0.22766, 0.470002, -0.852801, -0.120411, 0.356718, -0.92642
82, 2.7, 0.925399, 1, -0.0402028, 0.318782, -0.946975, -0.18488, 0.288031, -0.939605, 0.0842782, 0.418063, -0.9045, -0.0583766, 0.382426, -0.92214
83, 2.73333, 0.893491, 1, 0.105646, 0.365719, -0.92471, -0.211361, 0.27013, -0.939338, 0.229769, 0.470973, -0.851699, -0.0732721, 0.361589, -0.929454
84, 2.76667, 0.924931, 1, 0.0224781, 0.325067, -0.945424, -0.196622, 0.275067, -0.941105, 0.189729, 0.439562, -0.877946, -0.0225176, 0.381668, -0.924025
85, 2.8, 0.784064, 1, 0.0823142, 0.288449, -0.953951, -0.249633, 0.273314, -0.928969, 0.213713, 0.364522, -0.906339, -0.117167, 0.336634, -0.934318
86, 2.83333, 0.921643, 1, -0.0374697, 0.308969, -0.950334, -0.190062, 0.290187, -0.937906, 0.0581583, 0.40135, -0.914077, -0.0941714, 0.378114, -0.920957
87, 2.86667, 0.936703, 1, -0.0314877, 0.310642, -0.950005, -0.200819, 0.287977, -0.936344, 0.101704, 0.400334, -0.910708, -0.0663054, 0.370389, -0.926507
88, 2.9, 0.938326, 1, -0.0244959, 0.306573, -0.951532, -0.203231, 0.295188, -0.933574, 0.117472, 0.386393, -0.914823, -0.0608934, 0.366429, -0.928451
89, 2.93333, 0.935937, 1, -0.0221929, 0.311249, -0.950069, -0.229305, 0.30322, -0.92492, 0.125035, 0.381641, -0.915815, -0.0824755, 0.36232, -0.928398
90, 2.96667, 0.963534, 1, -0.0461963, 0.330817, -0.942564, -0.221732, 0.30089, -0.927524, 0.105133, 0.395, -0.912646, -0.0680552, 0.355521, -0.932187
91, 3, 0.94275, 1, -0.0393743, 0.332495, -0.942283, -0.21232, 0.28646, -0.93427, 0.0879119, 0.372756, -0.923756, -0.0819459, 0.319545, -0.944021
92, 3.03333, 0.965792, 1, -0.0798841, 0.332064, -0.939868, -0.230835, 0.31366, -0.92105, 0.0662046, 0.392394, -0.917412, -0.0841547, 0.364603, -0.927353
93, 3.06667, 0.933932, 1, -0.0202108, 0.330247, -0.943678, -0.240541, 0.301833, -0.922517, 0.113437, 0.36584, -0.923739, -0.106039, 0.328289, -0.938607
94, 3.1, 0.742555, 1, -0.0759349, 0.426028, -0.901517, -0.238132, 0.350474, -0.905793, 0.00241043, 0.482079, -0.876125, -0.15415, 0.399792, -0.903551
95, 3.13333, 0.898866, 1, -0.0733835, 0.275232, -0.958573, -0.24732, 0.353002, -0.902343, 0.128489, 0.25897, -0.957301, -0.0556319, 0.331902, -0.941672
96, 3.16667, 0.774996, 1, -0.0560583, 0.428276, -0.901907, -0.280192, 0.353106, -0.892641, 0.146583, 0.439005, -0.886447, -0.073628, 0.363527, -0.92867
97, 3.2, 0.918332, 1, -0.0742218, 0.504743, -0.860073, -0.243708, 0.370006, -0.896494, 0.0664267, 0.5349, -0.8423, -0.0912788, 0.399141, -0.912335
98, 3.23333, 0.906353, 1, -0.0444781, 0.375398, -0.925796, -0.289286, 0.308391, -0.906206, 0.0755678, 0.404844, -0.911258, -0.166813, 0.329171, -0.929419
99, 3.26667, 0.941101, 1, -0.0896843, 0.349961, -0.932461, -0.291122, 0.297085, -0.909389, 0.0242816, 0.39014, -0.920435, -0.174328, 0.324027, -0.929847
100, 3.3, 0.942506, 1, -0.0217415, 0.378994, -0.925144, -0.295376, 0.316048, -0.901591, 0.0999803, 0.426885, -0.898762, -0.168169, 0.34404, -0.923773
101, 3.33333, 0.938197, 1, -0.0435382, 0.375709, -0.925714, -0.302623, 0.313719, -0.9, 0.0832586, 0.427431, -0.900206, -0.170575, 0.345641, -0.922733
102, 3.36667, 0.971302, 1, -0.0403909, 0.382145, -0.923219, -0.30952, 0.337388, -0.889026, 0.088493, 0.4406, -0.893331, -0.177615, 0.373546, -0.910448
103, 3.4, 0.936497, 1, -0.109414, 0.382972, -0.917257, -0.283691, 0.331698, -0.89972, 0.00196933, 0.425678, -0.904873, -0.168731, 0.362192, -0.916704
104, 3.43333, 0.934711, 1, -0.0932003, 0.378224, -0.921011, -0.307066, 0.294657, -0.904924, 0.0312812, 0.445018, -0.894975, -0.173905, 0.344429, -0.922565
105, 3.46667, 0.963686, 1, -0.0919155, 0.372897, -0.923309, -0.337772, 0.284063, -0.897339, 0.038718, 0.461345, -0.886376, -0.197578, 0.35033, -0.91555
106, 3.5, 0.926744, 1, -0.103039, 0.351116, -0.930645, -0.328434, 0.284732, -0.900588, 0.0204623, 0.431572, -0.901846, -0.200074, 0.346355, -0.91652
107, 3.53333, 0.963509, 1, -0.109463, 0.365754, -0.924252, -0.308724, 0.285584, -0.907266, 0.0227161, 0.454891, -0.890257, -0.167517, 0.357803, -0.918648
108, 3.56667, 0.96609, 1, -0.120651, 0.31132, -0.942615, -0.301521, 0.264516, -0.916033, 0.0296633, 0.385924, -0.922053, -0.148812, 0.325736, -0.933676
109, 3.6, 0.966976, 1, -0.0964488, 0.308551, -0.946305, -0.27723, 0.261011, -0.924671, 0.0882553, 0.389317, -0.916866, -0.0890786, 0.330598, -0.939558
110, 3.63333, 0.963863, 1, -0.00842672, 0.353043, -0.935569, -0.273037, 0.256946, -0.927054, 0.178904, 0.444276, -0.877845, -0.074159, 0.336658, -0.938702
111, 3.66667, 0.963562, 1, -0.0594698, 0.350196, -0.934787, -0.269246, 0.259558, -0.927435, 0.14213, 0.439973, -0.886692, -0.057492, 0.34114, -0.938253
112, 3.7, 0.962308, 1, -0.0632902, 0.311814, -0.948033, -0.263628, 0.263894, -0.927825, 0.151379, 0.4088, -0.899981, -0.0443602, 0.35145, -0.935155
113, 3.73333, 0.962828, 1, -0.0570752, 0.31352, -0.947865, -0.264031, 0.265177, -0.927345, 0.158762, 0.408604, -0.898798, -0.0435418, 0.350951, -0.935381
114, 3.76667, 0.958011, 1, 0.0197478, 0.359384, -0.932981, -0.285352, 0.297287, -0.91115, 0.237502, 0.457922, -0.85668, -0.0582879, 0.382714, -0.922026
115, 3.8, 0.958317, 1, 0.0596436, 0.38969, -0.919013, -0.31861, 0.342792, -0.883732, 0.274726, 0.498871, -0.821981, -0.0952549, 0.434165, -0.895783
116, 3.83333, 0.95836, 1, 0.00236746, 0.380651, -0.924716, -0.306598, 0.32043, -0.896283, 0.224418, 0.495107, -0.839348, -0.0762033, 0.421633, -0.903559
117, 3.86667, 0.958074, 1, 0.0105226, 0.375771, -0.926653, -0.284557, 0.308408, -0.907696, 0.236281, 0.49028, -0.838926, -0.0482308, 0.412654, -0.90961
118, 3.9, 0.962422, 1, 0.029472, 0.367517, -0.92955, -0.283605, 0.316638, -0.905157, 0.256342, 0.48189, -0.837896, -0.0484724, 0.421135, -0.905702
119, 3.93333, 0.927957, 1, -0.0278438, 0.344305, -0.938445, -0.277724, 0.311073, -0.908902, 0.220609, 0.463785, -0.858041, -0.0248251, 0.42116, -0.906646
120, 3.96667, 0.946906, 1, 0.0820096, 0.324669, -0.942265, -0.229121, 0.300795, -0.925757, 0.260899, 0.430705, -0.863959, -0.0462873, 0.402929, -0.91406
121, 4, 0.965606, 1, 0.057106, 0.313656, -0.947818, -0.239358, 0.338304, -0.910087, 0.222016, 0.390125, -0.893595, -0.0767692, 0.410799, -0.908488
122, 4.03333, 0.962591, 1, 0.0907633, 0.366467, -0.925993, -0.253906, 0.333259, -0.908004, 0.273672, 0.460602, -0.844364, -0.0667201, 0.427576, -0.901514
123, 4.06667, 0.962062, 1, 0.103249, 0.390673, -0.914721, -0.236554, 0.346941, -0.907565, 0.293409, 0.493581, -0.818712, -0.0393274, 0.453682, -0.890295
124, 4.1, 0.95922, 1, 0.113259, 0.393315, -0.912401, -0.243522, 0.336899, -0.909503, 0.306702, 0.506252, -0.806005, -0.0413173, 0.456271, -0.888881
125, 4.13333, 0.960777, 1, 0.105513, 0.39514, -0.912541, -0.240966, 0.33811, -0.909734, 0.303843, 0.511218, -0.80395, -0.0333383, 0.45975, -0.887422
126, 4.16667, 0.963487, 1, 0.171991, 0.345227, -0.922625, -0.247085, 0.358523, -0.900228, 0.377964, 0.452172, -0.807888, -0.0350077, 0.47116, -0.881353
127, 4.2, 0.965872, 1, 0.0709461, 0.405249, -0.911449, -0.233047, 0.379629, -0.895305, 0.284319, 0.515076, -0.808616, -0.0143638, 0.494128, -0.869271
128, 4.23333, 0.962983, 1, 0.119362, 0.358616, -0.925823, -0.249087, 0.329419, -0.910735, 0.336859, 0.473848, -0.813631, -0.0240372, 0.451852, -0.891769
129, 4.26667, 0.96544, 1, 0.0272447, 0.410419, -0.91149, -0.280171, 0.328334, -0.902054, 0.235955, 0.526207, -0.816965, -0.0645326, 0.450908, -0.890235
130, 4.3, 0.919346, 1, 0.0885079, 0.332089, -0.939086, -0.274385, 0.371744, -0.886859, 0.27584, 0.472815, -0.836874, -0.0899937, 0.516975, -0.851257
131, 4.33333, 0.793248, 1, 0.0132345, 0.309627, -0.950766, -0.261823, 0.252152, -0.931594, 0.099088, 0.543436, -0.833582, -0.178231, 0.49682, -0.849355
132, 4.36667, 0.89236, 1, 0.0388172, 0.35919, -0.932457, -0.304886, 0.30603, -0.901881, 0.156978, 0.50326, -0.849757, -0.187641, 0.451954, -0.872083
133, 4.4, 0.945526, 1, 0.125988, 0.349574, -0.928399, -0.185256, 0.266924, -0.945744, 0.297195, 0.459361, -0.837056, -0.00519574, 0.386533, -0.922261
134, 4.43333, 0.969174, 1, 0.0673492, 0.388503, -0.918983, -0.243259, 0.309001, -0.919425, 0.242483, 0.482773, -0.841506, -0.0621793, 0.410015, -0.909957
135, 4.46667, 0.928656, 1, 0.163713, 0.37957, -0.910563, -0.228886, 0.366772, -0.901715, 0.316741, 0.473895, -0.821644, -0.072017, 0.472147, -0.878573
136, 4.5, 0.976596, 1, 0.0623613, 0.391201, -0.91819, -0.249425, 0.394557, -0.884371, 0.238698, 0.509462, -0.826723, -0.0737103, 0.515439, -0.85375
137, 4.53333, 0.974722, 1, 0.0234494, 0.413168, -0.910353, -0.233149, 0.384442, -0.893222, 0.18715, 0.527998, -0.828368, -0.0686652, 0.505408, -0.860144
138, 4.56667, 0.971514, 1, 0.148002, 0.380499, -0.912861, -0.227408, 0.414009, -0.881409, 0.321085, 0.490416, -0.810183, -0.0531603, 0.53297, -0.844463
139, 4.6, 0.972378, 1, 0.141216, 0.369842, -0.9183, -0.228824, 0.391035, -0.891477, 0.32207, 0.486362, -0.812233, -0.0458444, 0.515722, -0.855528
140, 4.63333, 0.974063, 1, 0.137658, 0.375459, -0.916559, -0.255038, 0.374798, -0.891337, 0.332857, 0.480243, -0.811525, -0.0561688, 0.489944, -0.869943
141, 4.66667, 0.975825, 1, 0.129112, 0.382414, -0.914926, -0.237377, 0.377777, -0.894951, 0.328934, 0.48868, -0.808081, -0.0329557, 0.493141, -0.869325
142, 4.7, 0.978123, 1, 0.100393, 0.395542, -0.912945, -0.19449, 0.359615, -0.912607, 0.293632, 0.488502, -0.821673, 0.00496694, 0.462278, -0.886721
143, 4.73333, 0.961044, 1, 0.117395, 0.369658, -0.921722, -0.199061, 0.305199, -0.931251, 0.306013, 0.42907, -0.849856, -0.00148997, 0.369589, -0.929194
144, 4.76667, 0.954341, 1, 0.0261112, 0.361598, -0.931968, -0.179731, 0.350425, -0.919184, 0.206135, 0.369472, -0.90609, 0.00167477, 0.358919, -0.933367
145, 4.8, 0.96554, 1, -0.0485375, 0.320789, -0.945906, -0.177526, 0.359266, -0.916194, 0.110704, 0.317996, -0.941607, -0.0223468, 0.35346, -0.935183
146, 4.83333, 0.954501, 1, 0.00450243, 0.322265, -0.946639, -0.258655, 0.298258, -0.918771, 0.178546, 0.361695, -0.91504, -0.0844241, 0.332372, -0.939362
147, 4.86667, 0.977105, 1, 0.00940531, 0.313899, -0.94941, -0.171125, 0.273859, -0.946424, 0.211468, 0.38141, -0.899893, 0.0344383, 0.34413, -0.93829
148, 4.9, 0.978602, 1, -0.00846426, 0.309393, -0.950897, -0.181344, 0.29929, -0.936771, 0.204239, 0.419933, -0.884275, 0.032425, 0.414363, -0.909534
149, 4.93333, 0.979473, 1, 0.00141976, 0.31069, -0.95051, -0.182853, 0.255298, -0.949414, 0.198983, 0.430899, -0.880189, 0.0175088, 0.383642, -0.923316
150, 4.96667, 0.976166, 1, 0.0177038, 0.32529, -0.945448, -0.135777, 0.288554, -0.947787, 0.208073, 0.45285, -0.866968, 0.0574029, 0.423808, -0.903931
151, 5, 0.977391, 1, 0.0163597, 0.33434, -0.94231, -0.137156, 0.298322, -0.944559, 0.20062, 0.46408, -0.862775, 0.0495269, 0.436335, -0.89842
152, 5.03333, 0.974873, 1, -0.00503476, 0.3261, -0.945322, -0.141876, 0.302109, -0.942657, 0.182684, 0.454869, -0.87162, 0.0473436, 0.437579, -0.897933
153, 5.06667, 0.974345, 1, 0.0169813, 0.31246, -0.949779, -0.151041, 0.285851, -0.946296, 0.211923, 0.434755, -0.875258, 0.046008, 0.416196, -0.90811
154, 5.1, 0.976305, 1, 0.0041304, 0.300706, -0.953708, -0.165576, 0.275522, -0.946928, 0.215197, 0.418829, -0.882197, 0.0475868, 0.400941, -0.914867
155, 5.13333, 0.979484, 1, -0.00481432, 0.291924, -0.956429, -0.16641, 0.305823, -0.937433, 0.225164, 0.409291, -0.884184, 0.0638465, 0.427674, -0.901675
156, 5.16667, 0.949648, 1, 0.00477623, 0.37662, -0.926356, -0.128166, 0.292163, -0.947742, 0.196595, 0.458811, -0.866512, 0.0700133, 0.380423, -0.922159
