frame, timestamp, confidence, success, x_0, y_0, z_0, x_1, y_1, z_1, x_h0, y_h0, z_h0, x_h1, y_h1, z_h1
15, 0.466667, 0.951118, 1, 0.222126, 0.268633, -0.937281, 0.125104, 0.23045, -0.965009, 0.178099, 0.299594, -0.937296, 0.0816059, 0.258478, -0.962564
16, 0.5, 0.948339, 1, 0.179834, 0.233672, -0.95554, 0.141508, 0.183845, -0.972716, 0.137875, 0.266045, -0.95405, 0.100859, 0.215273, -0.971332
17, 0.533333, 0.952094, 1, 0.242458, 0.28094, -0.928594, 0.124772, 0.270795, -0.954517, 0.202737, 0.313578, -0.927667, 0.0847093, 0.299913, -0.950198
18, 0.566667, 0.952479, 1, 0.211407, 0.286404, -0.934494, 0.101803, 0.251592, -0.962464, 0.169455, 0.318092, -0.932793, 0.060192, 0.280255, -0.958036
19, 0.6, 0.94984, 1, 0.237172, 0.270703, -0.93299, 0.122668, 0.206055, -0.970821, 0.195521, 0.296868, -0.934688, 0.0818786, 0.22929, -0.969908
20, 0.633333, 0.950915, 1, 0.188944, 0.275715, -0.942487, 0.142655, 0.224851, -0.963894, 0.146951, 0.298427, -0.943052, 0.101645, 0.246424, -0.963817
21, 0.666667, 0.950736, 1, 0.181066, 0.279673, -0.942867, 0.134399, 0.210795, -0.968247, 0.137944, 0.302868, -0.942997, 0.092761, 0.232897, -0.968067
22, 0.7, 0.952788, 1, 0.151313, 0.24184, -0.958446, 0.124549, 0.188301, -0.974182, 0.11213, 0.26106, -0.958788, 0.0867933, 0.20683, -0.97452
23, 0.733333, 0.948698, 1, 0.243751, 0.214462, -0.945828, 0.137951, 0.210752, -0.967757, 0.207306, 0.236987, -0.949137, 0.1011, 0.22972, -0.967991
24, 0.766667, 0.948429, 1, 0.251916, 0.271034, -0.92902, 0.169294, 0.231885, -0.957898, 0.215533, 0.293521, -0.931338, 0.133636, 0.251728, -0.958527
25, 0.8, 0.954128, 1, 0.241816, 0.228417, -0.943054, 0.149195, 0.210133, -0.966222, 0.207992, 0.253034, -0.944835, 0.115529, 0.231672, -0.965909
26, 0.833333, 0.953225, 1, 0.240211, 0.228974, -0.943329, 0.161351, 0.222966, -0.96138, 0.206027, 0.254451, -0.944885, 0.126951, 0.246031, -0.960912
27, 0.866667, 0.949294, 1, 0.240752, 0.207052, -0.948245, 0.179879, 0.22499, -0.957613, 0.206687, 0.231782, -0.950556, 0.145027, 0.247895, -0.95787
28, 0.9, 0.949234, 1, 0.226449, 0.220165, -0.948814, 0.171553, 0.206672, -0.963253, 0.193698, 0.240535, -0.951117, 0.138835, 0.225656, -0.964264
29, 0.933333, 0.953033, 1, 0.223273, 0.20574, -0.952796, 0.163234, 0.220858, -0.961549, 0.194794, 0.226029, -0.954446, 0.134193, 0.239715, -0.961524
30, 0.966667, 0.950613, 1, 0.229578, 0.207672, -0.950876, 0.174763, 0.193288, -0.965452, 0.2084, 0.224026, -0.952041, 0.153664, 0.208622, -0.965849
31, 1, 0.957741, 1, 0.207281, 0.245317, -0.947024, 0.172963, 0.192552, -0.965923, 0.192956, 0.25398, -0.947767, 0.159414, 0.200692, -0.966597
32, 1.03333, 0.955631, 1, 0.227438, 0.233081, -0.945487, 0.148656, 0.254307, -0.95563, 0.230898, 0.236073, -0.943905, 0.151878, 0.256081, -0.95465
33, 1.06667, 0.954571, 1, 0.209758, 0.262049, -0.941983, 0.149731, 0.254095, -0.955519, 0.213029, 0.264132, -0.940666, 0.153252, 0.25517, -0.954674
34, 1.1, 0.936847, 1, 0.372911, 0.339238, -0.863629, 0.02776, 0.36189, -0.931807, 0.408227, 0.315446, -0.856647, 0.0662819, 0.332648, -0.940719
35, 1.13333, 0.944381, 1, 0.328989, 0.380717, -0.864188, 0.0430431, 0.376928, -0.925242, 0.39293, 0.343145, -0.853146, 0.112776, 0.332671, -0.936275
36, 1.16667, 0.93472, 1, 0.333331, 0.333862, -0.881718, 0.0728595, 0.418709, -0.905193, 0.421645, 0.286542, -0.860296, 0.164568, 0.366835, -0.915614
37, 1.2, 0.944517, 1, 0.301493, 0.364713, -0.880958, 0.0487465, 0.336405, -0.940455, 0.386176, 0.326509, -0.862705, 0.142131, 0.287449, -0.947192
38, 1.23333, 0.942934, 1, 0.379151, 0.289914, -0.878746, 0.0167098, 0.328201, -0.94446, 0.465019, 0.253911, -0.848107, 0.111049, 0.276114, -0.954688
39, 1.26667, 0.947226, 1, 0.342351, 0.262955, -0.902026, -0.00977535, 0.3193, -0.947603, 0.431991, 0.219634, -0.874725, 0.0855106, 0.259463, -0.96196
40, 1.3, 0.954963, 1, 0.312333, 0.264218, -0.912489, -0.00447057, 0.290601, -0.956834, 0.404281, 0.19838, -0.892862, 0.093779, 0.207955, -0.973632
41, 1.33333, 0.953151, 1, 0.268769, 0.269044, -0.924867, 0.0481108, 0.330359, -0.942629, 0.362873, 0.191101, -0.912033, 0.143776, 0.240844, -0.959856
42, 1.36667, 0.953524, 1, 0.285244, 0.252801, -0.924515, 0.0347461, 0.306102, -0.951364, 0.377354, 0.166933, -0.910899, 0.129802, 0.206396, -0.969821
43, 1.4, 0.954817, 1, 0.273276, 0.264021, -0.924994, 0.0205217, 0.299195, -0.953971, 0.365382, 0.176043, -0.914059, 0.116373, 0.196206, -0.973633
44, 1.43333, 0.952226, 1, 0.25668, 0.253812, -0.932574, 0.0232035, 0.278966, -0.960021, 0.34406, 0.156199, -0.925864, 0.114014, 0.166972, -0.979347
45, 1.46667, 0.952433, 1, 0.256862, 0.250252, -0.933486, 0.0226203, 0.276024, -0.960885, 0.344825, 0.153486, -0.926033, 0.114013, 0.164862, -0.979705
46, 1.5, 0.95254, 1, 0.244406, 0.262315, -0.933518, 0.0330502, 0.291644, -0.955956, 0.327966, 0.163321, -0.930465, 0.119035, 0.179428, -0.976543
47, 1.53333, 0.955993, 1, 0.251599, 0.273766, -0.928305, -0.00381435, 0.265924, -0.963987, 0.328511, 0.174587, -0.928224, 0.0781686, 0.14994, -0.9856
48, 1.56667, 0.950884, 1, 0.271319, 0.285417, -0.919197, 0.0225929, 0.284434, -0.958429, 0.340593, 0.190177, -0.920776, 0.0966294, 0.171867, -0.980369
49, 1.6, 0.952664, 1, 0.268151, 0.28106, -0.921466, -0.00717554, 0.26217, -0.964995, 0.335366, 0.182248, -0.924292, 0.065742, 0.144909, -0.987258
50, 1.63333, 0.954969, 1, 0.276001, 0.269253, -0.922673, 0.00857749, 0.281305, -0.95958, 0.340469, 0.170783, -0.924616, 0.0766741, 0.166455, -0.983063
51, 1.66667, 0.950245, 1, 0.235416, 0.256306, -0.937489, 0.0110241, 0.278389, -0.960405, 0.298289, 0.149551, -0.942687, 0.0757274, 0.159662, -0.984263
52, 1.7, 0.951248, 1, 0.234883, 0.256415, -0.937593, -0.00041452, 0.272291, -0.962215, 0.29632, 0.146154, -0.94384, 0.063133, 0.150432, -0.986603
53, 1.73333, 0.950439, 1, 0.269517, 0.253913, -0.928918, 0.0290189, 0.294881, -0.955093, 0.325825, 0.145277, -0.934202, 0.0867328, 0.174731, -0.980789
54, 1.76667, 0.946904, 1, 0.282537, 0.270378, -0.920363, 0.0273745, 0.2872, -0.957479, 0.338406, 0.165011, -0.926419, 0.0860511, 0.169312, -0.981799
55, 1.8, 0.951711, 1, 0.252569, 0.235914, -0.938378, 0.0378458, 0.289092, -0.956553, 0.306078, 0.133029, -0.942666, 0.09175, 0.177081, -0.97991
56, 1.83333, 0.949897, 1, 0.25138, 0.247193, -0.93579, 0.036973, 0.295341, -0.954676, 0.304325, 0.147374, -0.941099, 0.0904219, 0.186138, -0.978354
57, 1.86667, 0.949764, 1, 0.248957, 0.243919, -0.937296, 0.038561, 0.296146, -0.954364, 0.30115, 0.143309, -0.942747, 0.091007, 0.186512, -0.978229
58, 1.9, 0.95354, 1, 0.238081, 0.242815, -0.940403, 0.0319538, 0.28631, -0.957604, 0.290701, 0.147548, -0.945369, 0.085056, 0.182471, -0.979525
59, 1.93333, 0.948205, 1, 0.232559, 0.211312, -0.949349, 0.0421114, 0.277722, -0.959738, 0.288207, 0.121235, -0.949863, 0.0971986, 0.180099, -0.978834
60, 1.96667, 0.953193, 1, 0.262705, 0.22128, -0.93916, 0.0560352, 0.283287, -0.957397, 0.313211, 0.140364, -0.939253, 0.106447, 0.193661, -0.975277
61, 2, 0.9537, 1, 0.247641, 0.233487, -0.940297, 0.01686, 0.273652, -0.961681, 0.295454, 0.157073, -0.942356, 0.065256, 0.187264, -0.98014
62, 2.03333, 0.95184, 1, 0.249861, 0.230487, -0.94045, 0.0448724, 0.281913, -0.95839, 0.296085, 0.153556, -0.942738, 0.0910532, 0.196227, -0.976322
63, 2.06667, 0.952763, 1, 0.24968, 0.224661, -0.941906, 0.0477544, 0.284503, -0.957485, 0.29541, 0.153432, -0.94297, 0.0930655, 0.205131, -0.9743
64, 2.1, 0.950427, 1, 0.261402, 0.221137, -0.939557, 0.0213967, 0.272048, -0.962046, 0.302162, 0.154634, -0.940631, 0.0622812, 0.196044, -0.978615
65, 2.13333, 0.943669, 1, 0.282359, 0.225927, -0.932325, 0.040992, 0.264385, -0.963546, 0.322673, 0.167251, -0.931617, 0.0822339, 0.196033, -0.977143
66, 2.16667, 0.948356, 1, 0.297449, 0.232897, -0.925896, 0.0708354, 0.271563, -0.95981, 0.332779, 0.178518, -0.925953, 0.106949, 0.207626, -0.972344
67, 2.2, 0.946729, 1, 0.297667, 0.240658, -0.923839, 0.0813101, 0.27208, -0.958833, 0.330752, 0.186842, -0.925037, 0.11532, 0.208967, -0.971099
68, 2.23333, 0.952743, 1, 0.316121, 0.244692, -0.91662, 0.0880203, 0.260158, -0.961546, 0.348, 0.19637, -0.916698, 0.121684, 0.201923, -0.971813
69, 2.26667, 0.945437, 1, 0.288113, 0.29941, -0.909585, 0.0498582, 0.307955, -0.950094, 0.316351, 0.249514, -0.91524, 0.0798465, 0.247312, -0.96564
70, 2.3, 0.932196, 1, 0.33426, 0.386314, -0.859669, 0.0714453, 0.451933, -0.889186, 0.372133, 0.327915, -0.868325, 0.109911, 0.383937, -0.916794
71, 2.33333, 0.93645, 1, 0.356329, 0.444223, -0.822007, 0.0822612, 0.449525, -0.889472, 0.386682, 0.384067, -0.838433, 0.116228, 0.376706, -0.919012
72, 2.36667, 0.925597, 1, 0.281813, 0.370437, -0.885075, 0.0514152, 0.43358, -0.899647, 0.316343, 0.302819, -0.899015, 0.0855333, 0.358195, -0.929721
73, 2.4, 0.932126, 1, 0.246298, 0.344364, -0.905953, 0.0771848, 0.350417, -0.933408, 0.274894, 0.276186, -0.920953, 0.106948, 0.275438, -0.955351
74, 2.43333, 0.954393, 1, 0.298385, 0.304526, -0.904561, 0.0963942, 0.323037, -0.941465, 0.313865, 0.239778, -0.918692, 0.112496, 0.249231, -0.961888
75, 2.46667, 0.949847, 1, 0.17078, 0.33555, -0.926413, 0.110139, 0.350004, -0.930251, 0.173943, 0.27122, -0.94667, 0.112939, 0.283353, -0.952342
76, 2.5, 0.949377, 1, 0.254866, 0.249074, -0.934348, 0.105237, 0.315429, -0.943096, 0.243272, 0.186536, -0.951853, 0.0913385, 0.246679, -0.964783
77, 2.53333, 0.954231, 1, 0.255803, 0.251943, -0.933322, 0.119642, 0.289899, -0.949549, 0.237103, 0.193263, -0.952067, 0.0995107, 0.225165, -0.969226
78, 2.56667, 0.947223, 1, 0.14191, 0.291363, -0.946028, 0.117408, 0.26847, -0.956106, 0.117153, 0.231898, -0.96566, 0.093333, 0.207548, -0.973762
79, 2.6, 0.947887, 1, 0.144987, 0.266775, -0.952791, 0.0952892, 0.265953, -0.959265, 0.117496, 0.205707, -0.971534, 0.0677422, 0.202798, -0.976875
80, 2.63333, 0.941591, 1, 0.0837886, 0.212542, -0.973553, 0.109977, 0.262706, -0.958588, 0.0567679, 0.149099, -0.987191, 0.0814365, 0.201029, -0.976194
81, 2.66667, 0.945322, 1, 0.0905175, 0.220148, -0.971258, 0.0882704, 0.234942, -0.967993, 0.0630008, 0.158204, -0.985394, 0.0602757, 0.173094, -0.983059
82, 2.7, 0.939869, 1, 0.118204, 0.254363, -0.959858, 0.101476, 0.221193, -0.969936, 0.0885968, 0.192547, -0.97728, 0.0728804, 0.158204, -0.984713
83, 2.73333, 0.944899, 1, 0.0671133, 0.207963, -0.975832, 0.093038, 0.22919, -0.968925, 0.0394091, 0.144349, -0.988742, 0.0646819, 0.166882, -0.983853
84, 2.76667, 0.946468, 1, 0.100248, 0.229595, -0.96811, 0.0937401, 0.226693, -0.969445, 0.0720103, 0.168375, -0.983089, 0.0655854, 0.165166, -0.984083
85, 2.8, 0.948034, 1, 0.0902192, 0.219861, -0.97135, 0.114581, 0.246631, -0.962312, 0.0591428, 0.159051, -0.985497, 0.0827437, 0.187166, -0.978837
86, 2.83333, 0.945817, 1, 0.0980304, 0.230169, -0.9682, 0.0964406, 0.235107, -0.967173, 0.0674811, 0.171918, -0.982797, 0.0657411, 0.176854, -0.982039
87, 2.86667, 0.950304, 1, 0.112873, 0.211057, -0.970935, 0.0913491, 0.239181, -0.966668, 0.0865299, 0.156469, -0.983885, 0.0642022, 0.184118, -0.980805
88, 2.9, 0.946974, 1, 0.137897, 0.274049, -0.951778, 0.0840399, 0.281162, -0.955974, 0.109584, 0.226986, -0.967713, 0.0554522, 0.232204, -0.971085
89, 2.93333, 0.947676, 1, 0.130825, 0.28112, -0.950714, 0.108972, 0.225844, -0.968049, 0.104942, 0.238503, -0.965455, 0.0844608, 0.181835, -0.979695
90, 2.96667, 0.940194, 1, 0.11792, 0.253838, -0.960032, 0.11231, 0.225271, -0.967801, 0.0885469, 0.213971, -0.972819, 0.0836282, 0.184934, -0.979186
91, 3, 0.940564, 1, 0.137802, 0.296885, -0.944918, 0.105519, 0.221617, -0.969408, 0.10585, 0.262733, -0.959045, 0.0751907, 0.185666, -0.979732
92, 3.03333, 0.941802, 1, 0.122529, 0.251736, -0.960008, 0.120832, 0.238868, -0.963505, 0.0891337, 0.215986, -0.972319, 0.0876989, 0.202947, -0.975255
93, 3.06667, 0.942017, 1, 0.150308, 0.270542, -0.950902, 0.147716, 0.26265, -0.953517, 0.117839, 0.240266, -0.963528, 0.115392, 0.232222, -0.965794
94, 3.1, 0.931245, 1, 0.111234, 0.22766, -0.967367, 0.111537, 0.211471, -0.970999, 0.0813524, 0.191344, -0.978146, 0.0819653, 0.175034, -0.981145
95, 3.13333, 0.941417, 1, 0.140617, 0.234802, -0.961818, 0.10158, 0.231884, -0.967425, 0.111348, 0.191784, -0.9751, 0.0722696, 0.187689, -0.979566
96, 3.16667, 0.947728, 1, 0.112159, 0.228891, -0.966969, 0.0940709, 0.25651, -0.961953, 0.0818392, 0.174033, -0.981333, 0.063353, 0.201567, -0.977424
97, 3.2, 0.956055, 1, 0.108512, 0.252083, -0.961603, 0.117148, 0.274891, -0.954312, 0.0801037, 0.182629, -0.979913, 0.0885828, 0.206019, -0.97453
98, 3.23333, 0.957009, 1, 0.122652, 0.229445, -0.965563, 0.0994826, 0.278619, -0.955235, 0.0949217, 0.143678, -0.985062, 0.0715959, 0.193422, -0.9785
99, 3.26667, 0.955418, 1, 0.198691, 0.246972, -0.948434, 0.0716628, 0.285303, -0.955754, 0.176218, 0.149983, -0.972858, 0.0487841, 0.186729, -0.9812
100, 3.3, 0.952537, 1, 0.244094, 0.226533, -0.942922, 0.0449235, 0.281017, -0.958651, 0.234075, 0.107585, -0.966248, 0.0343706, 0.158392, -0.986778
101, 3.33333, 0.940641, 1, 0.217866, 0.235547, -0.947128, 0.0484274, 0.29735, -0.95354, 0.225035, 0.0998701, -0.969219, 0.05507, 0.158221, -0.985867
102, 3.36667, 0.942528, 1, 0.264154, 0.240795, -0.933938, 0.0549197, 0.309795, -0.949216, 0.289995, 0.102921, -0.951478, 0.0805489, 0.165514, -0.982912
103, 3.4, 0.941628, 1, 0.252027, 0.257281, -0.932893, -0.0129449, 0.291356, -0.956527, 0.295436, 0.112234, -0.948747, 0.0315393, 0.136124, -0.99019
104, 3.43333, 0.940393, 1, 0.284532, 0.288114, -0.914348, 0.0309806, 0.326112, -0.944823, 0.340856, 0.149879, -0.928091, 0.0894176, 0.176864, -0.980165
105, 3.46667, 0.940994, 1, 0.280344, 0.271254, -0.920776, 0.0101381, 0.314109, -0.949333, 0.349309, 0.146143, -0.925541, 0.0817287, 0.178329, -0.980571
106, 3.5, 0.940406, 1, 0.266941, 0.254299, -0.929556, 0.00274535, 0.315691, -0.948858, 0.34192, 0.145566, -0.928386, 0.0795372, 0.197841, -0.977002
107, 3.53333, 0.942641, 1, 0.292275, 0.266766, -0.918374, -0.00894274, 0.288714, -0.957374, 0.373118, 0.175902, -0.910957, 0.0765921, 0.186206, -0.979521
108, 3.56667, 0.945915, 1, 0.278404, 0.249917, -0.927379, -0.00292101, 0.260059, -0.965588, 0.371252, 0.168954, -0.913031, 0.0954087, 0.16904, -0.98098
109, 3.6, 0.946145, 1, 0.300582, 0.257727, -0.918274, 0.0421566, 0.31798, -0.94716, 0.394188, 0.194246, -0.898267, 0.139567, 0.246398, -0.959067
110, 3.63333, 0.938157, 1, 0.424113, 0.316719, -0.84842, 0.0137173, 0.371636, -0.928277, 0.509921, 0.282652, -0.812458, 0.110028, 0.321439, -0.940516
111, 3.66667, 0.917144, 1, 0.431405, 0.278751, -0.858014, 0.0248357, 0.444975, -0.895199, 0.525208, 0.259374, -0.810482, 0.122057, 0.411691, -0.903113
112, 3.7, 0.915143, 1, 0.365306, 0.41084, -0.835322, 0.035193, 0.426661, -0.903727, 0.477383, 0.392775, -0.786024, 0.160486, 0.401196, -0.901824
113, 3.73333, 0.93738, 1, 0.328568, 0.38188, -0.863835, 0.0316251, 0.392106, -0.919376, 0.446627, 0.373168, -0.813185, 0.161107, 0.376394, -0.912344
114, 3.76667, 0.949443, 1, 0.251525, 0.426588, -0.868768, 0.0290756, 0.304835, -0.951961, 0.361349, 0.437766, -0.823279, 0.156289, 0.310789, -0.937541
115, 3.8, 0.944102, 1, 0.222074, 0.409259, -0.884981, 0.0777026, 0.29314, -0.952907, 0.329893, 0.448942, -0.830435, 0.200286, 0.331585, -0.921921
116, 3.83333, 0.936264, 1, 0.291377, 0.380554, -0.877655, 0.104107, 0.286463, -0.952418, 0.399133, 0.454125, -0.796532, 0.227195, 0.362375, -0.903918
117, 3.86667, 0.935102, 1, 0.267637, 0.387343, -0.882234, 0.0235373, 0.356046, -0.934172, 0.364026, 0.482768, -0.796505, 0.129685, 0.452018, -0.882531
118, 3.9, 0.934554, 1, 0.271355, 0.387562, -0.881, 0.0277433, 0.355789, -0.934155, 0.366087, 0.483763, -0.794955, 0.132019, 0.453492, -0.881428
119, 3.93333, 0.940417, 1, 0.276702, 0.357551, -0.891961, 0.0479126, 0.328123, -0.943419, 0.345482, 0.514732, -0.784661, 0.123487, 0.491176, -0.862263
120, 3.96667, 0.922565, 1, 0.316587, 0.289774, -0.903219, 0.0662574, 0.307411, -0.949267, 0.39177, 0.454983, -0.799692, 0.146504, 0.477731, -0.866204
121, 4, 0.932629, 1, 0.293097, 0.296676, -0.908888, 0.0112218, 0.273526, -0.961799, 0.364634, 0.475442, -0.800623, 0.0894376, 0.460297, -0.883248
122, 4.03333, 0.93448, 1, 0.256079, 0.296265, -0.920136, 0.0277152, 0.25776, -0.965811, 0.327985, 0.483227, -0.811737, 0.105671, 0.453138, -0.885155
123, 4.06667, 0.935558, 1, 0.26918, 0.266534, -0.925474, 0.0272993, 0.258965, -0.965501, 0.33967, 0.450437, -0.82567, 0.102283, 0.449474, -0.887418
124, 4.1, 0.93856, 1, 0.28382, 0.263515, -0.921958, 0.031456, 0.257181, -0.965851, 0.357796, 0.442435, -0.822334, 0.110537, 0.443287, -0.889538
125, 4.13333, 0.933777, 1, 0.277581, 0.25787, -0.925447, 0.0602766, 0.250039, -0.966358, 0.361048, 0.431522, -0.8267, 0.149086, 0.43056, -0.890164
126, 4.16667, 0.933577, 1, 0.277847, 0.25368, -0.926524, 0.0351115, 0.250376, -0.967512, 0.365426, 0.421284, -0.83005, 0.128375, 0.424126, -0.896458
127, 4.2, 0.929961, 1, 0.259459, 0.263372, -0.929148, 0.0425056, 0.259452, -0.96482, 0.35495, 0.425278, -0.832556, 0.143475, 0.426944, -0.892823
128, 4.23333, 0.927128, 1, 0.28653, 0.256122, -0.923202, 0.0256502, 0.257063, -0.966054, 0.382863, 0.418664, -0.823491, 0.12849, 0.427074, -0.895041
129, 4.26667, 0.936717, 1, 0.2545, 0.24518, -0.935477, 0.00620234, 0.250941, -0.967983, 0.349309, 0.419551, -0.837831, 0.105831, 0.43325, -0.895038
130, 4.3, 0.936266, 1, 0.256226, 0.249703, -0.933808, 0.0148156, 0.251944, -0.967628, 0.350197, 0.423366, -0.835538, 0.113687, 0.43417, -0.893628
131, 4.33333, 0.943372, 1, 0.265527, 0.227738, -0.936819, 0.0444064, 0.223447, -0.973704, 0.354015, 0.405714, -0.842656, 0.137674, 0.410598, -0.901363
132, 4.36667, 0.946901, 1, 0.259463, 0.226519, -0.938812, 0.0411518, 0.222768, -0.974002, 0.343307, 0.412048, -0.844012, 0.129357, 0.416595, -0.899842
133, 4.4, 0.947285, 1, 0.23754, 0.24785, -0.939226, 0.0281983, 0.229168, -0.972978, 0.318858, 0.438013, -0.84052, 0.113856, 0.427411, -0.896859
134, 4.43333, 0.946641, 1, 0.264443, 0.252074, -0.930875, 0.00192229, 0.245447, -0.969408, 0.343677, 0.449438, -0.824555, 0.0860855, 0.450704, -0.888513
135, 4.46667, 0.917495, 1, 0.299123, 0.348744, -0.888202, 0.0610358, 0.35321, -0.933551, 0.368515, 0.497219, -0.785475, 0.13541, 0.506956, -0.85127
136, 4.5, 0.916855, 1, 0.225667, 0.38754, -0.893805, 0.0419456, 0.361253, -0.931524, 0.292387, 0.538337, -0.790382, 0.113641, 0.516172, -0.848913
137, 4.53333, 0.917241, 1, 0.233879, 0.420163, -0.876792, 0.0460487, 0.380908, -0.923466, 0.298589, 0.573302, -0.763, 0.117345, 0.539504, -0.833766
138, 4.56667, 0.903938, 1, 0.213533, 0.394094, -0.89392, 0.0377725, 0.350854, -0.935668, 0.290926, 0.539134, -0.790378, 0.122407, 0.499415, -0.857672
139, 4.6, 0.88554, 1, 0.282843, 0.407704, -0.868203, -0.00700826, 0.343778, -0.939025, 0.357123, 0.539922, -0.762199, 0.0790427, 0.48098, -0.873161
140, 4.63333, 0.902852, 1, 0.254846, 0.354216, -0.899769, -0.0208064, 0.345591, -0.938155, 0.326087, 0.469292, -0.820629, 0.0556694, 0.459721, -0.886317
141, 4.66667, 0.896393, 1, 0.240277, 0.393625, -0.887314, 0.0570075, 0.425084, -0.903357, 0.293593, 0.484262, -0.824193, 0.111178, 0.513273, -0.850994
142, 4.7, 0.882966, 1, 0.188584, 0.330024, -0.924944, 0.10138, 0.318505, -0.942484, 0.237307, 0.393576, -0.888135, 0.151713, 0.381252, -0.911938
143, 4.73333, 0.890069, 1, 0.180361, 0.270188, -0.945763, 0.108916, 0.324026, -0.939758, 0.239947, 0.31667, -0.917685, 0.166445, 0.367938, -0.914832
144, 4.76667, 0.899983, 1, 0.23652, 0.262677, -0.935446, 0.115958, 0.281791, -0.952443, 0.310137, 0.309884, -0.898769, 0.190964, 0.32539, -0.926096
145, 4.8, 0.91757, 1, 0.279034, 0.280876, -0.918286, 0.128695, 0.309041, -0.942301, 0.349637, 0.329805, -0.876916, 0.20107, 0.353227, -0.913675
146, 4.83333, 0.891667, 1, 0.220172, 0.273941, -0.936205, 0.116097, 0.324946, -0.938579, 0.283055, 0.332478, -0.899632, 0.177011, 0.378456, -0.908536
147, 4.86667, 0.868227, 1, 0.218971, 0.271495, -0.937199, 0.106156, 0.271532, -0.956557, 0.275478, 0.355137, -0.893302, 0.164739, 0.350633, -0.92191
148, 4.9, 0.846663, 1, 0.234978, 0.273749, -0.932656, 0.0840067, 0.239463, -0.967264, 0.287219, 0.350609, -0.891391, 0.141627, 0.310494, -0.939966
149, 4.93333, 0.836256, 1, 0.232038, 0.271944, -0.933919, 0.0859535, 0.237969, -0.967462, 0.288169, 0.348552, -0.891891, 0.147628, 0.308692, -0.939636
150, 4.96667, 0.83396, 1, 0.229012, 0.287781, -0.929912, 0.110537, 0.255314, -0.960519, 0.273882, 0.362131, -0.890983, 0.159801, 0.325565, -0.931918
151, 5, 0.837321, 1, 0.248115, 0.294859, -0.922766, 0.114461, 0.253694, -0.960488, 0.278, 0.367322, -0.887576, 0.148628, 0.322483, -0.934834
152, 5.03333, 0.848282, 1, 0.248211, 0.284605, -0.925954, 0.119896, 0.240975, -0.963097, 0.27193, 0.354491, -0.894645, 0.147664, 0.307187, -0.940123
153, 5.06667, 0.847725, 1, 0.250597, 0.288921, -0.923973, 0.107247, 0.220751, -0.969416, 0.267478, 0.355483, -0.895593, 0.12917, 0.283698, -0.950174
154, 5.1, 0.916217, 1, 0.25221, 0.312647, -0.915774, 0.0996848, 0.251464, -0.96272, 0.270268, 0.328261, -0.905097, 0.122003, 0.261319, -0.957511
