frame, timestamp, confidence, success, Tx, Ty, Tz, Rx, Ry, Rz
40, 1.3, 0.779375, 1, -32.4253, 9.56225, 402.427, 0.00416713, 0.0412874, -0.128375
41, 1.33333, 0.796236, 1, -32.1681, 9.29173, 401.519, -0.00674507, 0.0385998, -0.126283
42, 1.36667, 0.771586, 1, -32.0803, 8.9866, 401.676, -0.00633599, 0.0382648, -0.125103
43, 1.4, 0.796906, 1, -31.7524, 8.89414, 401.775, -0.0144692, 0.0345423, -0.126181
44, 1.43333, 0.820662, 1, -31.6229, 8.84944, 403.241, -0.00623725, 0.0367446, -0.12641
45, 1.46667, 0.805305, 1, -31.615, 8.87305, 402.051, -0.000564277, 0.0382894, -0.122675
46, 1.5, 0.824562, 1, -31.2584, 8.7556, 401.644, 0.00949722, 0.0348852, -0.125599
47, 1.53333, 0.807272, 1, -31.4379, 9.02231, 402.172, 0.013282, 0.0374515, -0.123439
48, 1.56667, 0.811704, 1, -31.4682, 9.00704, 401.903, 0.0231411, 0.0411128, -0.124183
49, 1.6, 0.787268, 1, -31.5242, 9.06052, 400.046, 0.0238826, 0.0370654, -0.121969
50, 1.63333, 0.800442, 1, -31.6519, 9.04994, 400.772, 0.0342983, 0.0405196, -0.123049
51, 1.66667, 0.828981, 1, -31.882, 9.16297, 402.234, 0.0391489, 0.0483247, -0.12593
52, 1.7, 0.841733, 1, -31.9876, 9.04734, 401.833, 0.0303356, 0.0518496, -0.1274
53, 1.73333, 0.807438, 1, -31.9455, 8.95227, 399.029, 0.0201236, 0.04394, -0.124214
54, 1.76667, 0.809132, 1, -32.1593, 8.94964, 401.166, 0.0292071, 0.0474039, -0.12657
55, 1.8, 0.795038, 1, -32.4671, 9.02733, 403.235, 0.0239181, 0.0514953, -0.126397
56, 1.83333, 0.785276, 1, -32.5847, 9.27149, 403.769, 0.0261627, 0.0514004, -0.126556
57, 1.86667, 0.778879, 1, -32.7673, 9.39987, 404.21, 0.0263086, 0.0534827, -0.128585
58, 1.9, 0.791672, 1, -32.8769, 9.50728, 403.421, 0.0194489, 0.0546521, -0.128794
59, 1.93333, 0.800377, 1, -33.1883, 9.75488, 403.726, 0.0245339, 0.0596545, -0.129919
60, 1.96667, 0.798221, 1, -33.3454, 10.1509, 403.151, 0.0262701, 0.0618728, -0.129179
61, 2, 0.815531, 1, -33.6427, 10.3327, 404.386, 0.0197953, 0.0649295, -0.13133
62, 2.03333, 0.794737, 1, -33.8186, 10.3945, 404.592, 0.015176, 0.0660845, -0.131584
63, 2.06667, 0.796529, 1, -33.8728, 10.5205, 404.767, 0.0190856, 0.0679429, -0.13124
64, 2.1, 0.819851, 1, -33.8207, 10.6901, 403.896, 0.0187904, 0.0684041, -0.130999
65, 2.13333, 0.820257, 1, -33.7184, 10.7279, 402.742, 0.0163598, 0.0636946, -0.13185
66, 2.16667, 0.824267, 1, -33.8011, 10.8437, 402.578, 0.0177264, 0.0634797, -0.13196
67, 2.2, 0.820151, 1, -34.2179, 11.6251, 408.544, 0.016228, 0.0642866, -0.137458
68, 2.23333, 0.804915, 1, -34.676, 12.3837, 413.457, 0.0185872, 0.0624944, -0.141121
69, 2.26667, 0.776591, 1, -34.6849, 13.0118, 415.798, 0.0290846, 0.0666441, -0.137948
70, 2.3, 0.820735, 1, -34.6281, 12.4143, 411.284, 0.0208399, 0.0648963, -0.137352
71, 2.33333, 0.845581, 1, -34.4556, 11.457, 406.812, 0.0138448, 0.0590684, -0.138877
72, 2.36667, 0.84105, 1, -34.3273, 11.1802, 404.193, 1.49713e-005, 0.0507009, -0.138009
73, 2.4, 0.838814, 1, -34.626, 10.8283, 405.778, 0.00101056, 0.065852, -0.138561
74, 2.43333, 0.821398, 1, -34.6986, 10.7511, 403.405, -0.00469449, 0.0655666, -0.135665
75, 2.46667, 0.810694, 1, -34.8274, 10.5739, 401.949, 0.000360678, 0.06596, -0.136063
76, 2.5, 0.824124, 1, -34.8835, 10.8619, 401.075, -0.00902349, 0.0688677, -0.13486
77, 2.53333, 0.823893, 1, -34.8941, 10.5435, 402.242, 0.00563808, 0.0741273, -0.139005
78, 2.56667, 0.826161, 1, -34.9125, 10.8581, 404.571, 0.0101558, 0.0798414, -0.134045
79, 2.6, 0.841574, 1, -34.8175, 10.5416, 405.404, 0.0241973, 0.0818995, -0.131745
80, 2.63333, 0.832358, 1, -34.2072, 10.7121, 400.612, 0.0139455, 0.0707036, -0.126524
81, 2.66667, 0.846045, 1, -34.0789, 10.7852, 399.694, 0.0185077, 0.0676262, -0.126571
82, 2.7, 0.821671, 1, -33.9392, 10.8842, 397.123, 0.0126921, 0.0640889, -0.122996
83, 2.73333, 0.854334, 1, -34.1384, 10.9725, 400.902, 0.0263746, 0.0727031, -0.128567
84, 2.76667, 0.833252, 1, -33.9774, 10.833, 397.571, 0.015118, 0.0665528, -0.127613
85, 2.8, 0.858567, 1, -33.8836, 11.0512, 399.157, 0.0162616, 0.0660926, -0.129042
86, 2.83333, 0.851371, 1, -33.7847, 11.0096, 399.834, 0.0233774, 0.0675804, -0.12892
87, 2.86667, 0.863115, 1, -33.911, 11.4035, 400.876, 0.0260072, 0.0714793, -0.128227
88, 2.9, 0.844281, 1, -33.9298, 11.4623, 403.122, 0.0272104, 0.0717375, -0.130184
89, 2.93333, 0.842469, 1, -34.1155, 11.6803, 405.284, 0.0292542, 0.0773466, -0.128639
90, 2.96667, 0.837142, 1, -33.8731, 11.2323, 404.48, 0.0211383, 0.0756285, -0.130254
91, 3, 0.827729, 1, -33.707, 11.2934, 402.951, 0.0140951, 0.0685759, -0.129462
92, 3.03333, 0.835445, 1, -33.65, 11.0455, 402.269, 0.0105049, 0.0686768, -0.129147
93, 3.06667, 0.84506, 1, -33.8515, 11.2795, 403.785, 0.0174872, 0.0764759, -0.128733
94, 3.1, 0.841763, 1, -33.8833, 11.2699, 403.97, 0.0181193, 0.0774729, -0.128782
95, 3.13333, 0.843, 1, -33.6064, 11.2158, 401.936, 0.00610832, 0.0703794, -0.127501
96, 3.16667, 0.823865, 1, -33.5884, 11.008, 401.866, 0.00683066, 0.064509, -0.129176
97, 3.2, 0.818241, 1, -33.6409, 10.8682, 400.406, 0.00330099, 0.0645135, -0.126186
98, 3.23333, 0.814533, 1, -33.7117, 10.8557, 400.8, 0.00443006, 0.0662335, -0.124631
99, 3.26667, 0.808444, 1, -33.9244, 10.941, 401.156, 0.011594, 0.0693024, -0.125366
100, 3.3, 0.820346, 1, -33.9002, 10.8537, 401.174, 0.00615293, 0.0687058, -0.125843
101, 3.33333, 0.826437, 1, -34.1075, 11.0285, 401.461, 0.00621979, 0.070472, -0.127942
102, 3.36667, 0.827902, 1, -34.2944, 11.0793, 400.942, 0.00619292, 0.0724018, -0.129084
103, 3.4, 0.823279, 1, -34.3135, 10.9431, 400.933, 0.00572602, 0.0723946, -0.130135
104, 3.43333, 0.823842, 1, -34.5857, 11.0597, 401.382, 0.00981662, 0.07647, -0.130637
105, 3.46667, 0.812881, 1, -34.8815, 11.0323, 400.056, 0.00404742, 0.0697204, -0.132805
106, 3.5, 0.811002, 1, -35.1572, 11.1672, 400.187, -0.000444525, 0.0713688, -0.133126
107, 3.53333, 0.80644, 1, -35.168, 11.2186, 399.342, -0.00784018, 0.0679632, -0.132212
108, 3.56667, 0.833611, 1, -35.2777, 11.2894, 401.115, 0.0015331, 0.0750446, -0.134629
109, 3.6, 0.796879, 1, -35.1685, 11.2011, 398.66, -0.00552394, 0.0652686, -0.133559
110, 3.63333, 0.794501, 1, -35.1825, 11.1981, 398.454, -0.00510009, 0.0655298, -0.133277
111, 3.66667, 0.822904, 1, -35.2263, 11.1297, 400.017, -0.000815379, 0.0708739, -0.135504
112, 3.7, 0.815515, 1, -35.3476, 11.1574, 399.079, -0.0133806, 0.0654616, -0.131253
113, 3.73333, 0.84117, 1, -35.0973, 11.1915, 401.895, -0.00856094, 0.0726465, -0.129635
114, 3.76667, 0.83327, 1, -35.1695, 11.2719, 402.441, -0.00336745, 0.0810589, -0.121729
115, 3.8, 0.793526, 1, -35.155, 11.1039, 399.749, -0.0105098, 0.0805204, -0.110734
116, 3.83333, 0.824714, 1, -35.1974, 11.2886, 402.165, -0.00525126, 0.0890719, -0.101355
117, 3.86667, 0.83037, 1, -35.0498, 11.3822, 402.46, -0.00195556, 0.087836, -0.094822
118, 3.9, 0.823092, 1, -34.5918, 11.3521, 401.317, -0.00911452, 0.0793151, -0.0871404
119, 3.93333, 0.823578, 1, -33.6824, 11.7068, 403.614, -0.0024318, 0.0685186, -0.0859883
120, 3.96667, 0.808774, 1, -33.1596, 11.7339, 402.61, -0.00901035, 0.058418, -0.0859334
121, 4, 0.817344, 1, -32.5215, 11.2707, 401.391, -0.0132224, 0.0477949, -0.091298
122, 4.03333, 0.815005, 1, -32.4628, 11.2677, 401.461, -0.0120121, 0.0484121, -0.0922909
123, 4.06667, 0.813927, 1, -32.2464, 10.9604, 402.272, -0.0071922, 0.0472075, -0.0978821
124, 4.1, 0.805629, 1, -32.1239, 10.2523, 402.343, -0.0135169, 0.0450168, -0.104333
125, 4.13333, 0.816009, 1, -31.5582, 9.82471, 401.167, -0.0235914, 0.0298979, -0.110383
126, 4.16667, 0.807859, 1, -30.8114, 9.0931, 401.651, -0.0229271, 0.0155977, -0.116407
127, 4.2, 0.78464, 1, -30.0345, 8.69532, 401.685, -0.0224873, -0.0044931, -0.118653
128, 4.23333, 0.779997, 1, -29.0233, 8.32339, 400.501, -0.0420454, -0.0279354, -0.115949
129, 4.26667, 0.76284, 1, -28.1145, 8.17294, 401.395, -0.0323885, -0.0383214, -0.109075
130, 4.3, 0.78045, 1, -27.3359, 8.38919, 401.516, -0.0261819, -0.0455094, -0.097497
131, 4.33333, 0.773372, 1, -26.5748, 8.65585, 402.906, -0.0106837, -0.0452657, -0.0832218
132, 4.36667, 0.779928, 1, -25.5527, 9.10994, 403.388, 0.00938195, -0.0589245, -0.0610894
133, 4.4, 0.772031, 1, -24.4076, 9.13769, 406.02, 0.0169335, -0.0688758, -0.0379347
134, 4.43333, 0.732476, 1, -22.7148, 9.19204, 405.274, 0.0261034, -0.0914583, -0.0141538
135, 4.46667, 0.86795, 1, -22.1247, 3.7744, 440.192, 0.227868, -0.153124, 0.0111964
136, 4.5, 0.870927, 1, -20.1558, 3.72731, 439.53, 0.240584, -0.155644, 0.0296684
137, 4.53333, 0.803172, 1, -18.2286, 3.11775, 440.328, 0.230201, -0.176281, 0.0436174
138, 4.56667, 0.80228, 1, -16.3382, 2.03697, 437.329, 0.227317, -0.179936, 0.0379961
139, 4.6, 0.810828, 1, -15.0655, 0.818077, 437.282, 0.212716, -0.178194, 0.0262778
140, 4.63333, 0.819063, 1, -14.3504, -0.31143, 436.223, 0.190347, -0.172412, 0.0143279
141, 4.66667, 0.802553, 1, -14.6733, 2.72533, 416.876, 0.113609, -0.177176, 0.0264012
142, 4.7, 0.834616, 1, -15.1842, 1.91334, 414.759, 0.119214, -0.167305, 0.0187536
143, 4.73333, 0.749465, 1, -16.7506, 1.48065, 415.019, 0.126905, -0.152572, 0.00547613
144, 4.76667, 0.762768, 1, -19.3136, 1.01104, 417.038, 0.11154, -0.131199, 0.00626611
145, 4.8, 0.770998, 1, -22.2341, 0.769764, 417.1, 0.10334, -0.137155, -0.000323626
146, 4.83333, 0.758537, 1, -24.7883, 0.263975, 416.824, 0.0844317, -0.117882, -0.014599
147, 4.86667, 0.746197, 1, -27.3166, 0.181191, 414.611, 0.0603059, -0.0973486, -0.0243549
148, 4.9, 0.7773, 1, -29.558, -0.452482, 411.316, 0.0441204, -0.0813671, -0.0371086
149, 4.93333, 0.775378, 1, -31.4204, -1.3896, 411.557, 0.0492717, -0.0632172, -0.0494545
150, 4.96667, 0.798923, 1, -32.5967, -2.59981, 411.692, 0.0353808, -0.0546079, -0.0565899
151, 5, 0.780761, 1, -32.8075, -3.94533, 409.825, 0.034944, -0.0515249, -0.0606139
152, 5.03333, 0.788159, 1, -32.3875, -5.00537, 409.755, 0.0210692, -0.0570839, -0.0603331
153, 5.06667, 0.790222, 1, -30.9211, -6.03664, 410.468, 0.012895, -0.0708849, -0.0525225
154, 5.1, 0.784261, 1, -28.7169, -6.68723, 409.785, 0.00938716, -0.0979001, -0.0368181
155, 5.13333, 0.782828, 1, -25.962, -7.23268, 407.948, 0.0182675, -0.12365, -0.0134459
156, 5.16667, 0.798247, 1, -22.6764, -7.63424, 411.064, 0.0201406, -0.133678, 0.0133675
157, 5.2, 0.82961, 1, -18.9606, -7.79651, 407.147, 0.0351485, -0.154676, 0.0413065
158, 5.23333, 0.836019, 1, -14.966, -8.22639, 412.488, 0.052797, -0.165539, 0.0402625
159, 5.26667, 0.826732, 1, -11.7563, -8.31461, 415.499, 0.0680245, -0.174349, 0.0501944
160, 5.3, 0.81784, 1, -9.10805, -8.54599, 417.407, 0.0781161, -0.188639, 0.0630242
161, 5.33333, 0.819646, 1, -6.85586, -8.10865, 418.164, 0.0869887, -0.200771, 0.0737536
162, 5.36667, 0.8249, 1, -5.17705, -7.97058, 416.758, 0.109382, -0.214892, 0.0853154
163, 5.4, 0.844618, 1, -4.19304, -7.36678, 417.553, 0.118941, -0.227542, 0.0848464
164, 5.43333, 0.840394, 1, -4.17514, -6.85071, 418.298, 0.123808, -0.234405, 0.0784346
165, 5.46667, 0.844944, 1, -5.65405, -6.00467, 417.736, 0.126492, -0.221615, 0.0616991
166, 5.5, 0.804227, 1, -8.60127, -5.47874, 418.297, 0.119725, -0.199167, 0.032242
167, 5.53333, 0.79644, 1, -12.5118, -4.98097, 416.555, 0.0932198, -0.170031, -0.00865356
168, 5.56667, 0.732756, 1, -17.953, -5.12235, 414.718, 0.087471, -0.133898, -0.0481752
169, 5.6, 0.759924, 1, -24.6494, -5.05158, 414.351, 0.0841472, -0.107216, -0.0753274
170, 5.63333, 0.741753, 1, -31.2529, -4.46887, 414.606, 0.0780406, -0.054151, -0.115937
171, 5.66667, 0.780717, 1, -38.211, -3.86352, 414.611, 0.0831645, 0.00821019, -0.16409
172, 5.7, 0.817864, 1, -44.6046, -2.26962, 406.685, 0.080865, 0.0489947, -0.205598
173, 5.73333, 0.84321, 1, -50.8709, -0.9522, 401.921, 0.0857647, 0.101498, -0.251617
174, 5.76667, 0.847108, 1, -56.686, 0.668672, 397.685, 0.104599, 0.14192, -0.301771
175, 5.8, 0.773441, 1, -61.3052, 1.92626, 392.675, 0.119071, 0.182691, -0.350712
176, 5.83333, 0.727754, 1, -65.7531, 3.82464, 386.571, 0.128379, 0.199263, -0.358048
177, 5.86667, 0.790156, 1, -89.8129, -0.128053, 473.525, 0.12757, 0.0640683, -0.249971
178, 5.9, 0.741802, 1, -91.8826, 1.27144, 468.255, 0.143286, 0.0722231, -0.274642
179, 5.93333, 0.762052, 1, -92.1593, 1.59571, 467.474, 0.155663, 0.0801764, -0.282504
180, 5.96667, 0.770627, 1, -89.6473, 1.7687, 466.2, 0.150761, 0.0684325, -0.276901
181, 6, 0.805465, 1, -84.5771, 1.84358, 462.074, 0.152856, 0.0535633, -0.255947
182, 6.03333, 0.799151, 1, -79.1129, 1.09491, 462.694, 0.168201, 0.0217386, -0.219925
183, 6.06667, 0.794575, 1, -70.9953, 0.427483, 459.086, 0.202778, -0.0293246, -0.176419
184, 6.1, 0.830003, 1, -61.5243, 0.0203953, 453.325, 0.227147, -0.0655169, -0.121331
185, 6.13333, 0.859368, 1, -52.3651, 0.685402, 452.609, 0.259833, -0.0958703, -0.0638849
186, 6.16667, 0.867818, 1, -43.0393, 1.00834, 454.694, 0.280086, -0.135168, -0.00467484
187, 6.2, 0.778164, 1, -33.5554, 2.64831, 447.113, 0.303938, -0.162297, 0.0531517
188, 6.23333, 0.75756, 1, -24.5243, 4.27495, 440.54, 0.30284, -0.178187, 0.112155
189, 6.26667, 0.741314, 1, -16.2228, 5.78426, 434.143, 0.309173, -0.196547, 0.164934
190, 6.3, 0.672687, 0, -9.26918, 7.96086, 427.035, 0.367879, -0.204718, 0.219111
191, 6.33333, 0.664786, 0, -3.09609, 9.43209, 425.828, 0.356675, -0.206282, 0.240659
192, 6.36667, 0.700024, 0, -2.9356, 8.75406, 428.436, 0.398746, -0.191944, 0.236327
193, 6.4, 0.689486, 0, 2.81015, 9.59982, 424.581, 0.443898, -0.195941, 0.279839
194, 6.43333, 0.599257, 0, 4.23071, 7.72607, 443.589, 0.43183, -0.205333, 0.268756
195, 6.46667, 0.551345, 0, 5.81359, 6.98074, 451.318, 0.393128, -0.192388, 0.241212
196, 6.5, 0.537464, 0, 3.55018, 6.28411, 452.347, 0.403957, -0.200827, 0.21323
197, 6.53333, 0.546567, 0, 3.59992, 6.39889, 451.537, 0.388821, -0.196116, 0.20712
198, 6.56667, 0.66001, 0, -11.5078, 6.5908, 445.134, 0.414026, -0.206111, 0.0881718
199, 6.6, 0.471716, 0, -11.2625, 5.96736, 449.309, 0.379695, -0.184365, 0.0605131
200, 6.63333, 0.676325, 0, -18.4418, 8.16275, 436.881, 0.397206, -0.183452, 0.021925
201, 6.66667, 0.606613, 0, -30.8901, 10.8374, 433.128, 0.411456, -0.16685, -0.080938
202, 6.7, 0.532657, 0, -37.5421, 10.6124, 438.27, 0.394964, -0.169958, -0.140591
203, 6.73333, 0.832707, 1, -42.8177, 10.3873, 440.991, 0.370664, -0.152549, -0.185745
204, 6.76667, 0.814925, 1, -46.9944, 9.22318, 439.652, 0.350371, -0.126403, -0.209554
205, 6.8, 0.826486, 1, -47.1042, 9.09794, 437.959, 0.361152, -0.126495, -0.206822
206, 6.83333, 0.824109, 1, -53.6137, 6.87721, 440.729, 0.313563, -0.0742668, -0.209974
207, 6.86667, 0.834545, 1, -54.22, 6.95484, 441.768, 0.329278, -0.0694061, -0.203959
208, 6.9, 0.813094, 1, -55.7653, 5.59501, 440.931, 0.300577, -0.0504527, -0.1806
209, 6.93333, 0.814785, 1, -56.2333, 4.1383, 441.826, 0.298547, -0.0458244, -0.150479
210, 6.96667, 0.841866, 1, -55.7799, 2.86629, 440.736, 0.292335, -0.0426539, -0.119094
211, 7, 0.842188, 1, -54.8094, 2.05186, 441.158, 0.299506, -0.0511803, -0.0868645
212, 7.03333, 0.831441, 1, -53.6536, 1.26859, 441.535, 0.302849, -0.0585009, -0.0575453
213, 7.06667, 0.834727, 1, -51.8377, 0.916935, 440.605, 0.311818, -0.0692024, -0.0312223
214, 7.1, 0.814403, 1, -49.8886, 0.156019, 441.398, 0.305329, -0.0823714, -0.010735
215, 7.13333, 0.818144, 1, -45.02, -0.928175, 440.031, 0.292579, -0.11447, 0.0168531
216, 7.16667, 0.812031, 1, -42.4343, -1.46395, 438.643, 0.260404, -0.135661, 0.0272797
217, 7.2, 0.564748, 0, -40.1908, -2.31769, 438.013, 0.244173, -0.150082, 0.0290545
218, 7.23333, 0.699299, 0, -37.7415, -3.43942, 440.12, 0.248956, -0.16699, 0.0119837
219, 7.26667, 0.80541, 1, -37.5565, -3.18655, 437.911, 0.251148, -0.143231, 0.0112251
220, 7.3, 0.792017, 1, -36.2997, -3.77462, 438.143, 0.243006, -0.14788, 0.0165682
221, 7.33333, 0.789752, 1, -32.6085, -0.687478, 408.113, 0.0396387, -0.0970597, -0.0167187
222, 7.36667, 0.792375, 1, -30.8129, -0.818083, 405.218, 0.0117748, -0.108539, -0.0217705
223, 7.4, 0.77618, 1, -29.3882, -0.878111, 405.157, 0.0218137, -0.119684, -0.0187222
224, 7.43333, 0.79862, 1, -27.6741, -0.237535, 409.314, 0.028265, -0.137242, -0.0218431
225, 7.46667, 0.786679, 1, -26.6353, 0.206926, 411.37, 0.0710254, -0.1381, -0.024748
226, 7.5, 0.755822, 1, -25.482, 0.531552, 409.486, 0.09301, -0.151961, -0.0298927
227, 7.53333, 0.795718, 1, -25.3289, 0.676102, 414.266, 0.109537, -0.167206, -0.0368527
228, 7.56667, 0.725923, 1, -24.7236, 0.530774, 411.853, 0.13594, -0.14303, -0.0664195
229, 7.6, 0.739332, 1, -26.7484, -0.0448123, 406.486, 0.133552, -0.126628, -0.0749473
230, 7.63333, 0.737725, 1, -28.0938, -0.24897, 406.275, 0.126424, -0.101903, -0.0926626
231, 7.66667, 0.74686, 1, -28.187, -0.270078, 407.104, 0.128118, -0.10274, -0.0958596
232, 7.7, 0.733298, 1, -29.4388, -0.737969, 404.845, 0.121055, -0.0730835, -0.110581
233, 7.73333, 0.740526, 1, -30.4643, -1.23775, 403.846, 0.108533, -0.0455672, -0.120316
234, 7.76667, 0.736928, 1, -30.7379, -1.81245, 402.642, 0.0838945, -0.0245463, -0.121723
235, 7.8, 0.726742, 1, -30.451, -2.3436, 401.212, 0.0725369, -0.0176609, -0.115926
236, 7.83333, 0.747196, 1, -29.197, -2.89491, 398.886, 0.0655219, -0.023371, -0.101544
237, 7.86667, 0.752375, 1, -27.7922, -3.02574, 398.958, 0.0544948, -0.0376701, -0.0818429
238, 7.9, 0.768532, 1, -26.1572, -2.96399, 401.597, 0.0541594, -0.0453234, -0.0613479
239, 7.93333, 0.760873, 1, -23.9186, -2.64634, 400.736, 0.0633015, -0.0686972, -0.0363427
240, 7.96667, 0.761005, 1, -21.9044, -2.16025, 402.247, 0.0755579, -0.0908219, -0.00677374
241, 8, 0.797862, 1, -19.7409, -1.80093, 402.957, 0.0952434, -0.108584, 0.0204098
242, 8.03333, 0.791026, 1, -17.4847, -1.39809, 400.736, 0.106126, -0.122204, 0.0447025
243, 8.06667, 0.82418, 1, -15.3535, -1.72183, 398.834, 0.124171, -0.141035, 0.0597516
244, 8.1, 0.84296, 1, -14.0024, -1.77434, 398.83, 0.11886, -0.155296, 0.0726275
245, 8.13333, 0.782336, 1, -12.7251, -2.28523, 402.382, 0.111863, -0.157508, 0.0750684
246, 8.16667, 0.813401, 1, -12.1446, -2.28217, 402.681, 0.10373, -0.173165, 0.0758542
247, 8.2, 0.788019, 1, -11.1962, -2.67537, 407.193, 0.109981, -0.158726, 0.0495978
248, 8.23333, 0.7923, 1, -12.0394, -2.74122, 412.237, 0.131974, -0.180436, 0.0550771
249, 8.26667, 0.772467, 1, -11.8531, -2.71925, 409.645, 0.113588, -0.160116, 0.025733
250, 8.3, 0.790101, 1, -13.6106, -2.74415, 412.661, 0.124111, -0.169975, 0.0279539
251, 8.33333, 0.833818, 1, -15.4859, -2.78234, 413.992, 0.128792, -0.170084, 0.00933487
252, 8.36667, 0.7843, 1, -17.4289, -3.27242, 414.264, 0.131427, -0.156195, -0.0154383
253, 8.4, 0.833937, 1, -17.6379, -3.29271, 415.887, 0.120915, -0.157832, -0.00324734
254, 8.43333, 0.801531, 1, -22.4117, -3.54398, 413.524, 0.119704, -0.124981, -0.050037
255, 8.46667, 0.818818, 1, -26.45, -3.97719, 416.202, 0.125996, -0.119644, -0.0585813
256, 8.5, 0.815979, 1, -29.1163, -3.89646, 416.245, 0.123724, -0.102705, -0.0749266
257, 8.53333, 0.810284, 1, -32.6141, -3.81994, 415.663, 0.118462, -0.0761551, -0.0926027
258, 8.56667, 0.801767, 1, -35.6524, -4.37609, 411.137, 0.0983109, -0.0422148, -0.102017
259, 8.6, 0.811757, 1, -38.1375, -3.94869, 407.926, 0.0874851, -0.0203396, -0.110182
260, 8.63333, 0.833446, 1, -40.4597, -4.25469, 404.582, 0.0745781, -0.00128039, -0.118591
261, 8.66667, 0.816764, 1, -42.1272, -4.79903, 403.475, 0.0757249, 0.022521, -0.123843
262, 8.7, 0.83237, 1, -43.4235, -4.8683, 406.043, 0.0845561, 0.038584, -0.132574
