frame, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU25_r, AU26_r, AU04_c, AU12_c, AU15_c, AU23_c, AU28_c, AU45_c
46, 1.5, 0.824562, 1, 1.70032, 0, 0, 0.638611, 1.75935, 0.997282, 1.26484, 0.729195, 1.73601, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0
47, 1.53333, 0.807272, 1, 1.49152, 0, 0, 0.755291, 1.68308, 0.7217, 1.17671, 0.750037, 2.13906, 0.533499, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0
48, 1.56667, 0.811704, 1, 1.56943, 0, 0, 0.600842, 1.65532, 0.767712, 1.17392, 0.815052, 1.86465, 0.509226, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0
49, 1.6, 0.787268, 1, 1.65843, 0, 0, 0, 1.62396, 0.841613, 1.08047, 0.850228, 2.31208, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0
50, 1.63333, 0.800442, 1, 1.54933, 0, 0, 0.681016, 1.7569, 0, 1.29385, 0.999427, 1.9665, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0
51, 1.66667, 0.828981, 1, 1.69238, 0.524493, 0, 0.70804, 1.70651, 0.826833, 1.19769, 0.866753, 2.13808, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0
52, 1.7, 0.841733, 1, 1.90761, 0, 0, 0.592633, 1.70757, 0.669905, 1.27225, 0.611645, 2.02924, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0
53, 1.73333, 0.807438, 1, 1.44416, 0, 0, 0.654659, 1.72394, 0, 1.29486, 0.884453, 2.19116, 0.592829, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0
54, 1.76667, 0.809132, 1, 1.54484, 0, 0, 0.600064, 1.78968, 0, 1.31769, 1.04279, 2.44321, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0
55, 1.8, 0.795038, 1, 1.65901, 0, 0, 0.641372, 1.95232, 0.627294, 1.45358, 0.942087, 2.64032, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1
56, 1.83333, 0.785276, 1, 1.62799, 0, 0, 0, 1.97659, 0, 1.47902, 0.980214, 2.47883, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1
57, 1.86667, 0.778879, 1, 1.76385, 0, 0, 0, 2.04696, 0, 1.43857, 0.876127, 2.36154, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1
58, 1.9, 0.791672, 1, 1.75397, 0, 0, 0, 1.9972, 0, 1.44758, 1.06859, 2.20282, 0.50892, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1
59, 1.93333, 0.800377, 1, 1.80989, 0, 0, 0, 1.89971, 0, 1.41624, 0.927373, 2.12154, 0.633695, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1
60, 1.96667, 0.798221, 1, 1.55084, 0, 0, 0, 1.8699, 0, 1.32278, 0.92069, 2.44013, 0.770433, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1
61, 2, 0.815531, 1, 1.74338, 0, 0, 0, 1.98465, 1.21285, 1.5153, 0.826849, 2.72896, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1
62, 2.03333, 0.794737, 1, 1.7709, 0, 0, 0.635003, 2.03003, 0.595739, 1.47793, 0.987867, 2.30399, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1
63, 2.06667, 0.796529, 1, 1.45614, 0, 0, 0.600886, 1.98223, 0, 1.42735, 0.981288, 2.41395, 0.629152, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1
64, 2.1, 0.819851, 1, 1.65383, 0, 0, 0.66971, 1.93863, 0, 1.43397, 0.937286, 2.24362, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1
65, 2.13333, 0.820257, 1, 1.61635, 0, 0, 0.50968, 1.85823, 0.541927, 1.41829, 0.757631, 2.11687, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1
66, 2.16667, 0.824267, 1, 1.46008, 0, 0, 0, 1.89759, 0, 1.46603, 0.934952, 2.14353, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1
67, 2.2, 0.820151, 1, 1.7146, 0, 0, 0, 1.92895, 0, 1.41894, 0.628826, 2.32082, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1
68, 2.23333, 0.804915, 1, 2.09157, 0.637446, 0, 0, 1.90838, 0.530176, 1.46777, 0.632138, 1.65491, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1
69, 2.26667, 0.776591, 1, 2.18338, 1.11111, 0, 0, 2.02015, 0, 1.63991, 0.759767, 2.0039, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1
70, 2.3, 0.820735, 1, 1.96197, 0.739135, 0, 0, 1.88186, 0, 1.44535, 0.535098, 2.18406, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1
71, 2.33333, 0.845581, 1, 1.48658, 0.706982, 0, 0, 1.89122, 0, 1.46222, 0.725327, 2.1276, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1
72, 2.36667, 0.84105, 1, 1.55145, 0, 0, 0, 1.8334, 0, 1.29439, 0.761602, 2.31291, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1
73, 2.4, 0.838814, 1, 1.54027, 0, 0, 0, 1.88724, 0.841701, 1.39572, 0.649426, 2.65759, 0.621736, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1
74, 2.43333, 0.821398, 1, 1.57022, 0, 0, 0.527762, 1.71351, 0.943424, 1.06942, 0.74199, 2.98336, 0.946651, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1
75, 2.46667, 0.810694, 1, 1.4858, 0, 0, 0.71947, 1.78248, 0.540502, 1.20829, 0.766801, 2.99515, 0.654643, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0
76, 2.5, 0.824124, 1, 1.58133, 0, 0, 0.556784, 1.81916, 0.515516, 1.23359, 0.885638, 3.0266, 0.844614, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0
77, 2.53333, 0.823893, 1, 1.33528, 0, 0, 0.634982, 1.75321, 0.897057, 1.19953, 0.684121, 2.77373, 0.747392, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0
78, 2.56667, 0.826161, 1, 1.2565, 0, 0, 0.509962, 1.81908, 0.530062, 1.31158, 0.803732, 2.25459, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0
79, 2.6, 0.841574, 1, 1.19064, 0, 0, 0.626985, 1.82565, 0, 1.40475, 0.670971, 2.41574, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0
80, 2.63333, 0.832358, 1, 1.57055, 0, 0, 0.939367, 1.69411, 0.536383, 1.23376, 0.697736, 2.31631, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0
81, 2.66667, 0.846045, 1, 1.40499, 0, 0, 0.873746, 1.56167, 0, 1.21727, 0.599798, 2.05642, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0
82, 2.7, 0.821671, 1, 1.33424, 0, 0, 0.95127, 1.5403, 0.807523, 1.09703, 0.782362, 2.29084, 0.642251, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0
83, 2.73333, 0.854334, 1, 1.10883, 0, 0, 0.836754, 1.58348, 0.71757, 1.27016, 0, 2.06952, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0
84, 2.76667, 0.833252, 1, 1.08268, 0, 0, 0.808011, 1.55702, 0, 1.14913, 0.660376, 1.80774, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0
85, 2.8, 0.858567, 1, 1.36135, 0, 0, 0.726895, 1.47799, 0, 1.13865, 0.640496, 2.0404, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0
86, 2.83333, 0.851371, 1, 1.29626, 0, 0, 0.614085, 1.5555, 0.637812, 1.33693, 0.897759, 1.88917, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0
87, 2.86667, 0.863115, 1, 1.15235, 0, 0, 0.683926, 1.53949, 0, 1.25815, 0.754719, 1.80159, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0
88, 2.9, 0.844281, 1, 1.34786, 0, 0, 0.864951, 1.68391, 0, 1.37603, 0.570695, 2.19114, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0
89, 2.93333, 0.842469, 1, 1.27952, 0, 0, 0.679975, 1.75734, 0.696697, 1.43779, 0.614399, 2.16966, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0
90, 2.96667, 0.837142, 1, 1.44525, 0, 0, 0, 1.72833, 0.552921, 1.35223, 0.673022, 2.29017, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1
91, 3, 0.827729, 1, 1.30566, 0, 0, 0, 1.65453, 0.521954, 1.3263, 0.707311, 2.25042, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1
92, 3.03333, 0.835445, 1, 1.46032, 0, 0, 0, 1.61833, 0, 1.23178, 0.582258, 2.06982, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0
93, 3.06667, 0.84506, 1, 1.24522, 0, 0, 0, 1.69181, 0, 1.33867, 0.511111, 2.35115, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0
94, 3.1, 0.841763, 1, 1.34275, 0, 0, 0, 1.79684, 0, 1.45109, 0.84972, 2.47832, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0
95, 3.13333, 0.843, 1, 1.15928, 0, 0, 0, 1.65439, 0.517041, 1.3346, 0.893586, 2.20304, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0
96, 3.16667, 0.823865, 1, 1.61918, 0, 0, 0, 1.69197, 0.645643, 1.38426, 0.725054, 2.21303, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0
97, 3.2, 0.818241, 1, 1.19039, 0, 0, 0, 1.79286, 0, 1.32623, 0.92698, 2.38812, 0.853943, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0
98, 3.23333, 0.814533, 1, 1.32244, 0, 0, 0, 1.77573, 0.569045, 1.29499, 0.930254, 2.30473, 0.720484, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0
99, 3.26667, 0.808444, 1, 1.36727, 0, 0, 0.605267, 1.74073, 0, 1.34465, 0.697289, 2.51769, 0.598108, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0
100, 3.3, 0.820346, 1, 1.38637, 0, 0, 0, 1.76754, 0, 1.35344, 0.935545, 2.28311, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0
101, 3.33333, 0.826437, 1, 1.18059, 0, 0, 0.614592, 1.77398, 0.722027, 1.39359, 0.753138, 2.14264, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0
102, 3.36667, 0.827902, 1, 1.40038, 0, 0, 0, 1.7879, 0, 1.41505, 0.740934, 2.43575, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0
103, 3.4, 0.823279, 1, 1.33796, 0, 0, 0.57356, 1.76347, 0.533214, 1.40437, 0.684158, 2.2188, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0
104, 3.43333, 0.823842, 1, 1.28733, 0, 0, 0, 1.69449, 0, 1.28893, 0.656683, 2.21404, 0.663187, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0
105, 3.46667, 0.812881, 1, 1.19644, 0, 0, 0.507341, 1.77469, 0.708498, 1.22273, 0.808543, 2.40808, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0
106, 3.5, 0.811002, 1, 1.50174, 0, 0, 0.500147, 1.81954, 0.744279, 1.26983, 0.731367, 2.60792, 0.594575, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0
107, 3.53333, 0.80644, 1, 1.37479, 0.575676, 0, 0.604362, 1.7692, 1.01251, 1.21088, 0.773093, 2.42144, 0.740478, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0
108, 3.56667, 0.833611, 1, 1.43287, 0, 0, 0.601147, 1.82333, 0.925289, 1.38152, 0.838626, 2.79734, 0.613526, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0
109, 3.6, 0.796879, 1, 1.42476, 0, 0, 0, 1.71013, 0.605199, 1.15579, 0.783972, 2.67554, 0.719084, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0
110, 3.63333, 0.794501, 1, 1.43901, 0, 0, 0.510649, 1.70643, 0, 1.20709, 0.92768, 2.71098, 0.797456, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0
111, 3.66667, 0.822904, 1, 1.15923, 0, 0, 0, 1.68187, 0, 1.21186, 0.718463, 2.40195, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0
112, 3.7, 0.815515, 1, 1.49287, 0, 0, 0, 1.72604, 0, 1.16301, 1.04584, 2.4179, 0, 0, 0.588958, 0, 0, 0, 1, 0, 1, 1, 0
113, 3.73333, 0.84117, 1, 1.50493, 0, 0, 0, 1.79177, 0, 1.37291, 0.799201, 1.89598, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0
114, 3.76667, 0.83327, 1, 1.37564, 0, 0, 0, 1.78896, 0.647142, 1.45079, 0.68645, 1.90827, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0
115, 3.8, 0.793526, 1, 1.51186, 0, 0, 0.537771, 1.79867, 0, 1.33842, 0.814341, 2.00876, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0
116, 3.83333, 0.824714, 1, 1.43601, 0, 0, 0.51442, 1.87046, 0, 1.43832, 0.760398, 2.20075, 0, 0, 0.564875, 0, 0, 0, 1, 0, 1, 1, 0
117, 3.86667, 0.83037, 1, 1.37255, 0, 0, 0, 1.88259, 0, 1.50692, 0.697947, 2.27175, 0, 0, 0.768399, 0, 0, 0, 1, 0, 1, 1, 1
118, 3.9, 0.823092, 1, 1.42948, 0, 0, 0, 1.85897, 0, 1.37658, 0.722116, 1.88972, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0
119, 3.93333, 0.823578, 1, 1.289, 0, 0, 0.541773, 1.82684, 0, 1.33125, 0.854579, 2.031, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0
120, 3.96667, 0.808774, 1, 1.50224, 0, 0, 0, 1.78255, 0, 1.34946, 1.04497, 1.78835, 0.572386, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0
121, 4, 0.817344, 1, 1.57467, 0, 0, 0.50975, 1.64681, 0, 1.15811, 0.741239, 1.98759, 0.530113, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0
122, 4.03333, 0.815005, 1, 1.49676, 0, 0, 0, 1.65042, 0, 1.18795, 0.610339, 2.01975, 0.503477, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0
123, 4.06667, 0.813927, 1, 1.22287, 0, 0, 0, 1.63791, 0, 1.18641, 0.654632, 2.02279, 0.911709, 0, 0.539921, 0, 0, 0, 0, 0, 1, 1, 0
124, 4.1, 0.805629, 1, 1.46098, 0, 0, 0, 1.74009, 0.5998, 1.24703, 0.807499, 1.67671, 0.58444, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1
125, 4.13333, 0.816009, 1, 1.84243, 0, 0, 0, 1.65638, 0, 1.16291, 0.811953, 1.27654, 0.879969, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1
126, 4.16667, 0.807859, 1, 2.10619, 0, 0, 0, 1.6856, 0, 0.998755, 0.854782, 1.44004, 0.869852, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1
127, 4.2, 0.78464, 1, 2.33307, 0, 0, 0, 1.76668, 1.06215, 1.14685, 0.962728, 1.16397, 0.747256, 0, 0.514787, 0, 0.569593, 0, 0, 1, 1, 0, 1
128, 4.23333, 0.779997, 1, 2.25943, 0, 0, 0, 1.78604, 0.983005, 1.02458, 0.886999, 0.730676, 0.668635, 0, 0, 0.611276, 0.575915, 0, 0, 1, 1, 0, 1
129, 4.26667, 0.76284, 1, 2.41539, 0, 0, 0, 1.81044, 0.7249, 1.06511, 0.583239, 0.520717, 1.01603, 0, 0, 0, 0.618993, 0, 0, 1, 1, 0, 0
130, 4.3, 0.78045, 1, 2.43656, 0, 0, 0, 1.78458, 1.35697, 1.01392, 0.555535, 0, 0, 0.559177, 0.74361, 0.757031, 0.676629, 0, 0, 1, 1, 0, 0
131, 4.33333, 0.773372, 1, 2.19558, 0, 0, 0, 1.77284, 0.8315, 1.10621, 0.633242, 0.665498, 0.530995, 0.56927, 1.29052, 1.43156, 0.564942, 0, 0, 1, 1, 0, 0
132, 4.36667, 0.779928, 1, 2.16077, 0.753349, 0, 0, 1.72631, 1.1794, 0.955718, 0.661202, 0.610213, 0.840808, 0, 1.05081, 0.669105, 0.672634, 0, 0, 1, 1, 0, 0
133, 4.4, 0.772031, 1, 2.16975, 0.676735, 0, 0, 1.72002, 1.1855, 0.813863, 0, 0.620709, 0.91995, 0, 1.09215, 1.2468, 0.632109, 0, 0, 1, 1, 1, 0
134, 4.43333, 0.732476, 1, 2.2414, 0.990404, 0, 0, 1.58502, 1.6199, 0.847549, 0.611108, 0, 0.79541, 0, 1.32091, 0, 0.768795, 0, 0, 1, 1, 1, 0
135, 4.46667, 0.86795, 1, 1.59388, 0, 1.06349, 0, 0, 0, 0, 0, 0, 1.23694, 0.570674, 0, 2.32429, 0, 1, 0, 1, 1, 1, 0
136, 4.5, 0.870927, 1, 1.52751, 0.769211, 1.01298, 0, 0, 0, 0, 0, 0, 1.39769, 0.545948, 0, 2.16677, 0, 1, 0, 1, 1, 1, 0
137, 4.53333, 0.803172, 1, 1.3888, 0.883568, 0.557718, 0, 0, 0, 0, 0, 0, 0.994819, 0, 0, 1.45047, 0, 1, 0, 1, 1, 1, 0
138, 4.56667, 0.80228, 1, 1.49648, 1.42174, 1.06543, 0, 0, 0, 0, 0, 0, 1.20622, 0.632684, 0, 1.37772, 0, 1, 0, 1, 1, 1, 0
139, 4.6, 0.810828, 1, 1.32909, 1.00045, 0.981863, 0, 0, 0, 0, 0, 0, 1.33608, 0.709922, 0, 1.07645, 0, 1, 0, 1, 1, 1, 0
140, 4.63333, 0.819063, 1, 0.784382, 0, 0.966225, 0, 0, 0, 0, 0, 0, 1.30523, 0.971642, 0, 1.23423, 0, 1, 0, 1, 1, 0, 0
141, 4.66667, 0.802553, 1, 1.57149, 0, 1.33498, 0, 1.41833, 0, 0.84841, 1.01731, 0, 1.55617, 0.791291, 0, 3.02141, 0, 1, 0, 1, 1, 0, 0
142, 4.7, 0.834616, 1, 1.69912, 0, 1.21954, 0, 1.19689, 0, 0.626762, 0.548905, 0, 1.82731, 0.662053, 0, 2.0242, 0, 1, 0, 1, 1, 0, 0
