frame, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU25_r, AU26_r, AU04_c, AU12_c, AU15_c, AU23_c, AU28_c, AU45_c
34, 1.1, 0.853767, 1, 0.755078, 0, 0.944455, 0.503324, 0, 0.719181, 0, 0, 0, 0, 0, 0, 1.11487, 0, 1, 0, 0, 1, 0, 0
35, 1.13333, 0.849039, 1, 0.940484, 0, 0.748677, 0, 0, 0.699228, 0, 0, 0, 0, 0, 0.567102, 0, 0, 0, 0, 0, 1, 0, 0
36, 1.16667, 0.845807, 1, 0.992301, 0, 0.827306, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.903823, 0, 0, 0, 0, 1, 0, 0
37, 1.2, 0.854176, 1, 1.06492, 0, 0.577127, 0, 0, 0, 0, 0, 0, 0.506713, 0, 0, 1.01601, 0, 1, 0, 0, 1, 0, 0
38, 1.23333, 0.8518, 1, 1.18943, 0.647638, 0.969542, 0, 0, 0.592156, 0, 0, 0, 0.555128, 0, 0, 1.51998, 0, 0, 0, 0, 1, 0, 0
39, 1.26667, 0.864578, 1, 0.937097, 0.75404, 1.10702, 0.547209, 0, 0, 0, 0, 0, 0.515478, 0, 0.562911, 1.93969, 0, 0, 0, 0, 1, 0, 1
40, 1.3, 0.855298, 1, 1.00826, 0.630083, 1.26873, 0, 0, 0.568067, 0, 0, 0, 0, 0, 0.943626, 1.67237, 0, 0, 0, 0, 1, 0, 0
41, 1.33333, 0.846001, 1, 0.876172, 0, 0.923415, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.760232, 0, 0, 0, 0, 1, 0, 0
42, 1.36667, 0.86095, 1, 1.12502, 0.643601, 0.908364, 0.659625, 0, 0, 0, 0, 0, 0, 0, 0.744179, 1.70025, 0, 1, 0, 1, 1, 0, 0
43, 1.4, 0.869174, 1, 1.25152, 1.23946, 0.823956, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.4175, 0, 0, 0, 1, 1, 0, 1
44, 1.43333, 0.912664, 1, 1.34139, 0.792529, 0, 0, 0, 0.675902, 0, 0, 0, 0, 0, 1.64156, 0, 0.597009, 1, 0, 0, 1, 0, 1
45, 1.46667, 0.915787, 1, 1.05366, 0.797096, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.22691, 0, 0, 0, 0, 0, 1, 0, 1
46, 1.5, 0.902212, 1, 0.666716, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1
47, 1.53333, 0.904611, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1
48, 1.56667, 0.899317, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1
49, 1.6, 0.893395, 1, 1.14811, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.971712, 0, 0, 0, 0, 0, 1, 0, 1
50, 1.63333, 0.894685, 1, 0.973202, 0, 0, 0, 0, 1.0489, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1
51, 1.66667, 0.892047, 1, 0.998292, 0, 0, 0, 0, 0.571811, 0, 0, 0, 0.531655, 0, 0, 0, 0.523849, 0, 0, 1, 1, 0, 1
52, 1.7, 0.905357, 1, 0.55329, 0, 0, 0, 0, 0.612604, 0, 0, 0, 0, 0, 0, 0.587668, 0.561443, 0, 0, 1, 1, 0, 1
53, 1.73333, 0.894077, 1, 0.705702, 0, 0, 0, 0, 0.781301, 0, 0, 0, 0, 0, 0, 0, 0.570368, 0, 0, 0, 1, 0, 1
54, 1.76667, 0.897055, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.256, 0.698157, 0, 1, 0, 1, 0, 1
55, 1.8, 0.893927, 1, 0, 0, 0, 0, 0, 0.584583, 0, 0.578711, 0, 0, 0, 0, 0, 0.662753, 0, 1, 1, 1, 0, 1
56, 1.83333, 0.875392, 1, 0, 0, 0, 0, 0, 0, 0, 0.637873, 0, 0, 0, 0, 1.55566, 0.564172, 0, 1, 1, 1, 0, 1
57, 1.86667, 0.870335, 1, 0, 0, 0, 0, 0.684763, 0.560991, 0, 1.002, 0, 0, 0, 0, 1.84788, 0, 0, 1, 1, 1, 0, 1
58, 1.9, 0.859901, 1, 0, 0, 0, 0, 0.78765, 0, 0, 1.02545, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1
59, 1.93333, 0.837679, 1, 0, 0.851534, 0, 0, 0.868617, 0, 0.584781, 0.973275, 0, 0, 0, 0.666897, 1.10032, 0.683665, 0, 1, 1, 1, 0, 1
60, 1.96667, 0.840079, 1, 0, 0.793387, 0, 0, 0.802819, 0, 0, 0.90897, 0, 0, 0, 0.592492, 1.44402, 0.664279, 0, 1, 1, 1, 0, 1
61, 2, 0.811462, 1, 0, 0, 0, 0, 0.756715, 0, 0, 1.21798, 0, 0, 0, 0, 1.11655, 0.561357, 0, 1, 0, 1, 0, 1
62, 2.03333, 0.824608, 1, 0, 0, 0, 0, 0.911862, 0, 0.547385, 1.55824, 0, 0, 0, 0, 1.20213, 0.54311, 0, 1, 0, 1, 0, 1
63, 2.06667, 0.785768, 1, 0, 0, 0, 0, 0.878674, 0, 0.539407, 1.36623, 0, 0, 0, 0, 1.6045, 0.577458, 0, 1, 0, 1, 0, 1
64, 2.1, 0.80294, 1, 0, 0, 0, 0, 1.06551, 0, 0.619374, 1.42432, 0, 0, 0, 0, 1.49475, 0.588243, 0, 1, 0, 1, 0, 0
65, 2.13333, 0.790873, 1, 0, 0, 0, 0, 1.09261, 0, 0.718538, 1.58152, 0, 0, 0, 0.694102, 1.68594, 0.582215, 0, 1, 1, 1, 0, 0
66, 2.16667, 0.811422, 1, 0.567866, 0, 0, 0, 1.01429, 0, 0.699989, 1.35257, 0, 0, 0, 1.12153, 1.44375, 0.580887, 0, 1, 1, 1, 0, 0
67, 2.2, 0.775773, 1, 0, 0, 0, 0, 1.11747, 0, 0.770076, 1.31098, 0, 0, 0, 0.706028, 1.56499, 0.529222, 0, 1, 1, 1, 0, 0
68, 2.23333, 0.785927, 1, 0, 0, 0, 0, 1.01661, 0, 0.625209, 1.28055, 0, 0, 0, 0, 1.87453, 0.601328, 0, 1, 1, 1, 0, 0
69, 2.26667, 0.808501, 1, 0, 0, 0, 0, 0.995695, 0, 0.645108, 1.22172, 0, 0, 0, 1.21552, 0.948953, 0.573089, 0, 1, 1, 1, 0, 0
70, 2.3, 0.790038, 1, 0, 0, 0, 0, 1.02391, 0, 0.558282, 1.47482, 0, 0, 0, 1.17434, 1.87404, 0.52208, 0, 1, 1, 1, 0, 0
71, 2.33333, 0.78014, 1, 0, 0, 0, 0, 0.946343, 0, 0.649863, 1.37435, 0, 0, 0, 1.42087, 0.965228, 0.561674, 0, 1, 1, 1, 0, 0
72, 2.36667, 0.774844, 1, 0, 0, 0, 0, 0.914406, 0, 0.619711, 1.35351, 0, 0, 0, 1.44119, 1.4503, 0.583632, 0, 1, 1, 1, 0, 0
73, 2.4, 0.795388, 1, 0, 0, 0, 0, 0.916262, 0, 0, 1.40139, 0, 0, 0, 1.16436, 1.50799, 0.644172, 0, 1, 1, 1, 0, 0
74, 2.43333, 0.789876, 1, 0.532182, 0, 0, 0, 0.919239, 0, 0.573986, 1.16816, 0, 0, 0, 1.47494, 0.68389, 0.627092, 0, 1, 1, 0, 0, 1
75, 2.46667, 0.80373, 1, 0, 0, 0, 0, 0.98644, 0.519289, 0.599828, 1.06821, 0, 0, 0, 1.29905, 1.67195, 0.604938, 0, 1, 1, 0, 0, 1
76, 2.5, 0.806388, 1, 0, 0, 0, 0, 0.897531, 0, 0.63744, 1.25314, 0, 0, 0, 1.92833, 0, 0.730192, 0, 1, 1, 0, 0, 0
77, 2.53333, 0.796792, 1, 0, 0, 0, 0, 0.968364, 0.576667, 0.61981, 1.21023, 0, 0, 0, 1.28954, 0.660154, 0.619177, 0, 1, 1, 1, 0, 0
78, 2.56667, 0.804974, 1, 0.669444, 0, 0, 0, 0.941358, 0, 0.532068, 1.42808, 0, 0, 0, 1.27356, 1.31473, 0.626097, 0, 1, 1, 1, 0, 1
79, 2.6, 0.804319, 1, 0, 0, 0, 0, 0.908375, 0, 0.559871, 1.2958, 0, 0, 0, 0.628, 0.829859, 0.726881, 0, 1, 1, 1, 0, 1
80, 2.63333, 0.808549, 1, 0.714962, 0, 0, 0, 1.03009, 0, 0.891529, 1.76333, 0, 0, 0, 0.71222, 0.514624, 0.548576, 0, 1, 1, 1, 0, 0
81, 2.66667, 0.812177, 1, 0.666326, 0, 0, 0, 1.17009, 0, 0.927447, 1.81427, 0, 0, 0, 0.537896, 0.741169, 0.526749, 0, 1, 1, 1, 0, 1
82, 2.7, 0.826854, 1, 0, 0, 0, 0, 1.14098, 0, 1.00389, 1.1888, 0, 0, 0, 1.15557, 0, 0, 0, 1, 1, 1, 0, 1
83, 2.73333, 0.800003, 1, 0.764477, 0, 0, 0, 1.17803, 0, 1.10757, 1.24316, 0, 0, 0, 0.733071, 0, 0, 0, 1, 1, 1, 0, 0
84, 2.76667, 0.811772, 1, 0.841337, 0, 0, 0, 1.02376, 0, 0.936773, 1.15574, 0, 0.531806, 0.511267, 0.738987, 0, 0, 0, 1, 1, 1, 0, 0
85, 2.8, 0.810305, 1, 0.662628, 0, 0, 0, 1.02341, 0, 0.846777, 1.38035, 0, 0, 0, 0, 0.925099, 0, 0, 1, 1, 1, 0, 1
86, 2.83333, 0.79152, 1, 0.582893, 0, 0, 0, 0.96911, 0, 0.822515, 1.21118, 0, 0, 0, 0, 0.82089, 0, 0, 1, 1, 0, 0, 0
87, 2.86667, 0.805819, 1, 0.519132, 0, 0, 0, 0.947326, 0, 0.922365, 1.00106, 0, 0, 0, 0.677889, 0, 0, 0, 1, 1, 1, 0, 1
88, 2.9, 0.834774, 1, 0.638214, 0, 0, 0, 0.826566, 0, 0.801016, 0.794412, 0, 0, 0, 0.709092, 0.710822, 0.545496, 0, 1, 1, 1, 0, 1
89, 2.93333, 0.820203, 1, 0.67891, 0, 0, 0, 0.815671, 0, 0.659458, 0.872361, 0, 0, 0, 0.626087, 0.61375, 0, 0, 1, 1, 1, 0, 1
90, 2.96667, 0.817312, 1, 0.712903, 0, 0, 0, 0.722198, 0, 0.532521, 0.525355, 0, 0, 0, 0.859362, 1.46015, 0, 0, 1, 1, 0, 0, 0
91, 3, 0.828697, 1, 0.769177, 0, 0, 0, 0.675721, 0, 0.524131, 0.561537, 0, 0, 0, 1.40977, 1.25543, 0, 0, 1, 1, 1, 0, 0
92, 3.03333, 0.816387, 1, 0.972688, 0, 0, 0, 0.571179, 0.858944, 0.513681, 0, 0, 0, 0, 1.14424, 0.720898, 0.548793, 0, 1, 1, 1, 0, 0
93, 3.06667, 0.856342, 1, 0.627624, 0, 0, 0, 0.635217, 0, 0.507153, 0.651376, 0, 0, 0, 0.857661, 0.589936, 0.501664, 0, 1, 0, 1, 0, 1
94, 3.1, 0.838631, 1, 0.664896, 0, 0, 0, 0.7129, 0, 0.63891, 0.671783, 0, 0, 0, 0.673013, 1.31215, 0, 0, 1, 0, 1, 0, 0
95, 3.13333, 0.856336, 1, 0, 0.563345, 0, 0, 0.639635, 0, 0.575762, 0.57061, 0, 0, 0, 0.771991, 0.803612, 0.501396, 0, 1, 1, 1, 0, 0
96, 3.16667, 0.861097, 1, 0.756518, 0.699017, 0, 0, 0.616114, 0, 0.589525, 0, 0, 0, 0, 0.653106, 1.26053, 0, 0, 1, 1, 1, 0, 0
97, 3.2, 0.848019, 1, 0, 0, 0, 0.664074, 0.705685, 0.680064, 0, 0.789083, 0, 0, 0, 0, 1.12197, 0, 0, 1, 0, 1, 0, 0
98, 3.23333, 0.833784, 1, 0, 0, 0, 0, 0.503368, 1.0708, 0, 0.505051, 0, 0, 0, 0, 0.928443, 0.521637, 0, 1, 0, 1, 0, 0
99, 3.26667, 0.8696, 1, 0.557148, 0, 0, 0, 0.550242, 0.967637, 0, 0.666192, 0, 0, 0, 0, 0, 0.527058, 0, 1, 1, 1, 0, 1
100, 3.3, 0.860865, 1, 0, 0, 0, 0, 0.578159, 0.641566, 0, 0.808668, 0, 0, 0, 0, 1.09819, 0, 0, 1, 0, 1, 0, 0
101, 3.33333, 0.860185, 1, 0.680476, 0.557326, 0, 0, 0.554299, 0.69244, 0.559551, 0.65317, 0, 0, 0, 0, 0.968473, 0, 0, 1, 1, 1, 0, 1
102, 3.36667, 0.871161, 1, 0, 0, 0, 0, 0.574439, 1.13629, 0.621129, 0, 0, 0, 0, 0, 1.36516, 0, 0, 1, 1, 1, 0, 1
103, 3.4, 0.864501, 1, 0.550575, 0, 0, 0, 0.518977, 0.93557, 0.586443, 0, 0, 0, 0, 0.784693, 1.08252, 0, 0, 1, 1, 1, 0, 0
104, 3.43333, 0.847592, 1, 0.683662, 0, 0, 0, 0.562187, 0.870939, 0.528641, 0, 0, 0, 0, 0.599675, 0, 0, 0, 1, 1, 1, 0, 0
105, 3.46667, 0.856142, 1, 0.614966, 0, 0, 0, 0.537317, 1.15233, 0.573448, 0.539268, 0, 0, 0, 0, 1.75365, 0, 0, 1, 0, 1, 0, 0
106, 3.5, 0.854561, 1, 0.684356, 0, 0, 0, 0.635118, 0.884987, 0.628186, 0.55309, 0, 0, 0, 0, 0.818746, 0, 0, 1, 1, 1, 0, 0
107, 3.53333, 0.848084, 1, 0.807738, 0, 0, 0.645643, 0.598198, 0.760391, 0.533245, 0.67744, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1
108, 3.56667, 0.867303, 1, 1.02182, 1.24241, 0, 0, 0.503843, 1.22358, 0, 0, 0, 0, 0, 0.808695, 1.25825, 0, 0, 1, 1, 1, 0, 1
109, 3.6, 0.833156, 1, 0.561342, 0, 0.864948, 0, 0.708695, 0, 0.516447, 0.934421, 0, 0.596027, 0.919559, 1.75196, 1.80984, 0, 0, 1, 1, 1, 0, 0
110, 3.63333, 0.779978, 1, 1.61905, 0.948198, 1.3763, 0.529038, 0.599478, 0, 0, 0.73086, 0, 0, 0.662636, 1.5364, 0.709061, 0, 1, 0, 0, 1, 0, 1
111, 3.66667, 0.780702, 1, 1.90097, 1.61358, 0.863342, 0.621835, 0.586447, 0, 0.523115, 0, 0, 0, 0.752528, 0.502076, 0.760087, 0, 0, 0, 1, 1, 1, 1
112, 3.7, 0.842196, 1, 0, 0, 0.86657, 0.99012, 1.07772, 0.815825, 1.12315, 1.21756, 1.03295, 1.10028, 0.96781, 0.511466, 3.15544, 0, 1, 1, 1, 1, 0, 1
113, 3.73333, 0.816706, 1, 0, 0, 0, 0, 0.526923, 0, 0.534468, 0, 0, 0, 0, 0.749788, 0, 0, 0, 0, 1, 0, 0, 1
114, 3.76667, 0.839151, 1, 0.726935, 0, 0, 0, 0.512343, 0.52808, 0, 0, 0, 0, 0, 0.980241, 1.28165, 0, 0, 1, 0, 1, 0, 0
115, 3.8, 0.830462, 1, 0, 0, 0, 0.755614, 0.50039, 0.798938, 0, 0, 0, 0, 0, 0, 0.829452, 0, 0, 1, 1, 1, 0, 0
116, 3.83333, 0.830419, 1, 0, 0, 0, 0.577696, 0, 0.72328, 0, 0, 0, 0, 0, 0, 1.92592, 0, 0, 1, 1, 1, 0, 1
117, 3.86667, 0.83775, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.620363, 2.34806, 0, 0, 0, 0, 1, 0, 1
118, 3.9, 0.849613, 1, 0.526057, 0.723623, 0, 0, 0.510558, 0.999415, 0, 0, 0, 0, 0, 0.881055, 1.56283, 0, 0, 1, 0, 1, 0, 1
119, 3.93333, 0.834844, 1, 0.764388, 0.794338, 0, 0, 0, 0.659199, 0, 0, 0, 0, 0, 0.766437, 1.65173, 0, 0, 0, 1, 0, 0, 0
120, 3.96667, 0.861353, 1, 0.594669, 0.847097, 0, 0, 0, 0.619319, 0, 0, 0, 0, 0.512954, 0.507621, 1.48065, 0, 0, 1, 0, 0, 0, 0
121, 4, 0.833024, 1, 0.759928, 0.537855, 0, 0.506804, 0, 0, 0, 0, 0, 0, 0, 0, 2.30174, 0, 0, 0, 0, 1, 0, 1
122, 4.03333, 0.843103, 1, 0, 0, 0, 0, 0, 0, 0, 0.687962, 0, 0, 0, 0, 2.46976, 0, 0, 0, 0, 1, 0, 0
123, 4.06667, 0.835071, 1, 0.802551, 0.763151, 0, 0.665177, 0, 0, 0, 0.53213, 0, 0, 0, 0.694344, 1.41719, 0, 0, 0, 0, 1, 0, 0
124, 4.1, 0.830688, 1, 0.614773, 0, 0, 0.762898, 0, 0, 0, 0, 0, 0, 0, 0.650493, 0.776989, 0, 0, 0, 1, 1, 0, 0
125, 4.13333, 0.856564, 1, 0, 0, 0, 0.951867, 0, 0, 0, 0, 0, 0, 0, 0.522855, 2.10648, 0, 0, 0, 1, 1, 0, 0
126, 4.16667, 0.882556, 1, 0.647088, 0, 0, 0.692598, 0, 0.667398, 0, 0, 0, 0, 0, 0, 1.51514, 0, 0, 0, 0, 0, 0, 0
127, 4.2, 0.812306, 1, 0, 0, 0, 1.19903, 0, 0, 0, 0, 0, 0, 0, 0.509795, 1.92643, 0, 0, 0, 1, 0, 0, 0
128, 4.23333, 0.777291, 1, 0, 0, 0, 1.02737, 0, 0, 0, 0, 0.637586, 0.885569, 1.05247, 0.861155, 0, 0, 0, 0, 1, 1, 0, 0
129, 4.26667, 0.825187, 1, 0.683223, 0, 0, 0.999033, 0, 0, 0, 0, 0, 0.989111, 0.822192, 0.859954, 1.89495, 0, 0, 0, 1, 1, 0, 0
130, 4.3, 0.812547, 1, 0.784724, 0.599687, 0, 0.755146, 0, 0.571282, 0, 0.649559, 0, 0.658265, 0.886056, 0.532236, 1.74865, 0, 0, 1, 1, 1, 0, 0
131, 4.33333, 0.872653, 1, 0.600024, 0, 0, 0.726141, 0, 0, 0, 0, 0, 0, 0.728025, 0.516907, 3.33457, 0, 0, 0, 1, 1, 0, 0
132, 4.36667, 0.880359, 1, 0.637245, 0, 0, 0.6707, 0, 0, 0, 0, 0, 0, 0.648489, 0.867655, 2.17413, 0, 0, 0, 0, 1, 0, 0
133, 4.4, 0.885075, 1, 0.850814, 0, 0, 1.07776, 0, 0, 0, 0, 0, 0, 0, 0.572308, 2.50682, 0, 0, 0, 0, 0, 0, 0
134, 4.43333, 0.894044, 1, 0.62687, 0, 0, 0.973256, 0, 0, 0, 0, 0, 0, 0, 0, 1.82385, 0, 0, 0, 0, 0, 0, 0
135, 4.46667, 0.882969, 1, 0.849097, 0, 0, 1.02702, 0, 1.02491, 0, 0, 0, 0, 0, 0.685272, 0, 0, 0, 0, 0, 1, 0, 0
136, 4.5, 0.881569, 1, 0.783346, 0.545635, 0, 1.01904, 0, 1.12421, 0, 0, 0, 0, 0, 0.785067, 0, 0, 0, 0, 0, 0, 0, 0
137, 4.53333, 0.878824, 1, 0.996078, 0, 0, 0.682073, 0, 1.36498, 0, 0, 0, 0.605571, 0, 1.16465, 0, 0, 0, 0, 0, 1, 0, 0
138, 4.56667, 0.886784, 1, 0.842498, 0, 0, 0.534077, 0, 1.09538, 0, 0, 0, 0, 0, 1.03699, 0.616681, 0, 0, 0, 0, 1, 0, 0
139, 4.6, 0.884266, 1, 1.17967, 0.875719, 0, 0.533071, 0, 0.848733, 0, 0, 0, 0, 0, 1.05069, 0.948677, 0, 0, 0, 0, 1, 0, 0
140, 4.63333, 0.896804, 1, 0.738897, 0, 0, 0.655955, 0, 0.785548, 0, 0, 0, 0, 0, 1.05825, 1.28599, 0, 0, 0, 0, 1, 0, 0
141, 4.66667, 0.871371, 1, 0, 0.621271, 0, 1.06589, 0, 0.85042, 0, 0, 0, 0.624372, 0, 0.644998, 0, 0, 0, 0, 0, 1, 0, 0
142, 4.7, 0.879258, 1, 0.502384, 0, 0, 0.770302, 0, 0.976624, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
143, 4.73333, 0.87881, 1, 0, 0, 0, 0.538174, 0, 1.12174, 0, 0, 0, 0, 0, 0, 1.05086, 0, 0, 0, 0, 1, 0, 0
144, 4.76667, 0.863655, 1, 0.660319, 0, 0.568072, 0.807103, 0, 0.925113, 0, 0, 0, 0, 0, 1.09698, 0, 0, 0, 0, 0, 1, 0, 0
145, 4.8, 0.867334, 1, 1.44465, 0, 0.544708, 1.01639, 0, 1.66161, 0, 0, 0, 0, 0, 0.732754, 0, 0, 0, 0, 0, 1, 0, 0
146, 4.83333, 0.90906, 1, 1.3568, 0, 0, 1.28323, 0, 1.1111, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
147, 4.86667, 0.884394, 1, 1.14886, 0, 0, 1.05572, 0, 0.871192, 0, 0, 0, 0, 0, 0.783663, 0, 0, 0, 0, 0, 0, 0, 0
148, 4.9, 0.875881, 1, 0.803642, 0, 0, 1.05402, 0, 0, 0, 0, 0, 0, 0, 1.83297, 0, 0, 1, 0, 0, 1, 0, 0
149, 4.93333, 0.886764, 1, 0.832796, 0, 0, 0.893153, 0, 0, 0, 0, 0, 0, 0, 1.53815, 0, 0, 1, 0, 0, 1, 0, 0
150, 4.96667, 0.886389, 1, 1.20133, 0, 0, 0.870014, 0, 0, 0, 0, 0, 0, 0, 1.40254, 0, 0, 0, 0, 0, 0, 0, 0
151, 5, 0.890363, 1, 0.943185, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.559817, 0, 0, 0, 0, 1, 1, 0, 0
