frame, timestamp, confidence, success, x_0, y_0, z_0, x_1, y_1, z_1, x_h0, y_h0, z_h0, x_h1, y_h1, z_h1
24, 0.766667, 0.84658, 1, -0.0064838, 0.17578, -0.984408, -0.145402, 0.23311, -0.961518, -0.0149237, 0.3061, -0.951882, -0.146102, 0.373955, -0.915867
25, 0.8, 0.826015, 1, 0.00558994, 0.200887, -0.979598, -0.175242, 0.249464, -0.952396, 0.00948448, 0.318811, -0.947771, -0.164508, 0.382386, -0.90924
26, 0.833333, 0.841265, 1, -0.0148902, 0.208352, -0.97794, -0.163114, 0.228366, -0.959814, -0.0148473, 0.32997, -0.943875, -0.1596, 0.362842, -0.918081
27, 0.866667, 0.835308, 1, 0.00049787, 0.17901, -0.983847, -0.151167, 0.234592, -0.960268, -0.00603677, 0.29722, -0.95479, -0.150284, 0.3647, -0.918917
28, 0.9, 0.814028, 1, -0.0123207, 0.165454, -0.98614, -0.152158, 0.235647, -0.959853, -0.025609, 0.294882, -0.95519, -0.15626, 0.374833, -0.913829
29, 0.933333, 0.846366, 1, -0.0313633, 0.177887, -0.983551, -0.152201, 0.232174, -0.960693, -0.0449209, 0.301437, -0.952427, -0.158163, 0.364905, -0.917512
30, 0.966667, 0.845555, 1, -0.0342266, 0.169551, -0.984927, -0.149161, 0.240623, -0.959089, -0.0523406, 0.29746, -0.953298, -0.157499, 0.376467, -0.912944
31, 1, 0.828168, 1, -0.0231587, 0.191838, -0.981153, -0.158032, 0.2433, -0.956991, -0.039683, 0.310129, -0.949866, -0.16674, 0.372662, -0.912864
32, 1.03333, 0.83265, 1, -0.021373, 0.184248, -0.982647, -0.14621, 0.254988, -0.955826, -0.0402088, 0.308758, -0.95029, -0.154772, 0.388836, -0.908214
33, 1.06667, 0.847301, 1, -0.0284584, 0.177463, -0.983716, -0.16172, 0.238064, -0.957691, -0.046566, 0.295916, -0.954078, -0.170817, 0.367247, -0.914304
34, 1.1, 0.853767, 1, -0.0358419, 0.191141, -0.980908, -0.17866, 0.23586, -0.955223, -0.0620019, 0.323939, -0.944044, -0.197195, 0.380073, -0.903692
35, 1.13333, 0.849039, 1, -0.0273514, 0.196473, -0.980128, -0.137865, 0.225091, -0.964535, -0.0423605, 0.318508, -0.946973, -0.148236, 0.356725, -0.922374
36, 1.16667, 0.845807, 1, -0.0244963, 0.195613, -0.980375, -0.138384, 0.225188, -0.964438, -0.0423055, 0.317664, -0.947259, -0.151246, 0.357349, -0.921643
37, 1.2, 0.854176, 1, 0.0105486, 0.199188, -0.979904, -0.145973, 0.233598, -0.961314, -0.00318897, 0.306655, -0.951815, -0.153941, 0.355684, -0.921841
38, 1.23333, 0.8518, 1, -0.00315027, 0.165002, -0.986288, -0.135933, 0.230756, -0.96347, -0.00650091, 0.26986, -0.962878, -0.13087, 0.346378, -0.928922
39, 1.26667, 0.864578, 1, 0.0130716, 0.182706, -0.983081, -0.119763, 0.235037, -0.96458, 0.0130823, 0.283548, -0.958869, -0.112964, 0.347254, -0.930943
40, 1.3, 0.855298, 1, -0.0255316, 0.165516, -0.985877, -0.138389, 0.220653, -0.965485, -0.0317194, 0.274567, -0.961045, -0.137668, 0.338285, -0.930919
41, 1.33333, 0.846001, 1, -0.0155841, 0.167899, -0.985681, -0.143731, 0.219435, -0.964982, -0.0219984, 0.262855, -0.964584, -0.143919, 0.324212, -0.934973
42, 1.36667, 0.86095, 1, -0.0196653, 0.161653, -0.986652, -0.131418, 0.230917, -0.964057, -0.0223234, 0.256921, -0.966174, -0.12654, 0.333785, -0.934117
43, 1.4, 0.869174, 1, 0.0254016, 0.232666, -0.972225, -0.168188, 0.200262, -0.965198, 0.0254689, 0.319458, -0.947258, -0.170098, 0.30428, -0.937273
44, 1.43333, 0.912664, 1, 0.0517743, 0.271314, -0.961097, -0.253987, 0.312696, -0.915266, 0.0534839, 0.347796, -0.936043, -0.245893, 0.412612, -0.877091
45, 1.46667, 0.915787, 1, 0.0712448, 0.24054, -0.968021, -0.262578, 0.277233, -0.924226, 0.0738936, 0.322685, -0.943617, -0.253747, 0.386733, -0.886594
46, 1.5, 0.902212, 1, 0.00172973, 0.218737, -0.975782, -0.148578, 0.270401, -0.951214, 0.00614883, 0.315836, -0.948794, -0.13832, 0.378102, -0.915372
47, 1.53333, 0.904611, 1, -0.0178723, 0.241574, -0.970218, -0.162289, 0.26712, -0.9499, -0.00244812, 0.335474, -0.942046, -0.143963, 0.371282, -0.917292
48, 1.56667, 0.899317, 1, -0.0195962, 0.242671, -0.969911, -0.168867, 0.274044, -0.946775, -0.00208787, 0.338867, -0.940832, -0.148052, 0.380307, -0.912933
49, 1.6, 0.893395, 1, -0.00734782, 0.204572, -0.978824, -0.134435, 0.244525, -0.960278, 0.0219481, 0.297131, -0.954585, -0.102058, 0.344624, -0.933176
50, 1.63333, 0.894685, 1, -0.00908834, 0.210125, -0.977632, -0.173092, 0.243891, -0.954231, 0.022683, 0.295903, -0.954949, -0.139157, 0.338367, -0.930668
51, 1.66667, 0.892047, 1, 0.00276402, 0.245855, -0.969303, -0.214302, 0.274632, -0.937364, 0.0367726, 0.31144, -0.949554, -0.178857, 0.3508, -0.919211
52, 1.7, 0.905357, 1, -0.0500051, 0.263644, -0.963323, -0.177054, 0.235519, -0.955606, -0.0216606, 0.315413, -0.948707, -0.150085, 0.293559, -0.944085
53, 1.73333, 0.894077, 1, -0.0390828, 0.252449, -0.966821, -0.125844, 0.271692, -0.954121, -0.0148392, 0.287482, -0.957671, -0.100814, 0.310173, -0.94532
54, 1.76667, 0.897055, 1, -0.00315633, 0.27348, -0.961873, -0.0869371, 0.272649, -0.958178, 0.0204827, 0.293821, -0.955641, -0.0633117, 0.296131, -0.953047
55, 1.8, 0.893927, 1, -0.0101492, 0.27091, -0.962551, -0.0968695, 0.267802, -0.958592, 0.0177301, 0.298859, -0.954132, -0.0691064, 0.298593, -0.951875
56, 1.83333, 0.875392, 1, -0.0195424, 0.270475, -0.962529, -0.0842368, 0.282664, -0.955513, 0.00784241, 0.304375, -0.95252, -0.0565767, 0.318323, -0.946292
57, 1.86667, 0.870335, 1, -0.0672099, 0.292495, -0.953902, -0.146763, 0.30826, -0.939913, -0.0383741, 0.330192, -0.943134, -0.117764, 0.34761, -0.930215
58, 1.9, 0.859901, 1, -0.0761609, 0.293662, -0.95287, -0.162377, 0.285439, -0.944541, -0.0419307, 0.337426, -0.940418, -0.128516, 0.330903, -0.934873
59, 1.93333, 0.837679, 1, -0.0742399, 0.303107, -0.95006, -0.122614, 0.302538, -0.945218, -0.0386566, 0.346431, -0.937279, -0.0871653, 0.346462, -0.934005
60, 1.96667, 0.840079, 1, -0.072954, 0.306164, -0.949179, -0.120111, 0.307802, -0.943839, -0.0352522, 0.353747, -0.934677, -0.082546, 0.355779, -0.930918
61, 2, 0.811462, 1, -0.0531237, 0.283756, -0.957424, -0.144469, 0.326762, -0.934, -0.0184818, 0.338212, -0.940888, -0.110114, 0.380912, -0.918031
62, 2.03333, 0.824608, 1, -0.0181041, 0.245241, -0.969293, -0.135246, 0.318842, -0.938109, 0.0142187, 0.291849, -0.956359, -0.103225, 0.365006, -0.925265
63, 2.06667, 0.785768, 1, -0.020849, 0.278856, -0.960107, -0.146002, 0.304779, -0.941166, 0.0119858, 0.316123, -0.948642, -0.11361, 0.341989, -0.932811
64, 2.1, 0.80294, 1, -0.0530237, 0.30446, -0.951048, -0.160161, 0.326584, -0.931499, -0.0266755, 0.333306, -0.942441, -0.13419, 0.355393, -0.925035
65, 2.13333, 0.790873, 1, -0.035026, 0.29128, -0.955997, -0.135576, 0.296129, -0.945477, -0.00652585, 0.313354, -0.949614, -0.107331, 0.318221, -0.941921
66, 2.16667, 0.811422, 1, -0.0436877, 0.268922, -0.962171, -0.127229, 0.301796, -0.944845, -0.0155262, 0.279593, -0.959993, -0.0996193, 0.312117, -0.944806
67, 2.2, 0.775773, 1, 0.0327755, 0.258967, -0.96533, -0.119029, 0.308926, -0.943608, 0.0588608, 0.26074, -0.963613, -0.093433, 0.310783, -0.945877
68, 2.23333, 0.785927, 1, -0.00471981, 0.265323, -0.964148, -0.0993377, 0.316991, -0.943212, 0.0211786, 0.26062, -0.965209, -0.0739772, 0.312359, -0.947079
69, 2.26667, 0.808501, 1, -0.00619737, 0.286907, -0.957938, -0.111708, 0.321313, -0.940361, 0.019818, 0.274221, -0.961462, -0.086253, 0.308484, -0.947311
70, 2.3, 0.790038, 1, -0.0211275, 0.294408, -0.955446, -0.131303, 0.331449, -0.934292, 0.0118904, 0.27963, -0.960034, -0.0994684, 0.315546, -0.943682
71, 2.33333, 0.78014, 1, -0.0563802, 0.301312, -0.951857, -0.137135, 0.311515, -0.940294, -0.0125944, 0.285208, -0.958383, -0.0939767, 0.294302, -0.951081
72, 2.36667, 0.774844, 1, -0.0531084, 0.290908, -0.955276, -0.128514, 0.305683, -0.94342, -0.00715265, 0.2734, -0.961874, -0.0832955, 0.287154, -0.954256
73, 2.4, 0.795388, 1, -0.0337995, 0.292113, -0.955786, -0.147003, 0.309063, -0.939612, 0.0157066, 0.27229, -0.962087, -0.0985003, 0.287535, -0.952691
74, 2.43333, 0.789876, 1, -0.0288054, 0.292876, -0.955716, -0.124942, 0.305148, -0.944073, 0.0318042, 0.278116, -0.960021, -0.0650763, 0.289001, -0.955115
75, 2.46667, 0.80373, 1, -0.0525225, 0.278408, -0.959026, -0.170557, 0.316859, -0.933012, 0.0116824, 0.268537, -0.963199, -0.108442, 0.305445, -0.946015
76, 2.5, 0.806388, 1, -0.00239366, 0.278185, -0.960525, -0.16403, 0.310908, -0.936179, 0.0638379, 0.274462, -0.959477, -0.0994709, 0.305508, -0.94698
77, 2.53333, 0.796792, 1, -0.0336299, 0.281866, -0.958864, -0.175448, 0.312837, -0.933462, 0.0337949, 0.278528, -0.959833, -0.109864, 0.307865, -0.945066
78, 2.56667, 0.804974, 1, -0.0451449, 0.26357, -0.963583, -0.148897, 0.310336, -0.938894, 0.0282397, 0.264877, -0.963869, -0.0776123, 0.310537, -0.947387
79, 2.6, 0.804319, 1, -0.0806272, 0.278496, -0.957047, -0.137373, 0.296678, -0.945045, -0.0144017, 0.285364, -0.958311, -0.0720666, 0.302844, -0.950311
80, 2.63333, 0.808549, 1, -0.106234, 0.277106, -0.954949, -0.154533, 0.280693, -0.947276, -0.0357504, 0.289072, -0.95664, -0.0845548, 0.291802, -0.952734
81, 2.66667, 0.812177, 1, -0.0879649, 0.279791, -0.956023, -0.166621, 0.299589, -0.939406, -0.0159917, 0.29979, -0.953871, -0.0961144, 0.317766, -0.943285
82, 2.7, 0.826854, 1, -0.0560718, 0.282336, -0.957675, -0.183498, 0.283582, -0.941228, 0.0172358, 0.309104, -0.950872, -0.111111, 0.307293, -0.945106
83, 2.73333, 0.800003, 1, -0.0668436, 0.298544, -0.952052, -0.169704, 0.268832, -0.948119, 9.7224e-005, 0.351552, -0.936168, -0.101889, 0.319284, -0.942166
84, 2.76667, 0.811772, 1, -0.0692147, 0.276449, -0.958533, -0.1935, 0.251907, -0.948209, 0.000611437, 0.340856, -0.940115, -0.12326, 0.312424, -0.941912
85, 2.8, 0.810305, 1, -0.0813561, 0.319745, -0.944005, -0.16992, 0.259429, -0.950696, -0.0159801, 0.389267, -0.920987, -0.101379, 0.326921, -0.939598
86, 2.83333, 0.79152, 1, -0.0713502, 0.293963, -0.95315, -0.207696, 0.250021, -0.945702, -0.00914838, 0.36129, -0.932409, -0.143815, 0.312322, -0.939027
87, 2.86667, 0.805819, 1, -0.0704193, 0.28656, -0.955471, -0.162756, 0.246279, -0.955436, -0.00795826, 0.350125, -0.936669, -0.0982294, 0.306562, -0.946769
88, 2.9, 0.834774, 1, -0.0648393, 0.292583, -0.954039, -0.160398, 0.264634, -0.950916, -0.00148467, 0.348183, -0.937425, -0.09553, 0.316004, -0.943936
89, 2.93333, 0.820203, 1, -0.0645726, 0.292653, -0.954036, -0.186353, 0.310422, -0.932154, -0.00251025, 0.339738, -0.940517, -0.126448, 0.350232, -0.928089
90, 2.96667, 0.817312, 1, -0.0746562, 0.307938, -0.948473, -0.174567, 0.310667, -0.934351, -0.0161724, 0.34775, -0.937448, -0.116887, 0.344795, -0.931372
91, 3, 0.828697, 1, -0.0474342, 0.288313, -0.956361, -0.153274, 0.295411, -0.942995, 0.00864234, 0.326128, -0.945286, -0.0981206, 0.327524, -0.939734
92, 3.03333, 0.816387, 1, -0.0637353, 0.295967, -0.953069, -0.15363, 0.29691, -0.942466, -0.00802435, 0.331246, -0.94351, -0.098398, 0.327838, -0.939596
93, 3.06667, 0.856342, 1, -0.0552194, 0.297612, -0.953089, -0.129782, 0.278554, -0.951611, -0.00616288, 0.325529, -0.945512, -0.0797698, 0.303373, -0.949527
94, 3.1, 0.838631, 1, -0.0384543, 0.28595, -0.957473, -0.125199, 0.292429, -0.948056, 0.0108916, 0.314013, -0.949356, -0.0764552, 0.317086, -0.94531
95, 3.13333, 0.856336, 1, -0.0354228, 0.318583, -0.947233, -0.134261, 0.299224, -0.94469, 0.00999018, 0.344017, -0.93891, -0.0880674, 0.321233, -0.942896
96, 3.16667, 0.861097, 1, -0.0528553, 0.31413, -0.947907, -0.0980571, 0.286351, -0.953094, -0.00724637, 0.337227, -0.941396, -0.0511059, 0.308162, -0.94996
97, 3.2, 0.848019, 1, -0.0652156, 0.315497, -0.946683, -0.117432, 0.326164, -0.937991, -0.0283248, 0.34395, -0.938561, -0.0812437, 0.352632, -0.932229
98, 3.23333, 0.833784, 1, -0.0587525, 0.286502, -0.956276, -0.0918118, 0.300792, -0.94926, -0.0154886, 0.315858, -0.94868, -0.0493183, 0.328913, -0.943072
99, 3.26667, 0.8696, 1, -0.0671358, 0.299209, -0.951823, -0.0879223, 0.306545, -0.947787, -0.023725, 0.332135, -0.942933, -0.0449087, 0.338742, -0.939807
100, 3.3, 0.860865, 1, -0.0584055, 0.290272, -0.95516, -0.103807, 0.31105, -0.944707, -0.0147819, 0.32235, -0.946505, -0.0612436, 0.341556, -0.937864
101, 3.33333, 0.860185, 1, -0.0615428, 0.299539, -0.952097, -0.101221, 0.288171, -0.952214, -0.016513, 0.329216, -0.94411, -0.0557479, 0.316705, -0.946884
102, 3.36667, 0.871161, 1, -0.04976, 0.29518, -0.954145, -0.117825, 0.309005, -0.943734, -0.0107588, 0.332684, -0.942977, -0.0796152, 0.344299, -0.935478
103, 3.4, 0.864501, 1, -0.0451916, 0.286062, -0.957145, -0.129596, 0.302767, -0.944212, 0.00683694, 0.321362, -0.946932, -0.0787293, 0.334962, -0.938937
104, 3.43333, 0.847592, 1, -0.0504798, 0.274356, -0.960302, -0.107272, 0.296902, -0.948864, -0.00288159, 0.314177, -0.94936, -0.0608699, 0.334692, -0.94036
105, 3.46667, 0.856142, 1, -0.0330353, 0.290503, -0.956304, -0.132162, 0.305642, -0.94293, 0.0131568, 0.334566, -0.94228, -0.0869587, 0.346511, -0.934007
106, 3.5, 0.854561, 1, -0.0571346, 0.312072, -0.948339, -0.126327, 0.28983, -0.948704, -0.0152044, 0.358841, -0.933275, -0.0836234, 0.334891, -0.938539
107, 3.53333, 0.848084, 1, -0.0482178, 0.315178, -0.947807, -0.171246, 0.291758, -0.941038, 0.000407507, 0.355999, -0.934486, -0.121959, 0.328567, -0.936573
108, 3.56667, 0.867303, 1, -0.0410993, 0.319116, -0.946824, -0.160422, 0.274573, -0.94809, 0.00799598, 0.360718, -0.93264, -0.109445, 0.312633, -0.943548
109, 3.6, 0.833156, 1, -0.0511846, 0.312466, -0.948549, -0.142792, 0.296767, -0.944214, 0.0081039, 0.359708, -0.93303, -0.0828142, 0.340272, -0.936673
110, 3.63333, 0.779978, 1, -0.0187788, 0.290952, -0.956553, -0.131787, 0.148079, -0.980156, 0.0302751, 0.360568, -0.932241, -0.0756537, 0.216257, -0.973401
111, 3.66667, 0.780702, 1, -0.0312524, 0.31107, -0.949873, -0.127224, 0.290707, -0.948316, 0.0266535, 0.399022, -0.916554, -0.06826, 0.375394, -0.924348
112, 3.7, 0.842196, 1, -0.0270532, 0.293828, -0.955475, -0.230679, 0.202003, -0.951831, 0.0152961, 0.392321, -0.919701, -0.186214, 0.297336, -0.936438
113, 3.73333, 0.816706, 1, -0.017255, 0.278709, -0.960221, -0.147525, 0.28567, -0.946905, 0.0293111, 0.337291, -0.940944, -0.101666, 0.339725, -0.935014
114, 3.76667, 0.839151, 1, -0.0312301, 0.283167, -0.958562, -0.12073, 0.280986, -0.952088, 0.0146195, 0.355376, -0.934609, -0.0750143, 0.350752, -0.933459
115, 3.8, 0.830462, 1, -0.0542188, 0.269248, -0.961544, -0.120637, 0.281309, -0.952004, -0.00793925, 0.332144, -0.943195, -0.0750977, 0.341927, -0.936721
116, 3.83333, 0.830419, 1, -0.0283119, 0.252868, -0.967087, -0.10163, 0.27945, -0.954767, 0.0158817, 0.321415, -0.946805, -0.0586926, 0.345283, -0.936662
117, 3.86667, 0.83775, 1, -0.0406891, 0.294389, -0.954819, -0.111904, 0.299072, -0.947646, 0.00345878, 0.365039, -0.930986, -0.0681431, 0.367502, -0.927523
118, 3.9, 0.849613, 1, -0.0235433, 0.287879, -0.957377, -0.104535, 0.273246, -0.956247, 0.0162402, 0.355918, -0.934376, -0.0642472, 0.339193, -0.93852
119, 3.93333, 0.834844, 1, -0.0316874, 0.285285, -0.957919, -0.109961, 0.279675, -0.953777, 0.00830962, 0.351511, -0.936147, -0.0699128, 0.343985, -0.936369
120, 3.96667, 0.861353, 1, -0.0223968, 0.271319, -0.962229, -0.121604, 0.277603, -0.952969, 0.0208951, 0.337151, -0.941219, -0.0787832, 0.340692, -0.936868
121, 4, 0.833024, 1, -0.0530423, 0.288584, -0.955984, -0.128814, 0.25953, -0.957106, -0.0101289, 0.343787, -0.938993, -0.0849772, 0.313178, -0.945885
122, 4.03333, 0.843103, 1, -0.0317378, 0.299454, -0.953583, -0.152414, 0.26869, -0.951092, 0.0160343, 0.355033, -0.934716, -0.103735, 0.321444, -0.941229
123, 4.06667, 0.835071, 1, -0.0380565, 0.304319, -0.95181, -0.146023, 0.240409, -0.959625, 0.017311, 0.358648, -0.933312, -0.0881475, 0.292857, -0.952084
124, 4.1, 0.830688, 1, -0.084849, 0.279241, -0.956465, -0.171303, 0.234864, -0.956815, -0.0230109, 0.331941, -0.943019, -0.107977, 0.285683, -0.952222
125, 4.13333, 0.856564, 1, -0.119348, 0.237223, -0.964096, -0.216442, 0.233573, -0.947943, -0.0508619, 0.28794, -0.956297, -0.148786, 0.281335, -0.948005
126, 4.16667, 0.882556, 1, -0.152232, 0.203464, -0.967175, -0.210096, 0.207917, -0.955317, -0.0792037, 0.265685, -0.960801, -0.137931, 0.268121, -0.95346
127, 4.2, 0.812306, 1, -0.127353, 0.21703, -0.967822, -0.209175, 0.194438, -0.958353, -0.0473549, 0.29925, -0.952999, -0.129077, 0.274426, -0.952906
128, 4.23333, 0.777291, 1, -0.12607, 0.218496, -0.96766, -0.202016, 0.1976, -0.959241, -0.0577247, 0.29483, -0.953805, -0.133334, 0.271203, -0.953242
129, 4.26667, 0.825187, 1, -0.124977, 0.217197, -0.968094, -0.21908, 0.191518, -0.956726, -0.0446073, 0.316781, -0.947449, -0.138464, 0.287889, -0.947601
130, 4.3, 0.812547, 1, -0.125884, 0.201823, -0.971298, -0.238843, 0.210159, -0.948044, -0.0305136, 0.302457, -0.952674, -0.145512, 0.305503, -0.941007
131, 4.33333, 0.872653, 1, -0.140674, 0.204783, -0.968646, -0.245522, 0.191578, -0.950272, -0.0492707, 0.309237, -0.949708, -0.154852, 0.291188, -0.94405
132, 4.36667, 0.880359, 1, -0.148049, 0.208295, -0.966796, -0.206806, 0.194842, -0.958784, -0.0638075, 0.296096, -0.953024, -0.122514, 0.280276, -0.952069
133, 4.4, 0.885075, 1, -0.13396, 0.218569, -0.966583, -0.206749, 0.182528, -0.961217, -0.0472944, 0.297707, -0.953485, -0.118762, 0.259069, -0.95853
134, 4.43333, 0.894044, 1, -0.159468, 0.181619, -0.970353, -0.211353, 0.194901, -0.957781, -0.0527177, 0.185909, -0.981152, -0.106042, 0.197691, -0.974512
135, 4.46667, 0.882969, 1, -0.119213, 0.195215, -0.973488, -0.236589, 0.210173, -0.948606, -0.021275, 0.0770272, -0.996802, -0.140758, 0.0919328, -0.985766
136, 4.5, 0.881569, 1, -0.153552, 0.174563, -0.972599, -0.233325, 0.200662, -0.951469, -0.0661592, 0.0502622, -0.996542, -0.1477, 0.0773086, -0.986006
137, 4.53333, 0.878824, 1, -0.145142, 0.151465, -0.977749, -0.209087, 0.194501, -0.958359, -0.0724087, 0.0509015, -0.996075, -0.137589, 0.0952295, -0.985901
138, 4.56667, 0.886784, 1, -0.0963564, 0.212964, -0.972297, -0.113709, 0.220341, -0.968773, -0.0345197, 0.146469, -0.988613, -0.052023, 0.154077, -0.986688
139, 4.6, 0.884266, 1, -0.0964226, 0.251781, -0.962969, -0.0930058, 0.222639, -0.970454, -0.0549046, 0.213288, -0.975445, -0.051299, 0.183862, -0.981613
140, 4.63333, 0.896804, 1, -0.086363, 0.261289, -0.961389, -0.0788507, 0.223359, -0.971542, -0.0540735, 0.237381, -0.96991, -0.0466174, 0.199138, -0.978862
141, 4.66667, 0.871371, 1, -0.0790756, 0.237913, -0.968062, -0.080373, 0.211841, -0.973994, -0.0490132, 0.216216, -0.975115, -0.0503213, 0.190024, -0.980489
142, 4.7, 0.879258, 1, -0.100846, 0.243224, -0.964713, -0.0757057, 0.197157, -0.977445, -0.0762189, 0.206005, -0.975578, -0.0511618, 0.159294, -0.985905
143, 4.73333, 0.87881, 1, -0.0975808, 0.245316, -0.96452, -0.0765519, 0.195534, -0.977705, -0.0725247, 0.207893, -0.975459, -0.0516135, 0.157472, -0.986174
144, 4.76667, 0.863655, 1, -0.0922227, 0.226514, -0.969632, -0.116916, 0.191519, -0.9745, -0.0625214, 0.15265, -0.986301, -0.087256, 0.117469, -0.989236
145, 4.8, 0.867334, 1, -0.0888309, 0.185206, -0.978677, -0.117384, 0.260619, -0.958279, -0.0585279, 0.0641796, -0.996221, -0.0876698, 0.14142, -0.98606
146, 4.83333, 0.90906, 1, -0.0693225, 0.196131, -0.978124, -0.130332, 0.268145, -0.954522, -0.0411773, 0.0233338, -0.998879, -0.103189, 0.0977517, -0.989847
147, 4.86667, 0.884394, 1, -0.0334859, 0.228052, -0.973073, -0.121243, 0.256742, -0.958845, 0.000853448, 0.0146554, -0.999892, -0.0872601, 0.0453209, -0.995154
148, 4.9, 0.875881, 1, -0.020645, 0.231134, -0.972703, -0.0915791, 0.217655, -0.97172, 0.00542554, -0.0202233, -0.999781, -0.0655786, -0.0331286, -0.997297
149, 4.93333, 0.886764, 1, -0.0220748, 0.233329, -0.972147, -0.0721819, 0.231054, -0.97026, -0.00564872, -0.0141935, -0.999883, -0.0557942, -0.0157543, -0.998318
150, 4.96667, 0.886389, 1, -0.013055, 0.230596, -0.972962, -0.106335, 0.23437, -0.966314, -0.00245398, -0.00211021, -0.999995, -0.0957372, 0.00395496, -0.995399
151, 5, 0.890363, 1, -0.0248983, 0.207679, -0.97788, -0.171363, 0.182498, -0.968158, -0.0162522, -0.00496395, -0.999856, -0.163037, -0.0261822, -0.986272
152, 5.03333, 0.88113, 1, -0.0943223, 0.16905, -0.981084, -0.170262, 0.18156, -0.968528, -0.0880311, -0.0106722, -0.996061, -0.163857, 0.00480252, -0.986472
