frame, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU25_r, AU26_r, AU04_c, AU12_c, AU15_c, AU23_c, AU28_c, AU45_c
64, 2.1, 0.98018, 1, 0.542049, 1.54851, 0, 0, 0.562896, 1.76078, 0.716193, 0.831923, 0.709073, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0
65, 2.13333, 0.978685, 1, 0.678082, 1.88019, 0, 0, 0.586929, 1.66855, 0.718015, 1.01344, 0.881191, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0
66, 2.16667, 0.977109, 1, 0.683244, 1.80916, 0, 0, 0.626047, 1.54594, 0.681389, 0.958126, 0.936806, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0
67, 2.2, 0.977508, 1, 0.803447, 1.61594, 0, 0, 0.677056, 1.17461, 0.801448, 1.06625, 0.989075, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0
68, 2.23333, 0.978062, 1, 0.614325, 1.38377, 0, 0, 0.63783, 1.15729, 0.771438, 0.981018, 0.846507, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0
69, 2.26667, 0.97933, 1, 0.655996, 1.37407, 0, 0, 0.610213, 1.35511, 0.716067, 1.01824, 0.824348, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0
70, 2.3, 0.934291, 1, 1.19465, 1.86857, 0, 0, 0.551483, 1.74468, 0.948888, 0.885527, 1.34491, 0, 0.525304, 0, 0, 0, 0, 1, 0, 1, 0, 0
71, 2.33333, 0.978692, 1, 0, 1.43404, 0, 0, 0, 1.32663, 0.620685, 1.09063, 1.08639, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0
72, 2.36667, 0.977827, 1, 0.562868, 1.16724, 0, 0, 0, 1.62279, 0.583476, 0.98399, 0.799004, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0
73, 2.4, 0.980348, 1, 0, 0.611595, 0, 0, 0, 2.06889, 0, 0.705985, 0.599298, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0
74, 2.43333, 0.978386, 1, 0, 0, 0, 0, 0, 2.03374, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
75, 2.46667, 0.9776, 1, 0, 0, 0, 0, 0, 1.67439, 0, 0, 0, 0, 0, 0, 1.15916, 0, 0, 0, 0, 1, 0, 0
76, 2.5, 0.97781, 1, 0, 0, 0, 0, 0, 1.64513, 0, 0, 0, 0, 0, 0, 0.887938, 0, 0, 0, 0, 1, 0, 0
77, 2.53333, 0.980324, 1, 0, 0, 0, 0, 0, 2.04292, 0, 0, 0, 0, 0, 0, 0.61852, 0.575314, 0, 0, 0, 0, 0, 0
78, 2.56667, 0.978403, 1, 0, 0, 0, 0, 0, 1.72382, 0, 0, 0, 0, 0, 0, 0, 0.696923, 0, 0, 0, 0, 0, 0
79, 2.6, 0.977408, 1, 0, 0, 0, 0, 0, 2.14727, 0, 0, 0, 0, 0, 0, 0, 0.700765, 0, 0, 0, 0, 0, 0
80, 2.63333, 0.895749, 1, 2.39008, 0, 1.29931, 0.9291, 0, 1.99964, 0, 0, 0, 0, 0, 0, 0, 0.514557, 0, 0, 0, 1, 0, 0
81, 2.66667, 0.975809, 1, 0, 0, 0, 0, 0, 2.2866, 0, 0, 0, 0, 0, 0, 0.669803, 0.742983, 0, 0, 0, 0, 0, 1
82, 2.7, 0.97503, 1, 0, 0, 0, 0, 0, 1.9677, 0, 0, 0, 0, 0, 0, 0, 0.808752, 0, 0, 0, 0, 0, 1
83, 2.73333, 0.977336, 1, 0.66415, 0, 0, 0, 0, 1.84355, 0, 0, 0, 0, 0, 0, 0, 0.77359, 0, 0, 0, 0, 0, 1
84, 2.76667, 0.977149, 1, 0.614911, 0, 0, 0, 0, 1.8641, 0, 0, 0, 0, 0, 0, 0.631045, 0.839755, 0, 0, 0, 0, 0, 1
85, 2.8, 0.976298, 1, 0, 0, 0, 0, 0, 1.59251, 0, 0, 0, 0, 0, 0, 0.510965, 0.650057, 0, 0, 0, 0, 0, 1
86, 2.83333, 0.977127, 1, 0, 0, 0, 0, 0, 2.02374, 0, 0, 0, 0, 0, 0, 0, 0.67523, 0, 0, 0, 0, 0, 1
87, 2.86667, 0.97589, 1, 0, 0, 0, 0, 0, 1.64835, 0, 0, 0, 0, 0, 0, 0, 0.553382, 0, 0, 0, 0, 0, 1
88, 2.9, 0.979458, 1, 0, 0, 0, 0, 0, 1.34091, 0, 0, 0, 0, 0, 0, 0, 0.584617, 0, 0, 0, 0, 0, 1
89, 2.93333, 0.977862, 1, 0, 0, 0, 0, 0, 1.41004, 0, 0, 0, 0.543104, 0, 0, 0.551106, 0.591295, 0, 0, 0, 0, 0, 1
90, 2.96667, 0.979598, 1, 0, 0, 0, 0, 0, 1.28155, 0, 0, 0, 0, 0, 0, 0, 0.602998, 0, 0, 0, 0, 0, 1
91, 3, 0.976663, 1, 0, 0, 0, 0, 0, 1.14668, 0, 0, 0, 0, 0, 0, 0, 0.561504, 0, 0, 0, 0, 0, 1
92, 3.03333, 0.976256, 1, 0, 0, 0, 0, 0, 1.22096, 0, 0, 0, 0, 0, 0, 0, 0.609297, 0, 0, 0, 0, 1, 0
93, 3.06667, 0.977402, 1, 0, 0, 0, 0, 0, 1.39573, 0, 0, 0, 0, 0, 0, 0, 0.597819, 0, 0, 0, 0, 1, 0
94, 3.1, 0.978423, 1, 0, 0, 0, 0, 0, 1.5332, 0, 0, 0, 0, 0, 0, 0, 0.619332, 0, 0, 0, 0, 1, 0
95, 3.13333, 0.977447, 1, 0, 0, 0, 0, 0, 1.56393, 0, 0, 0, 0, 0, 0, 0.537505, 0.547103, 0, 0, 0, 0, 0, 0
96, 3.16667, 0.9775, 1, 0, 0, 0, 0, 0, 1.27588, 0, 0, 0, 0.54141, 0, 0, 0, 0.593973, 0, 0, 0, 0, 0, 0
97, 3.2, 0.97768, 1, 0, 0, 0, 0, 0, 1.58862, 0, 0, 0, 0, 0, 0, 0.706553, 0.614704, 0, 0, 0, 0, 1, 0
98, 3.23333, 0.956969, 1, 0, 0, 0, 0, 0, 1.42485, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
99, 3.26667, 0.34571, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -100, -100, -100, -100, -100, -100
100, 3.3, 0.668126, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -100, -100, -100, -100, -100, -100
101, 3.33333, 0.971231, 1, 0, 0, 0.76801, 0, 0, 0.998684, 0, 0, 0, 0, 0, 0, 1.45023, 0.512366, 0, 0, 0, 0, 0, 0
102, 3.36667, 0.974484, 1, 0, 0, 0, 0, 0, 1.14706, 0, 0, 0.608661, 0, 0, 0, 0.738444, 0, 0, 1, 0, 0, 0, 0
103, 3.4, 0.97576, 1, 0, 0.614284, 0, 0, 0, 1.38914, 0, 0, 0, 0, 0, 0, 0.71508, 0, 0, 1, 0, 1, 1, 0
104, 3.43333, 0.977462, 1, 0, 0, 0, 0, 0, 1.63559, 0, 0.595231, 0.835478, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0
105, 3.46667, 0.899849, 1, 0.569129, 0, 1.43559, 1.02979, 0.629951, 0, 0.532891, 1.04257, 1.0464, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
106, 3.5, 0.93597, 1, 2.23298, 0, 1.43989, 0, 1.00726, 1.23952, 1.05067, 0.793393, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1
107, 3.53333, 0.957753, 1, 1.08384, 0, 0, 0.791473, 0.754764, 0.740606, 0.586454, 0, 0, 0, 0, 0, 0, 0.527106, 0, 0, 0, 0, 0, 1
108, 3.56667, 0.964748, 1, 0, 0.726814, 0, 0, 0.900459, 1.3524, 0.823671, 1.27978, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0
109, 3.6, 0.974268, 1, 0, 0, 0, 0, 0.787036, 0.709032, 0.570062, 1.29371, 0.900348, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0
110, 3.63333, 0.973935, 1, 0, 0, 0, 0, 0.825855, 1.13261, 0.548082, 1.38767, 0.840978, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0
111, 3.66667, 0.972229, 1, 0, 0, 0.593172, 0, 0.835151, 0.695688, 0.557024, 1.46714, 0.910142, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0
112, 3.7, 0.969503, 1, 0, 0, 0, 0, 0.876988, 0.668292, 0.585467, 1.5265, 0.801928, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0
113, 3.73333, 0.966398, 1, 0, 0, 0, 0, 0.923922, 0.78934, 0.613186, 1.32696, 0.888074, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
114, 3.76667, 0.964917, 1, 0, 0, 0, 0, 1.00979, 0.853454, 0.746862, 1.43678, 0.90049, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
115, 3.8, 0.96013, 1, 0, 0, 0, 0, 1.01107, 0.530742, 0.720687, 1.36361, 1.26929, 0, 0, 0.757335, 0, 0.522164, 0, 1, 0, 0, 0, 0
116, 3.83333, 0.983909, 1, 0, 0, 0, 0, 1.12622, 0, 0.893491, 1.54147, 1.27464, 0, 0, 0.893096, 0, 0, 0, 1, 0, 1, 0, 0
117, 3.86667, 0.980759, 1, 0, 0, 0, 0, 1.15017, 0, 0.957151, 1.56358, 1.50476, 0, 0, 0.953634, 0, 0.557703, 0, 1, 1, 1, 0, 0
118, 3.9, 0.939696, 1, 0, 0, 0, 0, 1.20117, 0, 0.994966, 1.53962, 1.56293, 0, 0, 0.635503, 0, 0.579454, 0, 1, 1, 1, 0, 0
119, 3.93333, 0.979165, 1, 0, 0, 0, 0, 1.43266, 0, 1.21095, 1.92752, 1.58851, 0, 0, 0.667618, 0, 0.588822, 0, 1, 0, 1, 0, 0
120, 3.96667, 0.979135, 1, 0, 0, 0, 0, 1.40625, 0, 1.2243, 1.76132, 1.56865, 0, 0, 0.773274, 0, 0.612042, 0, 1, 1, 1, 0, 0
121, 4, 0.941865, 1, 0, 0, 0, 0, 1.3871, 0, 1.12589, 1.65454, 1.51905, 0, 0, 0.880917, 0, 0, 0, 1, 0, 1, 0, 0
122, 4.03333, 0.949041, 1, 0, 0, 0, 0, 1.42131, 0, 1.15619, 1.77472, 1.47768, 0, 0, 0.530238, 0, 0.528259, 0, 1, 1, 1, 0, 0
123, 4.06667, 0.962261, 1, 0, 0, 0, 0, 1.36975, 0.500375, 1.09317, 1.77775, 1.44514, 0, 0, 0.83701, 0, 0, 0, 1, 1, 1, 0, 0
124, 4.1, 0.968679, 1, 0, 0, 0.50312, 0, 1.32949, 0.632694, 1.10425, 1.5604, 1.30668, 0, 0, 0.935463, 0, 0, 0, 1, 1, 1, 0, 0
125, 4.13333, 0.973554, 1, 0, 0, 0.550208, 0, 1.3218, 0.676016, 1.03812, 1.45294, 1.30081, 0, 0, 0.676316, 0, 0, 0, 1, 1, 1, 0, 0
126, 4.16667, 0.977799, 1, 0, 0, 0.602741, 0, 1.33505, 1.26393, 1.04901, 1.42844, 1.07173, 0, 0, 0.741035, 0, 0, 0, 1, 1, 1, 0, 0
127, 4.2, 0.973983, 1, 0, 0, 0.986469, 0, 1.30409, 0.833355, 1.04419, 1.60119, 0.946184, 0, 0, 0.601536, 0.524433, 0, 0, 1, 1, 0, 0, 0
128, 4.23333, 0.971899, 1, 0, 0, 0.872038, 0, 1.27535, 1.28659, 0.926461, 1.62496, 0.954384, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0
129, 4.26667, 0.969551, 1, 0, 0, 0.717149, 0, 1.31682, 1.41184, 1.05294, 1.66815, 1.02288, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0
130, 4.3, 0.973881, 1, 0, 0, 0.788686, 0, 1.27315, 1.18104, 1.00199, 1.67508, 0.884746, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0
131, 4.33333, 0.97394, 1, 0, 0.50806, 0.783627, 0, 1.21315, 1.18506, 0.921174, 1.4651, 0.91278, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0
132, 4.36667, 0.974551, 1, 0, 0.63939, 0.715269, 0, 1.2138, 1.15949, 0.930786, 1.50588, 0.928912, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0
133, 4.4, 0.985302, 1, 0, 0, 1.14179, 0, 1.3996, 1.5275, 1.28335, 1.79909, 1.14874, 0, 0, 0, 0.702874, 0, 0, 1, 0, 1, 0, 0
134, 4.43333, 0.983555, 1, 0, 0.654002, 1.26762, 0, 1.6582, 1.42751, 1.54179, 2.21138, 1.56391, 0, 0, 0, 1.11495, 0, 0, 1, 0, 1, 0, 0
135, 4.46667, 0.983744, 1, 0, 0.701425, 1.16656, 0, 1.74941, 1.50063, 1.63524, 2.10274, 1.66275, 0, 0, 0, 1.01934, 0, 0, 1, 0, 1, 0, 0
136, 4.5, 0.980993, 1, 0, 0.516774, 1.21832, 0, 1.96597, 1.89388, 1.83554, 2.44752, 1.44311, 0, 0, 0, 2.35923, 0, 0, 1, 0, 0, 0, 0
137, 4.53333, 0.97918, 1, 0, 0.69202, 1.16708, 0, 2.02174, 1.78541, 1.91635, 2.42846, 1.51497, 0, 0, 0, 2.50761, 0, 0, 1, 0, 0, 0, 0
138, 4.56667, 0.978055, 1, 0, 0, 1.18713, 0, 2.15521, 1.36869, 2.02432, 2.59478, 1.37719, 0, 0, 0, 2.60329, 0, 0, 1, 0, 1, 0, 0
139, 4.6, 0.978366, 1, 0, 0, 1.24411, 0, 2.21607, 1.37609, 2.09645, 2.77159, 1.3534, 0, 0, 0, 2.51167, 0, 0, 1, 0, 0, 0, 0
140, 4.63333, 0.978693, 1, 0, 0, 1.31345, 0, 2.25182, 1.15647, 2.2348, 2.91411, 0.881044, 0, 0, 0, 3.28725, 0, 0, 1, 0, 1, 0, 0
141, 4.66667, 0.979408, 1, 0, 0.741057, 1.42376, 0, 2.3033, 1.22998, 2.3132, 2.77023, 1.27654, 0, 0, 0, 2.97897, 0, 0, 1, 0, 0, 0, 0
142, 4.7, 0.978734, 1, 0, 0.572235, 1.2373, 0, 2.3044, 0.840677, 2.28264, 2.98034, 1.38735, 0, 0, 0, 3.50474, 0, 0, 1, 0, 0, 0, 0
143, 4.73333, 0.978888, 1, 0, 0.780744, 1.5941, 0, 2.33764, 1.35006, 2.2775, 2.80171, 1.65746, 0, 0, 0, 3.48358, 0, 0, 1, 0, 0, 0, 0
144, 4.76667, 0.977509, 1, 0, 0.599712, 1.48768, 0, 2.30746, 1.23469, 2.21552, 2.80296, 1.48633, 0, 0, 0, 3.1558, 0, 1, 1, 0, 0, 0, 0
145, 4.8, 0.978137, 1, 0, 0.697995, 1.61124, 0, 2.26569, 1.27486, 2.22125, 2.79947, 1.40413, 0, 0, 0, 3.35115, 0, 1, 1, 0, 0, 0, 1
146, 4.83333, 0.978061, 1, 0, 0.677165, 1.44111, 0, 2.27755, 1.25877, 2.24191, 2.77231, 1.34127, 0, 0, 0, 3.4143, 0, 1, 1, 0, 0, 0, 1
147, 4.86667, 0.977979, 1, 0, 0.838752, 1.16388, 0, 2.31521, 1.15317, 2.29658, 2.82003, 1.3384, 0, 0, 0, 2.96211, 0, 1, 1, 0, 1, 0, 0
148, 4.9, 0.978691, 1, 0, 0.962831, 1.27065, 0, 2.26616, 1.33203, 2.27722, 2.75627, 1.25942, 0, 0, 0, 3.30298, 0, 1, 1, 0, 0, 0, 0
149, 4.93333, 0.979797, 1, 0, 0.760844, 1.49634, 0, 2.32637, 1.15932, 2.28496, 2.92369, 1.25649, 0, 0, 0, 3.48259, 0, 1, 1, 0, 0, 0, 0
150, 4.96667, 0.977559, 1, 0, 1.18268, 1.22217, 0, 2.40826, 1.32568, 2.38597, 2.92137, 1.51796, 0, 0, 0, 3.32954, 0, 1, 1, 0, 0, 0, 0
151, 5, 0.9805, 1, 0, 1.01034, 1.30485, 0, 2.36686, 1.26355, 2.38011, 2.69421, 1.43129, 0, 0, 0, 3.27513, 0, 1, 1, 0, 0, 0, 0
