frame, timestamp, confidence, success, x_0, y_0, z_0, x_1, y_1, z_1, x_h0, y_h0, z_h0, x_h1, y_h1, z_h1
41, 1.33333, 0.847722, 1, 0.169718, 0.27748, -0.945622, -0.010398, 0.331078, -0.943546, 0.200023, 0.561935, -0.802633, 0.0339978, 0.641993, -0.765957
42, 1.36667, 0.852255, 1, 0.168501, 0.277632, -0.945795, 0.0392718, 0.26798, -0.962624, 0.193235, 0.567635, -0.800281, 0.0642885, 0.587951, -0.806338
43, 1.4, 0.851962, 1, 0.175761, 0.291147, -0.940394, 0.00294441, 0.288614, -0.957441, 0.208919, 0.561415, -0.800728, 0.0389059, 0.596879, -0.801387
44, 1.43333, 0.854409, 1, 0.208041, 0.288218, -0.934692, 0.032246, 0.296671, -0.954435, 0.247026, 0.547653, -0.799409, 0.0762112, 0.59441, -0.800543
45, 1.46667, 0.839936, 1, 0.223772, 0.326927, -0.918175, 0.0075823, 0.344482, -0.938762, 0.274317, 0.580819, -0.76642, 0.0651744, 0.641843, -0.764061
46, 1.5, 0.838303, 1, 0.178724, 0.337241, -0.924298, 0.0417803, 0.316539, -0.947659, 0.245173, 0.5765, -0.779447, 0.106941, 0.589336, -0.800779
47, 1.53333, 0.86321, 1, 0.139293, 0.314912, -0.938844, 0.0322437, 0.304024, -0.952119, 0.206469, 0.545621, -0.8122, 0.0993792, 0.557615, -0.824129
48, 1.56667, 0.832217, 1, 0.283076, 0.273735, -0.919205, -0.0330741, 0.267877, -0.962885, 0.359705, 0.444456, -0.820409, 0.0487281, 0.502289, -0.863326
49, 1.6, 0.821635, 1, 0.280525, 0.239552, -0.929473, -0.0499473, 0.250721, -0.96677, 0.373053, 0.398446, -0.837897, 0.05115, 0.471137, -0.880575
50, 1.63333, 0.834808, 1, 0.256637, 0.243479, -0.935337, -0.0511004, 0.239263, -0.969609, 0.370439, 0.394379, -0.840976, 0.0693322, 0.444521, -0.893081
51, 1.66667, 0.833577, 1, 0.245513, 0.234412, -0.940624, -0.0421466, 0.234867, -0.971113, 0.366578, 0.36148, -0.857294, 0.086037, 0.41091, -0.907607
52, 1.7, 0.83411, 1, 0.241544, 0.237977, -0.940757, -0.0434593, 0.236478, -0.970665, 0.360859, 0.379675, -0.851838, 0.0824205, 0.426766, -0.900599
53, 1.73333, 0.831965, 1, 0.25095, 0.251836, -0.934667, -0.0710188, 0.242684, -0.967502, 0.373821, 0.395032, -0.839171, 0.0582064, 0.438414, -0.896887
54, 1.76667, 0.83084, 1, 0.249872, 0.24657, -0.936359, -0.0656103, 0.227539, -0.971556, 0.38855, 0.375556, -0.841419, 0.0796117, 0.407717, -0.909631
55, 1.8, 0.826507, 1, 0.265525, 0.255795, -0.929551, -0.0846564, 0.233497, -0.968665, 0.426291, 0.385703, -0.818236, 0.0854171, 0.41884, -0.904034
56, 1.83333, 0.834486, 1, 0.283033, 0.250193, -0.925903, -0.0566804, 0.23721, -0.969804, 0.445174, 0.38644, -0.807765, 0.116635, 0.42533, -0.897492
57, 1.86667, 0.981213, 1, 0.192671, 0.212656, -0.957943, -0.07027, 0.248254, -0.966143, 0.166654, 0.453884, -0.875337, -0.0925405, 0.50802, -0.85636
58, 1.9, 0.980002, 1, 0.176512, 0.212286, -0.961134, -0.0644452, 0.236466, -0.9695, 0.159272, 0.445567, -0.880967, -0.0791036, 0.487532, -0.869514
59, 1.93333, 0.981481, 1, 0.167694, 0.21304, -0.962545, -0.0754655, 0.238051, -0.968316, 0.1649, 0.439869, -0.882793, -0.0757635, 0.48193, -0.872928
60, 1.96667, 0.979796, 1, 0.170436, 0.238958, -0.955955, -0.0743109, 0.243416, -0.967071, 0.181542, 0.457753, -0.870348, -0.0623166, 0.481467, -0.874246
61, 2, 0.982251, 1, 0.150487, 0.228512, -0.96184, -0.0782849, 0.250088, -0.965053, 0.168303, 0.449584, -0.877239, -0.0585096, 0.486187, -0.871894
62, 2.03333, 0.980266, 1, 0.157324, 0.243982, -0.956934, -0.0928108, 0.238284, -0.966751, 0.186085, 0.455344, -0.870652, -0.0637485, 0.46823, -0.881304
63, 2.06667, 0.980133, 1, 0.162306, 0.224553, -0.96085, -0.0954562, 0.243403, -0.965217, 0.193815, 0.433395, -0.880116, -0.0622903, 0.468385, -0.881326
64, 2.1, 0.98018, 1, 0.168197, 0.224557, -0.959835, -0.0966198, 0.243303, -0.965126, 0.199577, 0.433796, -0.878629, -0.0635641, 0.469285, -0.880756
65, 2.13333, 0.978685, 1, 0.157008, 0.23794, -0.958506, -0.0964003, 0.234759, -0.967262, 0.19161, 0.436204, -0.879211, -0.0613087, 0.450455, -0.890692
66, 2.16667, 0.977109, 1, 0.165527, 0.231044, -0.958759, -0.104024, 0.239904, -0.965207, 0.199748, 0.428553, -0.88116, -0.0686922, 0.454421, -0.888134
67, 2.2, 0.977508, 1, 0.143456, 0.228463, -0.962925, -0.0869253, 0.233305, -0.968511, 0.181605, 0.428748, -0.884983, -0.0479679, 0.447854, -0.892819
68, 2.23333, 0.978062, 1, 0.15219, 0.220432, -0.963456, -0.0839884, 0.249142, -0.964818, 0.193468, 0.418572, -0.887337, -0.040811, 0.46004, -0.88696
69, 2.26667, 0.97933, 1, 0.142095, 0.232061, -0.962266, -0.111391, 0.243232, -0.963551, 0.187781, 0.428533, -0.883798, -0.0647603, 0.452466, -0.889427
70, 2.3, 0.934291, 1, 0.31064, 0.232107, -0.921753, -0.166562, 0.276704, -0.94641, 0.370461, 0.398683, -0.838934, -0.102836, 0.46799, -0.87773
71, 2.33333, 0.978692, 1, 0.143606, 0.231775, -0.962111, -0.122698, 0.241015, -0.962734, 0.200972, 0.410152, -0.889599, -0.064413, 0.43192, -0.899609
72, 2.36667, 0.977827, 1, 0.150211, 0.242372, -0.958484, -0.097097, 0.244578, -0.964756, 0.198493, 0.406773, -0.891704, -0.0480942, 0.420956, -0.905805
73, 2.4, 0.980348, 1, 0.125849, 0.233427, -0.964196, -0.102223, 0.22074, -0.969961, 0.162459, 0.347617, -0.923455, -0.0655372, 0.341896, -0.93745
74, 2.43333, 0.978386, 1, 0.102481, 0.235186, -0.966533, -0.0864594, 0.225007, -0.970514, 0.132706, 0.325568, -0.936159, -0.0561285, 0.31815, -0.946377
75, 2.46667, 0.9776, 1, 0.114322, 0.232082, -0.965955, -0.0953429, 0.220534, -0.970708, 0.14299, 0.290204, -0.946222, -0.0663473, 0.278035, -0.958277
76, 2.5, 0.97781, 1, 0.114216, 0.230965, -0.966235, -0.089488, 0.217638, -0.971919, 0.144059, 0.293722, -0.944973, -0.0592454, 0.279707, -0.958256
77, 2.53333, 0.980324, 1, 0.143017, 0.241195, -0.959881, -0.103712, 0.219065, -0.970183, 0.169471, 0.266157, -0.948915, -0.0762148, 0.238893, -0.96805
78, 2.56667, 0.978403, 1, 0.123224, 0.228295, -0.965762, -0.09396, 0.219151, -0.971156, 0.150698, 0.214464, -0.965036, -0.0656791, 0.197394, -0.978122
79, 2.6, 0.977408, 1, 0.0999212, 0.259053, -0.960681, -0.112776, 0.215115, -0.970055, 0.134965, 0.222429, -0.965562, -0.0750935, 0.169145, -0.982726
80, 2.63333, 0.895749, 1, 0.00767612, 0.204916, -0.978749, -0.10389, 0.245416, -0.963835, 0.0822537, 0.1698, -0.98204, -0.0312535, 0.207316, -0.977775
81, 2.66667, 0.975809, 1, 0.118265, 0.258604, -0.958716, -0.148044, 0.241104, -0.959141, 0.15757, 0.213531, -0.964145, -0.107656, 0.186538, -0.976531
82, 2.7, 0.97503, 1, 0.159137, 0.349547, -0.923305, -0.193614, 0.294617, -0.935796, 0.200653, 0.297451, -0.933414, -0.149211, 0.230995, -0.961445
83, 2.73333, 0.977336, 1, 0.219551, 0.333115, -0.916969, -0.130651, 0.317374, -0.939257, 0.262634, 0.280861, -0.923115, -0.0853476, 0.254702, -0.963246
84, 2.76667, 0.977149, 1, 0.191623, 0.350745, -0.916656, -0.130221, 0.307946, -0.94245, 0.239313, 0.303728, -0.922214, -0.0798343, 0.25388, -0.963935
85, 2.8, 0.976298, 1, 0.169963, 0.366496, -0.914764, -0.190058, 0.310957, -0.931227, 0.219984, 0.322428, -0.920678, -0.137975, 0.262026, -0.955147
86, 2.83333, 0.977127, 1, 0.123536, 0.315027, -0.941008, -0.181142, 0.272634, -0.944912, 0.175044, 0.273067, -0.945936, -0.128704, 0.228206, -0.965069
87, 2.86667, 0.97589, 1, 0.120759, 0.301721, -0.945717, -0.190426, 0.268714, -0.944209, 0.1739, 0.261633, -0.949372, -0.136802, 0.227371, -0.964151
88, 2.9, 0.979458, 1, 0.0821023, 0.276657, -0.957455, -0.174536, 0.261957, -0.949166, 0.136566, 0.240252, -0.961056, -0.120136, 0.22546, -0.966817
89, 2.93333, 0.977862, 1, 0.0939128, 0.277989, -0.955982, -0.130967, 0.252569, -0.958674, 0.149215, 0.243807, -0.958276, -0.0752611, 0.218857, -0.97285
90, 2.96667, 0.979598, 1, 0.0903382, 0.275488, -0.95705, -0.121843, 0.254163, -0.959456, 0.144479, 0.243448, -0.959093, -0.0674188, 0.22336, -0.972402
91, 3, 0.976663, 1, 0.0986721, 0.274577, -0.956489, -0.133794, 0.26247, -0.955619, 0.160747, 0.245422, -0.955996, -0.0714261, 0.23515, -0.969331
92, 3.03333, 0.976256, 1, 0.105982, 0.26974, -0.957083, -0.13038, 0.254333, -0.958288, 0.172942, 0.240012, -0.955241, -0.0629614, 0.226715, -0.971924
93, 3.06667, 0.977402, 1, 0.101226, 0.263156, -0.959428, -0.115706, 0.259459, -0.958798, 0.17435, 0.240074, -0.954969, -0.0420743, 0.23859, -0.970208
94, 3.1, 0.978423, 1, 0.111362, 0.265109, -0.957766, -0.146211, 0.271796, -0.951183, 0.191937, 0.244847, -0.950374, -0.0652173, 0.254523, -0.964865
95, 3.13333, 0.977447, 1, 0.127325, 0.26754, -0.955097, -0.142606, 0.253556, -0.956751, 0.209202, 0.251852, -0.944884, -0.0598029, 0.240608, -0.968778
96, 3.16667, 0.9775, 1, 0.121472, 0.265727, -0.956365, -0.127695, 0.261412, -0.956743, 0.206197, 0.261855, -0.942823, -0.0420447, 0.260163, -0.964649
97, 3.2, 0.97768, 1, 0.105493, 0.269762, -0.957131, -0.117929, 0.263789, -0.957344, 0.195585, 0.271801, -0.942269, -0.0269399, 0.26854, -0.962892
98, 3.23333, 0.956969, 1, 0.10973, 0.27328, -0.955655, -0.130507, 0.263134, -0.955891, 0.181754, 0.295624, -0.937855, -0.0580387, 0.290863, -0.955003
99, 3.26667, 0.34571, 0, 0, 0, -1, 0, 0, -1, 0, 0, -1, 0, 0, -1
100, 3.3, 0.668126, 0, 0, 0, -1, 0, 0, -1, 0, 0, -1, 0, 0, -1
101, 3.33333, 0.971231, 1, 0.14784, 0.245684, -0.95801, -0.0687691, 0.262746, -0.962411, 0.222457, 0.298586, -0.928095, 0.00825587, 0.332037, -0.94323
102, 3.36667, 0.974484, 1, 0.130096, 0.273698, -0.952977, -0.0993949, 0.274073, -0.956559, 0.20866, 0.340257, -0.916889, -0.0196593, 0.35594, -0.934302
103, 3.4, 0.97576, 1, 0.128323, 0.24577, -0.960797, -0.0873977, 0.26855, -0.959293, 0.218655, 0.309031, -0.925575, 0.00540358, 0.346822, -0.937916
104, 3.43333, 0.977462, 1, 0.136246, 0.2479, -0.959157, -0.0642711, 0.263264, -0.962581, 0.226433, 0.295734, -0.928046, 0.0283348, 0.326216, -0.944871
105, 3.46667, 0.899849, 1, 0.266003, 0.277636, -0.923126, -0.114476, 0.293263, -0.949153, 0.353012, 0.354012, -0.866059, -0.0227435, 0.39691, -0.917576
106, 3.5, 0.93597, 1, 0.046702, 0.252171, -0.966555, -0.109455, 0.258524, -0.959784, 0.166511, 0.351771, -0.921157, 0.0110198, 0.366149, -0.930491
107, 3.53333, 0.957753, 1, 0.234397, 0.229675, -0.94462, -0.113896, 0.266339, -0.957127, 0.336774, 0.341165, -0.877604, -0.00715658, 0.39412, -0.919031
108, 3.56667, 0.964748, 1, 0.116353, 0.258111, -0.959083, -0.093074, 0.271786, -0.957846, 0.202787, 0.349372, -0.914777, -0.00547721, 0.371454, -0.928435
109, 3.6, 0.974268, 1, 0.128685, 0.249514, -0.959783, -0.149927, 0.275139, -0.949642, 0.221791, 0.324944, -0.919359, -0.0561488, 0.355781, -0.932881
110, 3.63333, 0.973935, 1, 0.0913882, 0.257295, -0.962002, -0.124942, 0.280445, -0.951704, 0.20088, 0.3369, -0.919862, -0.0153173, 0.359931, -0.932853
111, 3.66667, 0.972229, 1, 0.114665, 0.261803, -0.958286, -0.139924, 0.275006, -0.951206, 0.236838, 0.339497, -0.910302, -0.0165942, 0.346289, -0.937981
112, 3.7, 0.969503, 1, 0.11921, 0.262073, -0.957657, -0.145626, 0.257133, -0.955341, 0.247666, 0.343661, -0.905847, -0.0136121, 0.325448, -0.945462
113, 3.73333, 0.966398, 1, 0.0915681, 0.264608, -0.959999, -0.213109, 0.26031, -0.941713, 0.219711, 0.341739, -0.913751, -0.0823915, 0.312518, -0.946332
114, 3.76667, 0.964917, 1, 0.0474024, 0.259958, -0.964456, -0.219751, 0.262192, -0.939662, 0.174148, 0.341957, -0.923438, -0.0921056, 0.316133, -0.944233
115, 3.8, 0.96013, 1, 0.0273541, 0.263917, -0.964158, -0.231037, 0.249333, -0.940455, 0.156552, 0.350958, -0.923212, -0.0981736, 0.305337, -0.94717
116, 3.83333, 0.983909, 1, 0.0402607, 0.278737, -0.959523, -0.212486, 0.241668, -0.946808, 0.178876, 0.364992, -0.913665, -0.0647694, 0.29757, -0.9525
117, 3.86667, 0.980759, 1, 0.0478256, 0.265592, -0.962898, -0.183493, 0.246894, -0.951511, 0.184045, 0.35044, -0.918324, -0.041367, 0.304868, -0.951496
118, 3.9, 0.939696, 1, 0.0322744, 0.260658, -0.964892, -0.184795, 0.243098, -0.952237, 0.164535, 0.345404, -0.923918, -0.0477203, 0.303392, -0.95167
119, 3.93333, 0.979165, 1, 0.0229591, 0.269156, -0.962823, -0.181338, 0.241649, -0.953269, 0.175359, 0.377602, -0.909212, -0.0212635, 0.32622, -0.945055
120, 3.96667, 0.979135, 1, 0.0843959, 0.262715, -0.961175, -0.173646, 0.240006, -0.955115, 0.220466, 0.359876, -0.906578, -0.0299147, 0.309602, -0.950396
121, 4, 0.941865, 1, 0.0385082, 0.273728, -0.961036, -0.18225, 0.238839, -0.953803, 0.164222, 0.368221, -0.91512, -0.0489575, 0.310084, -0.949448
122, 4.03333, 0.949041, 1, 0.0540012, 0.265231, -0.962672, -0.239376, 0.236114, -0.94178, 0.179904, 0.371658, -0.910772, -0.106791, 0.308599, -0.945178
123, 4.06667, 0.962261, 1, 0.0745078, 0.263103, -0.961886, -0.230559, 0.227538, -0.946081, 0.19535, 0.372236, -0.907347, -0.10147, 0.302596, -0.947702
124, 4.1, 0.968679, 1, 0.0730069, 0.260591, -0.962685, -0.219948, 0.230189, -0.947964, 0.187168, 0.363295, -0.91268, -0.0997398, 0.304542, -0.947262
125, 4.13333, 0.973554, 1, 0.131338, 0.265684, -0.955072, -0.163797, 0.24231, -0.956272, 0.230729, 0.369533, -0.900116, -0.0587292, 0.325279, -0.943793
126, 4.16667, 0.977799, 1, 0.163071, 0.261968, -0.9512, -0.18067, 0.243705, -0.952873, 0.255043, 0.350483, -0.901174, -0.0846745, 0.316219, -0.9449
127, 4.2, 0.973983, 1, 0.178498, 0.251548, -0.951242, -0.138512, 0.249066, -0.958531, 0.282342, 0.322959, -0.903316, -0.0313901, 0.314667, -0.948683
128, 4.23333, 0.971899, 1, 0.139529, 0.250946, -0.957892, -0.162755, 0.245779, -0.955564, 0.244453, 0.3047, -0.920544, -0.056231, 0.301144, -0.951919
129, 4.26667, 0.969551, 1, 0.155241, 0.257174, -0.953814, -0.128954, 0.250988, -0.959362, 0.256348, 0.30101, -0.91852, -0.0258694, 0.301887, -0.952993
130, 4.3, 0.973881, 1, 0.154582, 0.233233, -0.960055, -0.10975, 0.259242, -0.959556, 0.253704, 0.267104, -0.929672, -0.00829189, 0.304299, -0.95254
131, 4.33333, 0.97394, 1, 0.167626, 0.229342, -0.958803, -0.0822826, 0.266739, -0.96025, 0.265892, 0.251295, -0.930673, 0.019446, 0.302513, -0.952947
132, 4.36667, 0.974551, 1, 0.169189, 0.233218, -0.957593, -0.105366, 0.264043, -0.958738, 0.26025, 0.246291, -0.933601, -0.01094, 0.294262, -0.955662
133, 4.4, 0.985302, 1, 0.103642, 0.230145, -0.967622, -0.150129, 0.254587, -0.955326, 0.170965, 0.203763, -0.963977, -0.0813922, 0.241918, -0.966877
134, 4.43333, 0.983555, 1, 0.146971, 0.228206, -0.962456, -0.14742, 0.249604, -0.957061, 0.210693, 0.178834, -0.961055, -0.0821763, 0.213876, -0.973398
135, 4.46667, 0.983744, 1, 0.136663, 0.221743, -0.965481, -0.151871, 0.245351, -0.957465, 0.198652, 0.159416, -0.967018, -0.0887461, 0.193693, -0.97704
136, 4.5, 0.980993, 1, 0.136859, 0.214741, -0.967035, -0.143972, 0.244976, -0.95878, 0.20138, 0.191817, -0.960548, -0.0782805, 0.231236, -0.969743
137, 4.53333, 0.97918, 1, 0.135124, 0.217378, -0.966689, -0.120056, 0.241233, -0.963013, 0.205071, 0.193015, -0.959527, -0.0488312, 0.225431, -0.973035
138, 4.56667, 0.978055, 1, 0.115607, 0.226709, -0.967077, -0.113746, 0.24526, -0.962761, 0.191516, 0.196035, -0.961713, -0.0366459, 0.223543, -0.974005
139, 4.6, 0.978366, 1, 0.111229, 0.218965, -0.969372, -0.0986274, 0.24547, -0.964374, 0.188552, 0.185092, -0.964463, -0.0195944, 0.221597, -0.974941
140, 4.63333, 0.978693, 1, 0.135771, 0.219014, -0.966229, -0.0982668, 0.244764, -0.96459, 0.214814, 0.183663, -0.95923, -0.0168346, 0.222893, -0.974698
141, 4.66667, 0.979408, 1, 0.140369, 0.216472, -0.966145, -0.0974707, 0.245635, -0.96445, 0.219323, 0.181821, -0.958561, -0.0156333, 0.226323, -0.973927
142, 4.7, 0.978734, 1, 0.149583, 0.217457, -0.96454, -0.107945, 0.247581, -0.962835, 0.22571, 0.192871, -0.954912, -0.0285698, 0.241289, -0.970033
143, 4.73333, 0.978888, 1, 0.157896, 0.216511, -0.963427, -0.108007, 0.243041, -0.963984, 0.230402, 0.193667, -0.953629, -0.0323264, 0.239525, -0.970352
144, 4.76667, 0.977509, 1, 0.166023, 0.207316, -0.964083, -0.114456, 0.247451, -0.962116, 0.236207, 0.181774, -0.954549, -0.0401676, 0.242451, -0.969332
145, 4.8, 0.978137, 1, 0.151788, 0.213454, -0.96509, -0.0987021, 0.250859, -0.962979, 0.217637, 0.188779, -0.9576, -0.0290684, 0.244933, -0.969104
146, 4.83333, 0.978061, 1, 0.1463, 0.215182, -0.965553, -0.104824, 0.253324, -0.961685, 0.213036, 0.192959, -0.957801, -0.0343174, 0.249991, -0.96764
147, 4.86667, 0.977979, 1, 0.166169, 0.223317, -0.960478, -0.0989064, 0.250018, -0.963176, 0.225119, 0.198057, -0.953989, -0.0367512, 0.244828, -0.96887
148, 4.9, 0.978691, 1, 0.176492, 0.215471, -0.960428, -0.0969301, 0.249543, -0.9635, 0.230123, 0.187701, -0.954888, -0.0392633, 0.243936, -0.968996
149, 4.93333, 0.979797, 1, 0.130459, 0.217796, -0.967236, -0.115108, 0.247082, -0.962133, 0.176115, 0.193775, -0.965109, -0.0660736, 0.244028, -0.967515
150, 4.96667, 0.977559, 1, 0.172538, 0.215507, -0.961139, -0.0552682, 0.249359, -0.966833, 0.206712, 0.199302, -0.957888, -0.0167412, 0.254634, -0.966892
151, 5, 0.9805, 1, 0.14901, 0.221731, -0.963655, -0.0809356, 0.253559, -0.963928, 0.181184, 0.214131, -0.959854, -0.0445477, 0.268234, -0.962323
152, 5.03333, 0.980849, 1, 0.174291, 0.220297, -0.959735, -0.0696144, 0.252872, -0.964992, 0.204696, 0.219838, -0.953819, -0.0346912, 0.27667, -0.960339
153, 5.06667, 0.980797, 1, 0.197192, 0.216961, -0.956056, -0.104681, 0.255105, -0.96123, 0.233189, 0.226155, -0.945768, -0.0628376, 0.296333, -0.953015
154, 5.1, 0.980654, 1, 0.185978, 0.222087, -0.957126, -0.0922166, 0.261275, -0.960849, 0.22496, 0.23884, -0.944642, -0.0472418, 0.308249, -0.950132
155, 5.13333, 0.978454, 1, 0.161687, 0.221091, -0.961757, -0.0928052, 0.25955, -0.96126, 0.201252, 0.249562, -0.947215, -0.0474987, 0.315657, -0.947684
156, 5.16667, 0.98117, 1, 0.196112, 0.220572, -0.955452, -0.0914716, 0.256192, -0.962288, 0.234804, 0.250331, -0.939256, -0.0467865, 0.318677, -0.946708
157, 5.2, 0.979515, 1, 0.195203, 0.208964, -0.958243, -0.0864426, 0.254495, -0.963203, 0.240203, 0.241622, -0.940171, -0.0341518, 0.319766, -0.946881
158, 5.23333, 0.979407, 1, 0.194369, 0.208467, -0.958521, -0.0885286, 0.253176, -0.963361, 0.238694, 0.240993, -0.940717, -0.0369519, 0.318656, -0.94715
159, 5.26667, 0.981227, 1, 0.21604, 0.209937, -0.953548, -0.0647321, 0.256063, -0.96449, 0.260527, 0.245058, -0.933848, -0.0124121, 0.325361, -0.945508
160, 5.3, 0.980922, 1, 0.191672, 0.207479, -0.959278, -0.0556273, 0.257226, -0.964749, 0.238732, 0.243862, -0.939967, -0.00044257, 0.323987, -0.946061
161, 5.33333, 0.979633, 1, 0.191983, 0.207119, -0.959294, -0.074446, 0.258847, -0.963045, 0.237639, 0.235332, -0.942415, -0.0200986, 0.320323, -0.947095
162, 5.36667, 0.976391, 1, 0.220387, 0.212693, -0.951941, -0.0733346, 0.254238, -0.964357, 0.266178, 0.226371, -0.936966, -0.0194879, 0.305905, -0.951863
163, 5.4, 0.980268, 1, 0.224624, 0.193395, -0.955061, -0.087475, 0.249311, -0.964465, 0.26128, 0.19912, -0.944502, -0.0406546, 0.295864, -0.954365
164, 5.43333, 0.974628, 1, 0.188718, 0.200587, -0.961327, -0.0819468, 0.245921, -0.96582, 0.228016, 0.204254, -0.951992, -0.0340147, 0.285753, -0.9577
165, 5.46667, 0.977731, 1, 0.19078, 0.207277, -0.959499, -0.0726414, 0.244707, -0.966872, 0.226575, 0.20457, -0.952268, -0.0293436, 0.277278, -0.960342
