frame, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU25_r, AU26_r, AU04_c, AU12_c, AU15_c, AU23_c, AU28_c, AU45_c
77, 2.53333, 0.946434, 1, 3.45986, 0, 0, 0.879702, 0, 0.530419, 0, 0, 0, 0.813523, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0
78, 2.56667, 0.955733, 1, 3.37558, 0, 0, 1.05526, 0, 0, 0, 0, 0, 1.2138, 0.595018, 0, 0, 0, 0, 0, 0, 1, 0, 1
79, 2.6, 0.963662, 1, 4.41727, 1.39734, 0, 0.536474, 0, 0, 0, 0, 0, 0.643506, 0.760752, 0, 0, 0, 0, 0, 0, 1, 1, 0
80, 2.63333, 0.955566, 1, 4.41818, 0.920806, 0, 0.86972, 0, 0, 0, 0, 0, 0.710419, 0.914712, 0, 0, 0, 0, 0, 0, 1, 1, 0
81, 2.66667, 0.95804, 1, 4.11577, 0, 0, 0.675463, 0, 0, 0, 0, 0, 0, 0.820513, 0, 0, 0, 0, 0, 0, 1, 1, 0
82, 2.7, 0.954909, 1, 4.37483, 0.513314, 0, 0, 0, 0.880558, 0, 0, 0, 0.588985, 0.845358, 0, 0, 0, 0, 0, 0, 1, 1, 1
83, 2.73333, 0.937526, 1, 4.82112, 0, 0, 0, 0, 1.14219, 0, 0, 0, 0.680875, 0.824607, 0.616181, 0, 0, 0, 0, 0, 1, 1, 0
84, 2.76667, 0.931287, 1, 4.75409, 0, 0, 0, 0, 2.04808, 0, 0, 0, 0, 0.81092, 0.7034, 0, 0, 0, 0, 1, 1, 1, 0
85, 2.8, 0.967302, 1, 4.8645, 0, 0, 0.565042, 0, 1.07267, 0, 0, 0, 0, 0.778565, 0, 0, 0, 0, 0, 0, 1, 1, 0
86, 2.83333, 0.959036, 1, 4.14852, 0, 0, 0, 0, 0.594108, 0, 0, 0, 0, 1.08981, 0, 0, 0, 1, 0, 1, 1, 1, 0
87, 2.86667, 0.956266, 1, 3.70667, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.3107, 0, 0, 0, 1, 0, 1, 1, 1, 0
88, 2.9, 0.937197, 1, 3.44941, 0, 0, 1.27595, 0, 0, 0, 0, 0, 0, 1.52817, 1.66732, 0, 0, 1, 0, 1, 1, 1, 0
89, 2.93333, 0.933985, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -100, -100, -100, -100, -100, -100
90, 2.96667, 0.937629, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -100, -100, -100, -100, -100, -100
91, 3, 0.85351, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -100, -100, -100, -100, -100, -100
92, 3.03333, 0.83813, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -100, -100, -100, -100, -100, -100
93, 3.06667, 0.647615, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -100, -100, -100, -100, -100, -100
94, 3.1, 0.538205, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -100, -100, -100, -100, -100, -100
95, 3.13333, 0.407202, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -100, -100, -100, -100, -100, -100
96, 3.16667, 0.301788, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -100, -100, -100, -100, -100, -100
97, 3.2, 0.261794, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -100, -100, -100, -100, -100, -100
98, 3.23333, 0.448237, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -100, -100, -100, -100, -100, -100
99, 3.26667, 0.494955, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -100, -100, -100, -100, -100, -100
100, 3.3, 0.496092, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -100, -100, -100, -100, -100, -100
101, 3.33333, 0.586968, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -100, -100, -100, -100, -100, -100
102, 3.36667, 0.659958, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -100, -100, -100, -100, -100, -100
103, 3.4, 0.675545, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -100, -100, -100, -100, -100, -100
104, 3.43333, 0.638182, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -100, -100, -100, -100, -100, -100
105, 3.46667, 0.686516, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -100, -100, -100, -100, -100, -100
106, 3.5, 0.67576, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -100, -100, -100, -100, -100, -100
107, 3.53333, 0.581594, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -100, -100, -100, -100, -100, -100
108, 3.56667, 0.550835, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -100, -100, -100, -100, -100, -100
109, 3.6, 0.184988, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -100, -100, -100, -100, -100, -100
110, 3.63333, 0.557343, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -100, -100, -100, -100, -100, -100
111, 3.66667, 0.511793, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -100, -100, -100, -100, -100, -100
112, 3.7, 0.505607, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -100, -100, -100, -100, -100, -100
113, 3.73333, 0.534805, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -100, -100, -100, -100, -100, -100
114, 3.76667, 0.532815, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -100, -100, -100, -100, -100, -100
115, 3.8, 0.533167, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -100, -100, -100, -100, -100, -100
116, 3.83333, 0.515663, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -100, -100, -100, -100, -100, -100
117, 3.86667, 0.511569, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -100, -100, -100, -100, -100, -100
118, 3.9, 0.511561, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -100, -100, -100, -100, -100, -100
119, 3.93333, 0.489382, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -100, -100, -100, -100, -100, -100
120, 3.96667, 0.518287, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -100, -100, -100, -100, -100, -100
121, 4, 0.496743, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -100, -100, -100, -100, -100, -100
122, 4.03333, 0.521485, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -100, -100, -100, -100, -100, -100
123, 4.06667, 0.497754, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -100, -100, -100, -100, -100, -100
124, 4.1, 0.496014, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -100, -100, -100, -100, -100, -100
125, 4.13333, 0.491975, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -100, -100, -100, -100, -100, -100
126, 4.16667, 0.502264, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -100, -100, -100, -100, -100, -100
127, 4.2, 0.5532, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -100, -100, -100, -100, -100, -100
128, 4.23333, 0.525745, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -100, -100, -100, -100, -100, -100
129, 4.26667, 0.517605, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -100, -100, -100, -100, -100, -100
130, 4.3, 0.497792, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -100, -100, -100, -100, -100, -100
131, 4.33333, 0.462856, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -100, -100, -100, -100, -100, -100
132, 4.36667, 0.462512, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -100, -100, -100, -100, -100, -100
133, 4.4, 0.491197, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -100, -100, -100, -100, -100, -100
134, 4.43333, 0.455838, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -100, -100, -100, -100, -100, -100
135, 4.46667, 0.458791, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -100, -100, -100, -100, -100, -100
136, 4.5, 0.453872, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -100, -100, -100, -100, -100, -100
137, 4.53333, 0.380499, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -100, -100, -100, -100, -100, -100
138, 4.56667, 0.377973, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -100, -100, -100, -100, -100, -100
139, 4.6, 0.339753, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -100, -100, -100, -100, -100, -100
140, 4.63333, 0.385798, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -100, -100, -100, -100, -100, -100
141, 4.66667, 0.39168, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -100, -100, -100, -100, -100, -100
142, 4.7, 0.402099, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -100, -100, -100, -100, -100, -100
143, 4.73333, 0.599503, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -100, -100, -100, -100, -100, -100
144, 4.76667, 0.455453, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -100, -100, -100, -100, -100, -100
145, 4.8, 0.488843, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -100, -100, -100, -100, -100, -100
146, 4.83333, 0.512961, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -100, -100, -100, -100, -100, -100
147, 4.86667, 0.446289, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -100, -100, -100, -100, -100, -100
148, 4.9, 0.604489, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -100, -100, -100, -100, -100, -100
149, 4.93333, 0.8616, 1, 3.44275, 0, 0, 0.524557, 0, 0, 0, 0, 0, 0, 1.05907, 0, 0, 0, 1, 0, 0, 1, 0, 0
150, 4.96667, 0.601333, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -100, -100, -100, -100, -100, -100
151, 5, 0.834129, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -100, -100, -100, -100, -100, -100
152, 5.03333, 0.866444, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -100, -100, -100, -100, -100, -100
153, 5.06667, 0.835001, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -100, -100, -100, -100, -100, -100
154, 5.1, 0.869877, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -100, -100, -100, -100, -100, -100
155, 5.13333, 0.860098, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -100, -100, -100, -100, -100, -100
156, 5.16667, 0.901952, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -100, -100, -100, -100, -100, -100
157, 5.2, 0.879347, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -100, -100, -100, -100, -100, -100
158, 5.23333, 0.85778, 1, 3.6969, 0, 0, 1.40209, 0, 0, 0, 0, 0, 0.880601, 1.00398, 0.715338, 0, 0, 1, 0, 0, 1, 0, 0
159, 5.26667, 0.81256, 1, 3.24003, 0, 0, 1.33243, 0, 0, 0, 0, 0, 1.04568, 1.15678, 0.578826, 0, 0, 1, 0, 0, 1, 0, 0
160, 5.3, 0.844116, 1, 3.19333, 0, 0, 1.55827, 0, 0, 0, 0, 0, 0.990194, 1.29836, 0, 0, 0, 0, 0, 0, 1, 0, 0
161, 5.33333, 0.878325, 1, 2.24803, 0, 0, 1.29444, 0, 0, 0, 0, 0, 0.604451, 1.19195, 0, 0, 0, 1, 0, 1, 1, 1, 1
162, 5.36667, 0.444398, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -100, -100, -100, -100, -100, -100
163, 5.4, 0.551377, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -100, -100, -100, -100, -100, -100
164, 5.43333, 0.478434, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -100, -100, -100, -100, -100, -100
165, 5.46667, 0.48482, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -100, -100, -100, -100, -100, -100
166, 5.5, 0.459725, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -100, -100, -100, -100, -100, -100
167, 5.53333, 0.444689, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -100, -100, -100, -100, -100, -100
168, 5.56667, 0.415494, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -100, -100, -100, -100, -100, -100
169, 5.6, 0.488724, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -100, -100, -100, -100, -100, -100
170, 5.63333, 0.482882, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -100, -100, -100, -100, -100, -100
171, 5.66667, 0.554367, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -100, -100, -100, -100, -100, -100
172, 5.7, 0.518516, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -100, -100, -100, -100, -100, -100
173, 5.73333, 0.595725, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -100, -100, -100, -100, -100, -100
174, 5.76667, 0.617397, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -100, -100, -100, -100, -100, -100
175, 5.8, 0.639618, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -100, -100, -100, -100, -100, -100
176, 5.83333, 0.619203, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -100, -100, -100, -100, -100, -100
177, 5.86667, 0.594151, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -100, -100, -100, -100, -100, -100
178, 5.9, 0.575679, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -100, -100, -100, -100, -100, -100
