frame, timestamp, confidence, success, Tx, Ty, Tz, Rx, Ry, Rz
33, 1.06667, 0, 0, -1.60933e+007, -1.207e+007, 2.51457e+007, -1.11789, 0.858549, 0.374498
34, 1.1, 0, 0, -1.60933e+007, -1.207e+007, 2.51457e+007, -1.11789, 0.858549, 0.374498
35, 1.13333, 0, 0, -1.60933e+007, -1.207e+007, 2.51457e+007, -1.11789, 0.858549, 0.374498
36, 1.16667, 0, 0, -1.60933e+007, -1.207e+007, 2.51457e+007, -1.11789, 0.858549, 0.374498
37, 1.2, 0, 0, -1.60933e+007, -1.207e+007, 2.51457e+007, -1.11789, 0.858549, 0.374498
38, 1.23333, 0, 0, -1.60933e+007, -1.207e+007, 2.51457e+007, -1.11789, 0.858549, 0.374498
39, 1.26667, 0, 0, -1.60933e+007, -1.207e+007, 2.51457e+007, -1.11789, 0.858549, 0.374498
40, 1.3, 0, 0, -1.60933e+007, -1.207e+007, 2.51457e+007, -1.11789, 0.858549, 0.374498
41, 1.33333, 0, 0, -1.60933e+007, -1.207e+007, 2.51457e+007, -1.11789, 0.858549, 0.374498
42, 1.36667, 0, 0, -1.60933e+007, -1.207e+007, 2.51457e+007, -1.11789, 0.858549, 0.374498
43, 1.4, 0, 0, -1.60933e+007, -1.207e+007, 2.51457e+007, -1.11789, 0.858549, 0.374498
44, 1.43333, 0, 0, -1.60933e+007, -1.207e+007, 2.51457e+007, -1.11789, 0.858549, 0.374498
45, 1.46667, 0, 0, -1.60933e+007, -1.207e+007, 2.51457e+007, -1.11789, 0.858549, 0.374498
46, 1.5, 0, 0, -1.60933e+007, -1.207e+007, 2.51457e+007, -1.11789, 0.858549, 0.374498
47, 1.53333, 0, 0, -1.60933e+007, -1.207e+007, 2.51457e+007, -1.11789, 0.858549, 0.374498
48, 1.56667, 0, 0, -1.60933e+007, -1.207e+007, 2.51457e+007, -1.11789, 0.858549, 0.374498
49, 1.6, 0, 0, -1.60933e+007, -1.207e+007, 2.51457e+007, -1.11789, 0.858549, 0.374498
50, 1.63333, 0, 0, -1.60933e+007, -1.207e+007, 2.51457e+007, -1.11789, 0.858549, 0.374498
51, 1.66667, 0, 0, -1.60933e+007, -1.207e+007, 2.51457e+007, -1.11789, 0.858549, 0.374498
52, 1.7, 0, 0, -1.60933e+007, -1.207e+007, 2.51457e+007, -1.11789, 0.858549, 0.374498
53, 1.73333, 0, 0, -1.60933e+007, -1.207e+007, 2.51457e+007, -1.11789, 0.858549, 0.374498
54, 1.76667, 0, 0, -1.60933e+007, -1.207e+007, 2.51457e+007, -1.11789, 0.858549, 0.374498
55, 1.8, 0, 0, -1.60933e+007, -1.207e+007, 2.51457e+007, -1.11789, 0.858549, 0.374498
56, 1.83333, 0, 0, -1.60933e+007, -1.207e+007, 2.51457e+007, -1.11789, 0.858549, 0.374498
57, 1.86667, 0, 0, -1.60933e+007, -1.207e+007, 2.51457e+007, -1.11789, 0.858549, 0.374498
58, 1.9, 0, 0, -1.60933e+007, -1.207e+007, 2.51457e+007, -1.11789, 0.858549, 0.374498
59, 1.93333, 0, 0, -1.60933e+007, -1.207e+007, 2.51457e+007, -1.11789, 0.858549, 0.374498
60, 1.96667, 0, 0, -1.60933e+007, -1.207e+007, 2.51457e+007, -1.11789, 0.858549, 0.374498
61, 2, 0, 0, -1.60933e+007, -1.207e+007, 2.51457e+007, -1.11789, 0.858549, 0.374498
62, 2.03333, 0, 0, -1.60933e+007, -1.207e+007, 2.51457e+007, -1.11789, 0.858549, 0.374498
63, 2.06667, 0, 0, -1.60933e+007, -1.207e+007, 2.51457e+007, -1.11789, 0.858549, 0.374498
64, 2.1, 0, 0, -1.60933e+007, -1.207e+007, 2.51457e+007, -1.11789, 0.858549, 0.374498
65, 2.13333, 0, 0, -1.60933e+007, -1.207e+007, 2.51457e+007, -1.11789, 0.858549, 0.374498
66, 2.16667, 0, 0, -1.60933e+007, -1.207e+007, 2.51457e+007, -1.11789, 0.858549, 0.374498
67, 2.2, 0, 0, -1.60933e+007, -1.207e+007, 2.51457e+007, -1.11789, 0.858549, 0.374498
68, 2.23333, 0, 0, -1.60933e+007, -1.207e+007, 2.51457e+007, -1.11789, 0.858549, 0.374498
69, 2.26667, 0, 0, -1.60933e+007, -1.207e+007, 2.51457e+007, -1.11789, 0.858549, 0.374498
70, 2.3, 0, 0, -1.60933e+007, -1.207e+007, 2.51457e+007, -1.11789, 0.858549, 0.374498
71, 2.33333, 0, 0, -1.60933e+007, -1.207e+007, 2.51457e+007, -1.11789, 0.858549, 0.374498
72, 2.36667, 0, 0, -1.60933e+007, -1.207e+007, 2.51457e+007, -1.11789, 0.858549, 0.374498
73, 2.4, 0.930144, 1, 93.9588, -34.1554, 570.993, -0.019407, -0.1157, 0.0500027
74, 2.43333, 0.932272, 1, 93.1219, -33.9371, 571.757, -0.0337689, -0.110313, 0.0477177
75, 2.46667, 0.929745, 1, 93.9233, -33.9464, 583.707, -0.0310493, -0.0973661, 0.0580959
76, 2.5, 0.936647, 1, 93.7175, -34.1758, 586.954, -0.0423942, -0.10568, 0.0601113
77, 2.53333, 0.946434, 1, 91.0653, -34.1091, 578.242, -0.0369165, -0.104667, 0.0532578
78, 2.56667, 0.955733, 1, 88.4738, -34.4917, 570.332, -0.0463038, -0.111014, 0.0471118
79, 2.6, 0.963662, 1, 85.7157, -34.8548, 561.592, -0.0613455, -0.116554, 0.0345712
80, 2.63333, 0.955566, 1, 84.6487, -34.2988, 562.152, -0.0671722, -0.107962, 0.0328543
81, 2.66667, 0.95804, 1, 84.0714, -32.9111, 562.806, -0.0452739, -0.103008, 0.0302948
82, 2.7, 0.954909, 1, 84.6792, -30.8164, 561.086, -0.0283346, -0.118297, 0.0231863
83, 2.73333, 0.937526, 1, 87.0948, -28.1475, 561.807, -0.000477356, -0.133906, 0.0159204
84, 2.76667, 0.931287, 1, 91.7173, -24.9939, 564.759, 0.0238964, -0.154765, 0.00614198
85, 2.8, 0.967302, 1, 96.7941, -21.6703, 565.357, 0.0312653, -0.189296, -0.00382815
86, 2.83333, 0.959036, 1, 99.2985, -18.3082, 554.881, 0.0852494, -0.23219, -0.0275369
87, 2.86667, 0.956266, 1, 102.698, -16.7647, 553.917, 0.147648, -0.288824, -0.0468224
88, 2.9, 0.937197, 1, 105.042, -15.8875, 549.329, 0.222666, -0.370104, -0.0520305
89, 2.93333, 0.933985, 1, 106.057, -14.8183, 541.966, 0.26526, -0.413857, -0.0641235
90, 2.96667, 0.937629, 1, 106.379, -14.1123, 533.385, 0.3141, -0.423811, -0.0751614
91, 3, 0.85351, 1, 104.311, -12.966, 517.321, 0.336021, -0.432749, -0.072502
92, 3.03333, 0.83813, 1, 106.882, -12.8667, 518.819, 0.378644, -0.410828, -0.0998303
93, 3.06667, 0.647615, 0, 105.526, -11.2815, 507.103, 0.359869, -0.461771, -0.127124
94, 3.1, 0.538205, 0, 108.878, -11.0616, 518.065, 0.425231, -0.46447, -0.123162
95, 3.13333, 0.407202, 0, 111.539, -10.2144, 531.295, 0.41529, -0.426217, -0.131571
96, 3.16667, 0.301788, 0, 111.174, -9.48842, 528.82, 0.425596, -0.423784, -0.146787
97, 3.2, 0.261794, 0, 107.216, -8.18586, 514.044, 0.428404, -0.405231, -0.159885
98, 3.23333, 0.448237, 0, 107.756, -5.97812, 516.654, 0.402266, -0.444737, -0.154988
99, 3.26667, 0.494955, 0, 111.351, -4.71776, 528.319, 0.356818, -0.483146, -0.177933
100, 3.3, 0.496092, 0, 111.18, -5.34884, 526.997, 0.285539, -0.522687, -0.187349
101, 3.33333, 0.586968, 0, 109.204, -4.50182, 522.992, 0.264551, -0.519011, -0.207148
102, 3.36667, 0.659958, 0, 110.397, -2.79716, 530.244, 0.159177, -0.54709, -0.255828
103, 3.4, 0.675545, 0, 107.763, -1.63115, 525.215, 0.164661, -0.531484, -0.261617
104, 3.43333, 0.638182, 0, 103.689, -1.02897, 519.229, 0.191896, -0.488052, -0.250288
105, 3.46667, 0.686516, 0, 101.701, -1.5686, 514.743, 0.243341, -0.492047, -0.247566
106, 3.5, 0.67576, 0, 103.168, -2.15638, 521.275, 0.176637, -0.458922, -0.257206
107, 3.53333, 0.581594, 0, 105.319, -2.65104, 528.538, 0.112668, -0.438909, -0.291439
108, 3.56667, 0.550835, 0, 104.934, -2.13603, 525.117, 0.065619, -0.346808, -0.311974
109, 3.6, 0.184988, 0, 102.293, -1.89017, 516.642, 0.0795269, -0.330581, -0.304406
110, 3.63333, 0.557343, 0, 102.466, -1.04178, 521.605, 0.0354624, -0.329193, -0.317632
111, 3.66667, 0.511793, 0, 101.929, -0.531217, 524.774, 0.0251026, -0.3169, -0.32862
112, 3.7, 0.505607, 0, 101.169, -0.114265, 525.405, 0.037615, -0.286203, -0.337454
113, 3.73333, 0.534805, 0, 100.241, 0.585824, 525.121, 0.0411305, -0.290661, -0.337202
114, 3.76667, 0.532815, 0, 100.104, 0.535491, 524.638, 0.0363567, -0.28959, -0.335355
115, 3.8, 0.533167, 0, 98.8259, 1.2606, 523.34, 0.0359311, -0.287473, -0.33394
116, 3.83333, 0.515663, 0, 98.2576, 1.69618, 525.379, 0.0236327, -0.288868, -0.331706
117, 3.86667, 0.511569, 0, 95.5732, 2.59045, 522.051, 0.011395, -0.300611, -0.332979
118, 3.9, 0.511561, 0, 94.8033, 2.87534, 522.298, 0.0184492, -0.290765, -0.332911
119, 3.93333, 0.489382, 0, 93.8008, 2.9115, 521.322, -0.000273995, -0.290733, -0.339851
120, 3.96667, 0.518287, 0, 93.6311, 3.09077, 523.073, -0.00557107, -0.292784, -0.340085
121, 4, 0.496743, 0, 92.6458, 3.39213, 520.478, -0.0028668, -0.278875, -0.339902
122, 4.03333, 0.521485, 0, 91.9913, 3.56192, 519.737, 0.000460889, -0.285563, -0.344158
123, 4.06667, 0.497754, 0, 91.0646, 4.4963, 517.215, 0.014366, -0.290008, -0.343476
124, 4.1, 0.496014, 0, 91.0682, 5.44604, 517.276, 0.0306861, -0.293157, -0.352292
125, 4.13333, 0.491975, 0, 91.0834, 6.25517, 518.874, 0.04129, -0.291495, -0.35518
126, 4.16667, 0.502264, 0, 91.1131, 6.09149, 519.052, 0.048055, -0.294394, -0.353047
127, 4.2, 0.5532, 0, 91.5263, 6.77812, 522.597, 0.0577837, -0.286365, -0.354366
128, 4.23333, 0.525745, 0, 89.6219, 6.86248, 517.412, 0.0383258, -0.26528, -0.354988
129, 4.26667, 0.517605, 0, 89.3388, 7.13278, 518.994, 0.037777, -0.251775, -0.353981
130, 4.3, 0.497792, 0, 88.4816, 7.54837, 518.47, 0.0440605, -0.247665, -0.350472
131, 4.33333, 0.462856, 0, 87.4711, 7.80867, 515.981, 0.0355821, -0.240906, -0.348814
132, 4.36667, 0.462512, 0, 85.9938, 8.53499, 513.533, 0.039692, -0.235131, -0.343006
133, 4.4, 0.491197, 0, 86.0862, 8.9124, 516.774, 0.0374986, -0.229912, -0.338034
134, 4.43333, 0.455838, 0, 84.7791, 9.08651, 512.79, 0.0309332, -0.228349, -0.335315
135, 4.46667, 0.458791, 0, 84.9025, 9.43282, 515.806, 0.0366314, -0.228874, -0.330179
136, 4.5, 0.453872, 0, 84.4518, 9.42623, 517.268, 0.0425988, -0.227546, -0.323062
137, 4.53333, 0.380499, 0, 83.2175, 9.72459, 517.915, 0.0285135, -0.216322, -0.329462
138, 4.56667, 0.377973, 0, 83.4986, 9.78842, 519.104, 0.0331019, -0.20504, -0.332145
139, 4.6, 0.339753, 0, 82.4638, 9.59607, 520.862, 0.0353653, -0.202228, -0.330511
140, 4.63333, 0.385798, 0, 82.2404, 9.95579, 520.435, 0.0933164, -0.209623, -0.350409
141, 4.66667, 0.39168, 0, 84.1467, 10.2384, 534.961, 0.0578373, -0.217495, -0.355276
142, 4.7, 0.402099, 0, 82.8636, 9.69327, 532.315, 0.0772617, -0.215123, -0.354274
143, 4.73333, 0.599503, 0, 85.4276, 9.75338, 545.679, 0.0710507, -0.258263, -0.36196
144, 4.76667, 0.455453, 0, 84.8133, 10.8514, 559.919, 0.0500889, -0.18872, -0.342571
145, 4.8, 0.488843, 0, 81.2184, 7.53198, 569.05, -0.0349288, -0.0981237, -0.326486
146, 4.83333, 0.512961, 0, 85.6934, 9.43528, 593.667, -0.00557994, -0.0958598, -0.294542
147, 4.86667, 0.446289, 0, 81.2439, 10.7276, 585.38, 0.00128311, 0.0436912, -0.23809
148, 4.9, 0.604489, 0, 76.6436, 9.41177, 580.973, -0.0768318, 0.0702968, -0.252899
149, 4.93333, 0.8616, 1, 73.7141, 9.07574, 586.66, -0.0611688, 0.148, -0.236359
150, 4.96667, 0.601333, 0, 73.2216, 8.99142, 583.028, -0.0579651, 0.137002, -0.236974
151, 5, 0.834129, 1, 66.8683, 10.3327, 581.858, -0.0566255, 0.436317, -0.178063
152, 5.03333, 0.866444, 1, 62.8588, 10.2481, 567.217, -0.0497473, 0.452911, -0.162328
153, 5.06667, 0.835001, 1, 59.4343, 9.99446, 554.69, -0.0785514, 0.471074, -0.158661
154, 5.1, 0.869877, 1, 56.3415, 9.52723, 546.264, -0.0870446, 0.461326, -0.139205
155, 5.13333, 0.860098, 1, 52.913, 8.23734, 537.603, -0.0399725, 0.493998, -0.160062
156, 5.16667, 0.901952, 1, 50.8425, 6.83095, 533.054, -0.0437605, 0.47145, -0.15923
157, 5.2, 0.879347, 1, 48.2452, 6.41129, 519.042, -0.00983158, 0.42122, -0.157456
158, 5.23333, 0.85778, 1, 48.0192, 6.37666, 513.238, -0.01602, 0.305655, -0.155501
159, 5.26667, 0.81256, 1, 48.9835, 7.14978, 517.427, 0.00480894, 0.254882, -0.136068
160, 5.3, 0.844116, 1, 51.55, 9.75617, 518.572, 0.0108448, 0.16127, -0.129878
161, 5.33333, 0.878325, 1, 64.1121, 16.5205, 592.279, 0.0654487, 0.170802, -0.0594498
162, 5.36667, 0.444398, 0, 69.1727, 18.3815, 608.013, 0.148557, 0.106933, -0.0606615
163, 5.4, 0.551377, 0, 74.7406, 19.2657, 619.889, 0.162359, 0.0687745, -0.0955458
164, 5.43333, 0.478434, 0, 80.4887, 19.8631, 626.028, 0.29769, 0.0227342, -0.101709
165, 5.46667, 0.48482, 0, 84.0804, 20.3028, 622.533, 0.396426, 0.0436724, -0.117675
166, 5.5, 0.459725, 0, 86.8654, 20.8209, 621.722, 0.465636, 0.0757441, -0.120701
167, 5.53333, 0.444689, 0, 89.8008, 20.6213, 626.517, 0.482417, 0.098461, -0.126192
168, 5.56667, 0.415494, 0, 90.6233, 20.9805, 623.689, 0.428698, 0.102038, -0.12799
169, 5.6, 0.488724, 0, 92.1062, 20.9035, 631.34, 0.407453, 0.136927, -0.124494
170, 5.63333, 0.482882, 0, 94.0939, 21.6597, 640.15, 0.344693, 0.143083, -0.108342
171, 5.66667, 0.554367, 0, 91.7362, 21.8547, 634.398, 0.285367, 0.187766, -0.0830571
172, 5.7, 0.518516, 0, 90.8606, 22.7121, 632.297, 0.206403, 0.214538, -0.0652688
173, 5.73333, 0.595725, 0, 96.5038, 21.2026, 662.381, 0.278692, 0.298883, -0.115129
174, 5.76667, 0.617397, 0, 96.8293, 20.9441, 666.275, 0.318578, 0.369542, -0.126286
175, 5.8, 0.639618, 0, 95.9352, 21.3287, 661.198, 0.318622, 0.43816, -0.146707
176, 5.83333, 0.619203, 0, 95.1401, 21.1555, 655.68, 0.335404, 0.520837, -0.173587
177, 5.86667, 0.594151, 0, 95.074, 20.8474, 656.493, 0.33701, 0.51281, -0.170021
178, 5.9, 0.575679, 0, 95.127, 20.5345, 657.516, 0.321548, 0.503746, -0.167955
179, 5.93333, 0.612783, 0, 96.0693, 20.9113, 663.111, 0.268686, 0.527104, -0.180539
180, 5.96667, 0.319128, 0, 93.2928, 20.377, 650.501, 0.210583, 0.583384, -0.164905
181, 6, 0.142981, 0, 83.3826, 21.1017, 612.515, 0.15106, 0.747294, -0.118887
182, 6.03333, 0.139207, 0, 83.4155, 20.6849, 617.92, 0.082087, 0.73642, -0.10201
183, 6.06667, 0.13971, 0, 82.9793, 20.8559, 623.866, 0.0257883, 0.669986, -0.0903601
184, 6.1, 0.12945, 0, 80.3115, 20.1876, 609.449, 0.00154425, 0.623454, -0.0895785
185, 6.13333, 0.186113, 0, 78.7857, 20.2792, 597.886, 0.0229782, 0.600453, -0.103055
186, 6.16667, 0.131289, 0, 81.1012, 20.7938, 605.756, 0.00398887, 0.586094, -0.0942217
187, 6.2, 0.112636, 0, 83.6173, 21.6807, 613.607, -0.0279331, 0.580253, -0.110873
188, 6.23333, 0.0900136, 0, 86.5433, 21.509, 623.201, -0.000250083, 0.580418, -0.112567
189, 6.26667, 0.0880384, 0, 86.0165, 20.318, 618.917, 0.0232342, 0.639, -0.106571
190, 6.3, 0.101246, 0, 86.4962, 18.7422, 621.987, 0.0355162, 0.666966, -0.0878472
191, 6.33333, 0.120768, 0, 87.2221, 18.4546, 629.7, -0.0352717, 0.582677, -0.0720511
192, 6.36667, 0.148257, 0, 86.1815, 17.8576, 623.234, -0.0744959, 0.584304, -0.0698778
193, 6.4, 0.152239, 0, 84.3011, 17.354, 614.997, -0.100423, 0.601028, -0.0684679
194, 6.43333, 0.189567, 0, 82.1744, 16.4635, 600.557, -0.219232, 0.615358, -0.0640773
195, 6.46667, 0.200453, 0, 80.1326, 15.829, 594.673, -0.230558, 0.625341, -0.0473073
196, 6.5, 0.205977, 0, 78.0579, 15.5182, 586.388, -0.275893, 0.622046, -0.0257229
197, 6.53333, 0.198741, 0, 76.39, 15.0624, 579.134, -0.298552, 0.620089, -0.0129339
198, 6.56667, 0.170038, 0, 75.9656, 14.8676, 579.16, -0.312933, 0.624302, 0.00934561
199, 6.6, 0.191204, 0, 75.6016, 14.3564, 580.106, -0.307756, 0.60804, 0.0355996
200, 6.63333, 0.207386, 0, 74.0534, 12.3635, 577.377, -0.308982, 0.599436, 0.0890725
201, 6.66667, 0.225576, 0, 71.0482, 11.2081, 566.229, -0.363064, 0.577257, 0.115977
202, 6.7, 0.201633, 0, 66.861, 9.86378, 544.103, -0.434319, 0.616353, 0.154832
203, 6.73333, 0.184261, 0, 64.3839, 8.7218, 528.276, -0.454644, 0.667138, 0.179337
204, 6.76667, 0.149476, 0, 59.4187, 7.55837, 507.541, -0.486007, 0.716732, 0.223607
205, 6.8, 0.0900061, 0, 52.5367, 8.33082, 491.534, -0.518335, 0.736478, 0.280838
206, 6.83333, 0.115087, 0, 51.9705, 7.60395, 481.042, -0.551114, 0.830694, 0.307409
207, 6.86667, 0.122728, 0, 58.0281, 7.41509, 516.218, -0.424805, 0.75514, 0.220003
208, 6.9, 0.144102, 0, 55.228, 3.50657, 499.732, -0.459169, 0.814338, 0.253
209, 6.93333, 0.115814, 0, 53.3183, 3.9266, 478.941, -0.544192, 0.914432, 0.345524
210, 6.96667, 0.137932, 0, 51.89, 4.40734, 461.539, -0.538905, 0.941435, 0.355198
211, 7, 0.120977, 0, 50.9897, 4.32474, 451.908, -0.546268, 0.940091, 0.362457
212, 7.03333, 0.128899, 0, 50.8978, 4.99406, 454.975, -0.521133, 0.959392, 0.369097
213, 7.06667, 0.160938, 0, 52.2487, 5.5579, 461.183, -0.459192, 0.961885, 0.333741
214, 7.1, 0.163817, 0, 51.8301, 4.73333, 462.112, -0.443221, 0.968403, 0.334409
215, 7.13333, 0.167025, 0, 52.1489, 2.74176, 472.804, -0.333668, 0.949244, 0.317843
216, 7.16667, 0.191222, 0, 51.4079, 0.302039, 471.185, -0.33432, 0.962184, 0.287325
217, 7.2, 0.157793, 0, 49.5699, -0.610641, 464.981, -0.354151, 0.947268, 0.312509
218, 7.23333, 0.147341, 0, 50.2871, -1.31968, 464.452, -0.33257, 0.920267, 0.30242
219, 7.26667, 0.191617, 0, 50.6462, -1.92478, 454.798, -0.326737, 0.927594, 0.290904
220, 7.3, 0.242514, 0, 51.5213, -3.1717, 446.443, -0.314105, 0.93632, 0.280636
221, 7.33333, 0.269003, 0, 53.3766, -4.18041, 452.06, -0.278165, 0.932534, 0.257453
222, 7.36667, 0.265021, 0, 53.1949, -4.63526, 451.754, -0.292373, 0.903076, 0.257678
223, 7.4, 0.270324, 0, 53.4201, -4.86815, 452.543, -0.277149, 0.914061, 0.25537
224, 7.43333, 0.271482, 0, 53.5902, -5.04237, 453.911, -0.316513, 0.889265, 0.267745
225, 7.46667, 0.232815, 0, 53.8874, -5.24642, 453.878, -0.316092, 0.875894, 0.272672
226, 7.5, 0.874538, 1, 72.5357, -12.1747, 546.492, 0.179584, -0.11339, 0.00618901
227, 7.53333, 0.888058, 1, 73.3914, -12.65, 544.627, 0.161633, -0.104008, 0.00645414
228, 7.56667, 0.905078, 1, 75.1546, -13.4995, 543.939, 0.143002, -0.0864545, 0.0155026
229, 7.6, 0.900989, 1, 76.6843, -13.8999, 547.184, 0.128385, -0.0790794, 0.0194133
230, 7.63333, 0.903144, 1, 77.5393, -14.0578, 547.977, 0.130529, -0.0847089, 0.0239128
231, 7.66667, 0.896591, 1, 78.4003, -13.8085, 549.096, 0.123157, -0.0865319, 0.0307115
232, 7.7, 0.90319, 1, 78.8562, -13.6943, 549.221, 0.137799, -0.0947801, 0.0403157
233, 7.73333, 0.901729, 1, 79.7106, -14.1584, 552.474, 0.132468, -0.100216, 0.045568
234, 7.76667, 0.893752, 1, 80.8615, -15.1086, 556.63, 0.124807, -0.0966476, 0.0523101
235, 7.8, 0.888145, 1, 81.0837, -15.1868, 560.203, 0.136572, -0.109455, 0.0621228
236, 7.83333, 0.890823, 1, 81.5522, -15.7899, 559.255, 0.146321, -0.109529, 0.0653561
237, 7.86667, 0.884862, 1, 82.1854, -17.39, 564.016, 0.0987697, -0.11845, 0.0684292
238, 7.9, 0.890233, 1, 82.4854, -18.3921, 563.833, 0.0863201, -0.111225, 0.0696348
239, 7.93333, 0.88487, 1, 82.5191, -19.5503, 564.183, 0.0853731, -0.105919, 0.0738078
240, 7.96667, 0.901414, 1, 82.8319, -20.5661, 562.157, 0.0561348, -0.107151, 0.0727806
241, 8, 0.906358, 1, 83.6642, -21.7888, 564.16, 0.0433909, -0.10531, 0.0755942
242, 8.03333, 0.920466, 1, 84.4655, -23.0251, 565.126, 0.0221894, -0.0910759, 0.0771745
243, 8.06667, 0.935419, 1, 85.9984, -24.3452, 570.334, -0.0170049, -0.0757638, 0.083333
244, 8.1, 0.946616, 1, 87.4029, -26.4942, 571.349, -0.0452764, -0.0761354, 0.089776
245, 8.13333, 0.946606, 1, 87.7853, -27.3543, 571.262, -0.0467185, -0.0828341, 0.0923947
246, 8.16667, 0.946204, 1, 87.9258, -28.1519, 569.213, -0.0563173, -0.0915998, 0.0922837
247, 8.2, 0.94826, 1, 87.7755, -28.1811, 568.794, -0.0508299, -0.0896443, 0.092104
248, 8.23333, 0.949774, 1, 87.8575, -28.6106, 566.618, -0.0468515, -0.0961097, 0.0933893
249, 8.26667, 0.95109, 1, 88.5046, -29.1143, 567.235, -0.0433923, -0.105586, 0.0955952
250, 8.3, 0.948221, 1, 89.3293, -29.5407, 568.447, -0.0440518, -0.10131, 0.097076
251, 8.33333, 0.949249, 1, 90.0738, -29.8155, 569.311, -0.0355327, -0.0952217, 0.0979695
252, 8.36667, 0.944266, 1, 90.672, -29.8477, 570.599, -0.0397369, -0.0925744, 0.100077
253, 8.4, 0.946593, 1, 91.1069, -29.8336, 572.107, -0.0242942, -0.0901689, 0.103736
254, 8.43333, 0.950556, 1, 91.2808, -29.5783, 572.195, -0.0305166, -0.0945245, 0.101766
255, 8.46667, 0.947037, 1, 91.0306, -29.1113, 569.788, -0.0247831, -0.0951553, 0.100789
256, 8.5, 0.954002, 1, 90.4791, -28.5258, 567.611, -0.021726, -0.0976836, 0.101397
257, 8.53333, 0.950404, 1, 90.6907, -28.0206, 568.152, -0.0112185, -0.09568, 0.103312
258, 8.56667, 0.952447, 1, 90.4657, -27.3906, 567.846, -0.00972161, -0.0934957, 0.103231
