frame, timestamp, confidence, success, Tx, Ty, Tz, Rx, Ry, Rz
128, 4.23333, 0.917303, 1, -102.411, -22.7508, 508.421, 0.334452, 0.315642, -0.0221829
129, 4.26667, 0.927349, 1, -102.595, -23.6489, 509.756, 0.329649, 0.310563, -0.0156569
130, 4.3, 0.923381, 1, -102.503, -24.3046, 512.939, 0.352501, 0.306105, -0.0153797
131, 4.33333, 0.927965, 1, -102.193, -25.0636, 512.598, 0.344106, 0.295822, -0.00655901
132, 4.36667, 0.921707, 1, -101.876, -25.5483, 511.059, 0.317585, 0.297893, 0.00589193
133, 4.4, 0.942521, 1, -102.317, -26.158, 511.484, 0.298353, 0.307585, 0.0262479
134, 4.43333, 0.946535, 1, -101.973, -26.7549, 511.683, 0.285043, 0.293053, 0.0398152
135, 4.46667, 0.947914, 1, -101.263, -27.0905, 511.244, 0.28602, 0.287683, 0.0439551
136, 4.5, 0.946251, 1, -100.65, -27.4753, 511.969, 0.280786, 0.278451, 0.0487726
137, 4.53333, 0.945006, 1, -99.882, -27.4608, 511.203, 0.276053, 0.270744, 0.0559535
138, 4.56667, 0.940055, 1, -99.1128, -27.7641, 511.282, 0.273904, 0.264929, 0.060459
139, 4.6, 0.938882, 1, -98.4599, -27.6818, 511.921, 0.271031, 0.250979, 0.0682333
140, 4.63333, 0.933961, 1, -97.6662, -27.8688, 513.014, 0.273773, 0.239445, 0.0719067
141, 4.66667, 0.93186, 1, -96.7718, -27.7668, 513.415, 0.278533, 0.226109, 0.0755577
142, 4.7, 0.942726, 1, -95.6902, -27.4985, 513.536, 0.272549, 0.207193, 0.0837588
143, 4.73333, 0.910226, 1, -94.8543, -27.3219, 513.899, 0.276737, 0.192546, 0.0881022
144, 4.76667, 0.929153, 1, -94.2707, -27.2543, 518.984, 0.272176, 0.218402, 0.059344
145, 4.8, 0.923096, 1, -92.9954, -27.2286, 513.53, 0.310194, 0.191705, 0.0714155
146, 4.83333, 0.924324, 1, -92.5465, -27.0647, 515.731, 0.32244, 0.187495, 0.0680272
147, 4.86667, 0.939774, 1, -90.8911, -26.4075, 515.036, 0.292431, 0.198519, 0.0488792
148, 4.9, 0.942256, 1, -90.373, -26.4228, 516.05, 0.340316, 0.195875, 0.0431109
149, 4.93333, 0.910227, 1, -88.6077, -25.5943, 512.822, 0.368613, 0.183022, 0.0483324
150, 4.96667, 0.888831, 1, -88.2601, -25.6294, 521.176, 0.371225, 0.186104, 0.0502372
151, 5, 0.726762, 1, -85.76, -25.3386, 520.376, 0.377575, 0.174318, 0.0284256
152, 5.03333, 0.680062, 0, -81.468, -23.0406, 516.024, 0.374991, 0.12789, -0.00676653
153, 5.06667, 0.529298, 0, -73.6757, -19.0189, 486.416, 0.175741, 0.0765639, -0.0188288
154, 5.1, 0.318925, 0, -71.169, -16.9202, 478.396, 0.0888288, 0.121487, -0.0366348
155, 5.13333, 0.195972, 0, -67.515, -16.019, 482.693, 0.0422699, 0.0762136, -0.0889779
156, 5.16667, 0.171991, 0, -63.7888, -15.8015, 471.409, -0.117963, 0.10391, -0.134861
157, 5.2, 0.244808, 0, -69.5225, -15.0203, 468.083, -0.0542856, 0.43849, -0.0932523
158, 5.23333, 0.0567285, 0, -68.5379, -13.4855, 472.712, -0.0277084, 0.5887, -0.106425
159, 5.26667, 0.0685346, 0, -64.8361, -12.5381, 464.055, 0.013777, 0.745721, -0.101472
160, 5.3, 0.353066, 0, -60.4951, -10.008, 448.812, 0.210454, 0.877999, -0.142802
161, 5.33333, 0.116773, 0, -59.0023, -10.1512, 444.303, 0.260267, 0.890784, -0.156568
162, 5.36667, 0.0868491, 0, -57.5618, -10.7474, 446.185, 0.336832, 0.910152, -0.216406
163, 5.4, 0.0853724, 0, -58.7857, -11.2226, 453.617, 0.311248, 0.878196, -0.188749
164, 5.43333, 0.216922, 0, -57.5224, -12.3944, 455.018, 0.320566, 0.890546, -0.215668
165, 5.46667, 0.0294415, 0, -57.3752, -13.9214, 461.307, 0.315888, 0.892575, -0.240325
166, 5.5, 0.114987, 0, -58.8119, -13.5394, 457.389, 0.275153, 0.959595, -0.195072
167, 5.53333, 0.136743, 0, -59.5262, -12.227, 451.505, 0.24454, 0.945767, -0.165231
168, 5.56667, 0.139576, 0, -57.6776, -10.5449, 448.661, 0.32, 0.920608, -0.224063
169, 5.6, 0.0994887, 0, -57.4352, -10.1569, 449.071, 0.290753, 0.930068, -0.238564
170, 5.63333, 0.119572, 0, -57.3046, -10.3492, 450.881, 0.301744, 0.927592, -0.241495
171, 5.66667, 0.105492, 0, -56.9888, -11.0998, 451.147, 0.339323, 0.922874, -0.246724
172, 5.7, 0.101297, 0, -58.2449, -11.5914, 459.278, 0.33523, 0.900596, -0.241773
173, 5.73333, 0.102546, 0, -57.5954, -11.512, 456.771, 0.337939, 0.920322, -0.250846
174, 5.76667, 0.0938602, 0, -57.7127, -11.9083, 456.725, 0.354269, 0.911066, -0.251075
175, 5.8, 0.0883071, 0, -57.3001, -12.1112, 458.652, 0.365698, 0.923784, -0.260111
176, 5.83333, 0.0937934, 0, -57.1861, -11.8702, 457.146, 0.374596, 0.912792, -0.26926
177, 5.86667, 0.0869989, 0, -57.3339, -12.3256, 461.91, 0.399249, 0.898607, -0.269518
178, 5.9, 0.0997759, 0, -56.9567, -13.0757, 463.094, 0.428074, 0.91282, -0.298922
179, 5.93333, 0.0836833, 0, -56.8695, -13.2012, 465.393, 0.409655, 0.901258, -0.287017
180, 5.96667, 0.0771078, 0, -56.8384, -13.1374, 465.268, 0.426359, 0.877309, -0.288651
181, 6, 0.073514, 0, -56.0411, -12.931, 461.129, 0.433509, 0.89758, -0.302024
182, 6.03333, 0.0701768, 0, -56.2415, -13.4436, 467.132, 0.433158, 0.865447, -0.295633
183, 6.06667, 0.0678883, 0, -55.2894, -13.3314, 461.751, 0.454125, 0.899973, -0.320924
184, 6.1, 0.0656104, 0, -54.1255, -12.9083, 456.972, 0.473379, 0.913788, -0.339409
185, 6.13333, 0.0643142, 0, -54.5364, -12.9951, 460.577, 0.466102, 0.900916, -0.338538
186, 6.16667, 0.0641432, 0, -52.6164, -12.925, 452.716, 0.528733, 0.926724, -0.379777
187, 6.2, 0.0602455, 0, -53.0315, -12.8094, 455.166, 0.525156, 0.925234, -0.384548
188, 6.23333, 0.0521111, 0, -53.2094, -13.7234, 460.142, 0.519866, 0.901843, -0.388155
189, 6.26667, 0.0488682, 0, -52.4586, -13.1839, 456.109, 0.521978, 0.919967, -0.402508
190, 6.3, 0.0532768, 0, -52.0232, -13.3678, 455.697, 0.55764, 0.93169, -0.426919
191, 6.33333, 0.0494838, 0, -51.8985, -13.2256, 455.616, 0.548333, 0.925421, -0.423925
192, 6.36667, 0.0467616, 0, -51.145, -13.1206, 451.66, 0.572678, 0.931314, -0.437796
193, 6.4, 0.0521156, 0, -50.4995, -13.1764, 452.141, 0.570633, 0.921983, -0.427938
194, 6.43333, 0.0486398, 0, -49.7105, -13.2177, 448.705, 0.584279, 0.929684, -0.439935
195, 6.46667, 0.0577186, 0, -49.5984, -12.8875, 445.796, 0.618881, 0.936475, -0.453302
196, 6.5, 0.040421, 0, -49.5101, -12.3131, 443.773, 0.610365, 0.941289, -0.443204
197, 6.53333, 0.0248807, 0, -49.7188, -12.6598, 440.575, 0.62352, 0.965646, -0.456081
198, 6.56667, 0.0218629, 0, -49.5728, -12.4836, 439.759, 0.639649, 0.966151, -0.466993
199, 6.6, 0.0193113, 0, -49.9428, -13.1717, 444.164, 0.635989, 0.954146, -0.457977
200, 6.63333, 0.0187176, 0, -49.8446, -13.4148, 444.893, 0.634267, 0.954031, -0.459755
201, 6.66667, 0.0176226, 0, -50.185, -13.775, 446.035, 0.618616, 0.954158, -0.451604
202, 6.7, 0.0176615, 0, -50.4164, -14.0745, 446.887, 0.619971, 0.959273, -0.450277
203, 6.73333, 0.017559, 0, -50.1961, -14.3235, 448.162, 0.612217, 0.952414, -0.438735
204, 6.76667, 0.0173038, 0, -50.2443, -15.1217, 457.032, 0.607734, 0.926437, -0.427847
205, 6.8, 0.0171301, 0, -51.1457, -14.8015, 452.376, 0.566991, 0.942682, -0.409113
206, 6.83333, 0.0189276, 0, -51.2611, -14.7641, 454.529, 0.558253, 0.929564, -0.389299
207, 6.86667, 0.0182673, 0, -51.3051, -14.4687, 450.759, 0.55179, 0.942877, -0.388727
208, 6.9, 0.0188296, 0, -53.0571, -15.5791, 466.032, 0.514352, 0.90176, -0.346026
209, 6.93333, 0.0284844, 0, -54.7061, -16.9354, 471.695, 0.417222, 0.930139, -0.300661
210, 6.96667, 0.0338955, 0, -61.2997, -21.1335, 495.687, 0.206174, 0.899534, -0.138279
211, 7, 0.052979, 0, -68.3306, -24.5209, 512.957, 0.0144216, 0.894079, 0.0285042
212, 7.03333, 0.0824502, 0, -64.2137, -24.7934, 536.554, 0.31785, 0.749954, -0.166519
213, 7.06667, 0.171214, 0, -72.0371, -25.5499, 538.851, 0.18097, 0.813704, -0.02203
214, 7.1, 0.126685, 0, -72.9445, -22.6066, 529.615, 0.288969, 0.851332, -0.0648596
215, 7.13333, 0.184478, 0, -77.0152, -20.6797, 549.043, 0.182423, 0.740271, -0.031351
216, 7.16667, 0.919932, 1, -76.9372, -23.2263, 508.193, 0.343133, 0.172335, 0.00921387
217, 7.2, 0.952991, 1, -77.3035, -23.9498, 510.491, 0.391042, 0.12986, 0.026576
218, 7.23333, 0.952778, 1, -76.9954, -24.0534, 509.912, 0.390323, 0.133845, 0.0257268
219, 7.26667, 0.952079, 1, -76.9826, -24.1116, 509.721, 0.396908, 0.132537, 0.0255134
220, 7.3, 0.951081, 1, -77.0931, -24.0669, 510.186, 0.395131, 0.133507, 0.0263456
221, 7.33333, 0.946538, 1, -76.9508, -24.1408, 509.362, 0.396332, 0.133312, 0.0252138
222, 7.36667, 0.949577, 1, -76.799, -23.9318, 508.911, 0.397919, 0.129995, 0.0272812
223, 7.4, 0.949479, 1, -76.6307, -23.5727, 508.409, 0.403158, 0.128836, 0.0264602
224, 7.43333, 0.941615, 1, -76.4197, -23.0829, 508.341, 0.418883, 0.128178, 0.0259809
225, 7.46667, 0.942514, 1, -76.1881, -22.3467, 506.392, 0.439616, 0.123083, 0.027014
226, 7.5, 0.943692, 1, -75.9659, -21.3259, 505.584, 0.454989, 0.125001, 0.0267628
227, 7.53333, 0.929628, 1, -75.6055, -19.9859, 503.952, 0.477386, 0.123164, 0.0278051
228, 7.56667, 0.918669, 1, -75.214, -18.7527, 505.969, 0.485055, 0.116095, 0.0338871
229, 7.6, 0.898118, 1, -74.0572, -17.0348, 501.435, 0.515997, 0.110986, 0.0379466
230, 7.63333, 0.869059, 1, -73.2158, -15.8016, 498.868, 0.549085, 0.104543, 0.0426716
231, 7.66667, 0.866772, 1, -72.3088, -14.2935, 494.303, 0.570354, 0.102745, 0.0477831
232, 7.7, 0.863108, 1, -71.7108, -13.5712, 493.379, 0.576777, 0.1017, 0.0531526
233, 7.73333, 0.863582, 1, -71.6225, -13.7255, 492.774, 0.578609, 0.102966, 0.0544945
234, 7.76667, 0.899247, 1, -71.4923, -14.2758, 493.054, 0.565718, 0.101498, 0.0560461
235, 7.8, 0.900404, 1, -71.2147, -14.8982, 492.63, 0.559134, 0.098756, 0.0572955
236, 7.83333, 0.897623, 1, -70.9222, -15.3263, 493.495, 0.543617, 0.0906391, 0.05694
237, 7.86667, 0.906644, 1, -70.6889, -15.9412, 493.798, 0.530242, 0.0878918, 0.0565962
238, 7.9, 0.89585, 1, -70.2501, -15.9719, 493.077, 0.530447, 0.0869473, 0.0554425
239, 7.93333, 0.905588, 1, -69.9377, -16.1859, 493.3, 0.535468, 0.0870006, 0.0516016
240, 7.96667, 0.921242, 1, -69.8717, -16.1909, 493.661, 0.533642, 0.0885164, 0.0480998
241, 8, 0.903491, 1, -69.808, -16.4145, 494.258, 0.535964, 0.0867204, 0.0517671
242, 8.03333, 0.916038, 1, -69.6119, -16.7864, 494.688, 0.532661, 0.0818805, 0.0504416
243, 8.06667, 0.922619, 1, -69.5206, -17.4121, 495.669, 0.519191, 0.082475, 0.0505831
244, 8.1, 0.925174, 1, -69.2807, -17.9872, 495.163, 0.514105, 0.0814241, 0.0511314
245, 8.13333, 0.929593, 1, -69.0871, -18.7941, 496.255, 0.511616, 0.0759749, 0.0513956
246, 8.16667, 0.937239, 1, -68.7724, -19.5286, 497.416, 0.494098, 0.0739395, 0.0492572
247, 8.2, 0.929591, 1, -68.4749, -20.0024, 497.866, 0.502022, 0.0714582, 0.048755
248, 8.23333, 0.933783, 1, -68.2845, -20.6741, 499.502, 0.501432, 0.0687629, 0.0491991
249, 8.26667, 0.933535, 1, -67.8965, -20.815, 499.661, 0.500493, 0.0670668, 0.0498208
250, 8.3, 0.938814, 1, -67.5391, -21.0986, 500.183, 0.504828, 0.0667479, 0.048604
251, 8.33333, 0.935808, 1, -67.1284, -21.0472, 500.227, 0.504069, 0.0643197, 0.0481366
252, 8.36667, 0.932501, 1, -66.6847, -21.2035, 500.154, 0.505615, 0.063067, 0.0483513
253, 8.4, 0.94143, 1, -65.9608, -21.0044, 499.571, 0.49711, 0.0553908, 0.0503817
254, 8.43333, 0.928888, 1, -65.6463, -21.0342, 499.858, 0.505961, 0.0556998, 0.0506723
255, 8.46667, 0.926501, 1, -65.1, -20.7813, 500.174, 0.509632, 0.0527883, 0.0519586
256, 8.5, 0.938823, 1, -65.4154, -20.7015, 504.086, 0.510913, 0.0580687, 0.0475334
257, 8.53333, 0.935917, 1, -65.6428, -20.5631, 507.396, 0.514331, 0.0617124, 0.0456484
258, 8.56667, 0.93432, 1, -64.4534, -20.7414, 500.9, 0.514698, 0.0522667, 0.0481452
259, 8.6, 0.942633, 1, -64.2028, -21.1962, 499.829, 0.50823, 0.0513959, 0.0460241
260, 8.63333, 0.950896, 1, -63.7438, -21.2224, 497.886, 0.503168, 0.0516378, 0.047399
261, 8.66667, 0.947109, 1, -63.6965, -21.5543, 497.806, 0.495754, 0.0530867, 0.0487204
262, 8.7, 0.946966, 1, -63.4419, -21.7, 496.641, 0.488119, 0.0537894, 0.0505548
263, 8.73333, 0.955003, 1, -63.382, -21.8765, 496.786, 0.47949, 0.0557461, 0.0497744
264, 8.76667, 0.950367, 1, -63.1529, -21.8895, 496.543, 0.480629, 0.0583941, 0.0499958
